,batch_size,learning_rate,split_count,cnt_min,cnt_max,embedding_dim,category_embedding_dim,hidden_size,mcc_code_in,term_id_in,tr_type_in,num_epochs,source_features,loss,rnn_encoder_type,checkpoint,epoch_num,early_stop_epoch,recall_topk,metric_rankme,metric_coherence,metric_pseudo_condition_number,metric_alpha_req,metric_stable_rank,metric_ne_sum,metric_self_clustering,metric_ripser,metric_ripser_sum_H0,metric_ripser_sq_sum_H0,metric_ripser_sum_H0_norm0.5,metric_ripser_sq_sum_H0_norm0.5,metric_ripser_sum_H0_norm0.7,metric_ripser_sq_sum_H0_norm0.7,metric_ripser_sum_H0_norm0.8,metric_ripser_sq_sum_H0_norm0.8,metric_ripser_sum_H0_norm0.9,metric_ripser_sq_sum_H0_norm0.9,metric_ripser_sum_H0_norm0.95,metric_ripser_sq_sum_H0_norm0.95,metric_ripser_sum_H0_norm0.99,metric_ripser_sq_sum_H0_norm0.99,metric_ripser_sum_H1,metric_ripser_sq_sum_H1,metric_ripser_sum_H1_norm0.5,metric_ripser_sq_sum_H1_norm0.5,metric_ripser_sum_H1_norm0.7,metric_ripser_sq_sum_H1_norm0.7,metric_ripser_sum_H1_norm0.8,metric_ripser_sq_sum_H1_norm0.8,metric_ripser_sum_H1_norm0.9,metric_ripser_sq_sum_H1_norm0.9,metric_ripser_sum_H1_norm0.95,metric_ripser_sq_sum_H1_norm0.95,metric_ripser_sum_H1_norm0.99,metric_ripser_sq_sum_H1_norm0.99,std_rankme,std_coherence,std_pseudo_condition_number,std_alpha_req,std_stable_rank,std_ne_sum,std_self_clustering,std_ripser,std_ripser_sum_H0,std_ripser_sq_sum_H0,std_ripser_sum_H0_norm0.5,std_ripser_sq_sum_H0_norm0.5,std_ripser_sum_H0_norm0.7,std_ripser_sq_sum_H0_norm0.7,std_ripser_sum_H0_norm0.8,std_ripser_sq_sum_H0_norm0.8,std_ripser_sum_H0_norm0.9,std_ripser_sq_sum_H0_norm0.9,std_ripser_sum_H0_norm0.95,std_ripser_sq_sum_H0_norm0.95,std_ripser_sum_H0_norm0.99,std_ripser_sq_sum_H0_norm0.99,std_ripser_sum_H1,std_ripser_sq_sum_H1,std_ripser_sum_H1_norm0.5,std_ripser_sq_sum_H1_norm0.5,std_ripser_sum_H1_norm0.7,std_ripser_sq_sum_H1_norm0.7,std_ripser_sum_H1_norm0.8,std_ripser_sq_sum_H1_norm0.8,std_ripser_sum_H1_norm0.9,std_ripser_sq_sum_H1_norm0.9,std_ripser_sum_H1_norm0.95,std_ripser_sq_sum_H1_norm0.95,std_ripser_sum_H1_norm0.99,std_ripser_sq_sum_H1_norm0.99,accuracy,roc_auc,sample_fraction
0,16,0.001,3,10,100,32,8,128,184,440338,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",BarlowTwinsLoss,gru,gender/checkpoints_2025-10-05 22:08:41.254649 BarlowTwinsLoss default catboost downstream/model_16_0.001_3_10_100_128_32_8_128_BarlowTwinsLoss_gruepoch=00.ckpt,0,30,0.065257356,1.2518,8.9215,0.0,4.3888,1.0001,1.0675,0.9993,,27.65,4.3614,789.6169,124.5509,674.5153,106.3952,609.8467,96.1947,518.1649,81.7332,419.4604,66.1639,25.0682,3.9542,1.1191,0.0421,31.9599,1.2019,27.3012,1.0267,24.6837,0.9283,20.9728,0.7887,16.9778,0.6385,1.0146,0.0382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.564,0.5729,0.7625
1,16,0.001,3,10,100,32,8,128,184,440338,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",BarlowTwinsLoss,gru,gender/checkpoints_2025-10-05 22:08:41.254649 BarlowTwinsLoss default catboost downstream/model_16_0.001_3_10_100_128_32_8_128_BarlowTwinsLoss_gruepoch=01.ckpt,1,30,0.065257356,1.2005,8.9216,0.0,4.0843,1.0001,1.0608,0.9994,,20.3814,4.1369,933.5911,189.4946,798.004,161.9739,719.459,146.0314,610.2854,123.872,502.685,102.0319,30.2158,6.133,0.6686,0.0251,30.6274,1.1479,26.1793,0.9812,23.6026,0.8846,20.021,0.7504,16.4911,0.6181,0.9913,0.0372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.556,0.5628,0.7625
2,16,0.001,3,10,100,32,8,128,184,440338,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",BarlowTwinsLoss,gru,gender/checkpoints_2025-10-05 22:08:41.254649 BarlowTwinsLoss default catboost downstream/model_16_0.001_3_10_100_128_32_8_128_BarlowTwinsLoss_gruepoch=02.ckpt,2,30,0.065257356,1.1505,8.9194,0.0,3.7693,1.0001,1.0116,0.9996,,15.7947,3.6442,820.3057,189.2626,678.9347,156.6452,601.3006,138.7333,500.3256,115.4362,418.0228,96.4471,36.2574,8.3654,0.5101,0.0201,26.4947,1.0432,21.9286,0.8634,19.4212,0.7647,16.1598,0.6362,13.5016,0.5316,1.1711,0.0461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.616,0.5623,0.7625
3,16,0.001,3,10,100,32,8,128,184,440338,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",BarlowTwinsLoss,gru,gender/checkpoints_2025-10-05 22:08:41.254649 BarlowTwinsLoss default catboost downstream/model_16_0.001_3_10_100_128_32_8_128_BarlowTwinsLoss_gruepoch=03.ckpt,3,30,0.06507353,1.1274,8.9135,0.0,3.5648,1.0001,1.0061,0.9996,,12.9104,3.5575,1004.3888,276.7662,850.7068,234.4181,765.5054,210.9402,654.4981,180.3514,556.3017,153.2927,45.345,12.4951,0.3473,0.0135,27.021,1.0487,22.8865,0.8882,20.5943,0.7993,17.6079,0.6834,14.9661,0.5808,1.2199,0.0473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.533,0.7625
4,16,0.001,3,10,100,32,8,128,184,440338,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",BarlowTwinsLoss,gru,gender/checkpoints_2025-10-05 22:08:41.254649 BarlowTwinsLoss default catboost downstream/model_16_0.001_3_10_100_128_32_8_128_BarlowTwinsLoss_gruepoch=04.ckpt,4,30,0.06544118,1.1506,8.9216,0.0,3.7145,1.0001,1.0437,0.9996,,13.3629,3.7847,1160.6296,328.7225,988.1738,279.8783,890.2565,252.1454,762.5584,215.9777,641.1459,181.5903,53.7291,15.2176,0.2683,0.011,23.3055,0.9569,19.8426,0.8147,17.8764,0.734,15.3122,0.6287,12.8742,0.5286,1.0789,0.0443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.548,0.5441,0.7625
5,16,0.001,3,10,100,32,8,128,184,440338,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",BarlowTwinsLoss,gru,gender/checkpoints_2025-10-05 22:08:41.254649 BarlowTwinsLoss default catboost downstream/model_16_0.001_3_10_100_128_32_8_128_BarlowTwinsLoss_gruepoch=05.ckpt,5,30,0.06507353,1.1345,8.9215,0.0,3.5605,1.0001,1.0264,0.9997,,11.8312,3.6763,1242.9904,386.2324,1052.4989,327.0413,945.3157,293.7364,804.9993,250.1361,679.3851,211.1042,60.197,18.7049,0.2165,0.0089,22.742,0.9395,19.2567,0.7955,17.2957,0.7145,14.7284,0.6085,12.4302,0.5135,1.1014,0.0455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.5456,0.7625
6,16,0.001,3,10,100,32,8,128,184,440338,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",BarlowTwinsLoss,gru,gender/checkpoints_2025-10-05 22:08:41.254649 BarlowTwinsLoss default catboost downstream/model_16_0.001_3_10_100_128_32_8_128_BarlowTwinsLoss_gruepoch=06.ckpt,6,30,0.06507353,1.1285,8.9214,0.0,3.4263,1.0001,1.0207,0.9996,,11.0623,3.817,1366.1874,471.3954,1163.7428,401.543,1052.8975,363.2965,901.1935,310.9518,773.0009,266.7197,66.417,22.9168,0.189,0.0077,23.3374,0.9484,19.8792,0.8079,17.9857,0.7309,15.3943,0.6256,13.2045,0.5366,1.1345,0.0461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.568,0.5491,0.7625
7,16,0.001,3,10,100,32,8,128,184,440338,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",BarlowTwinsLoss,gru,gender/checkpoints_2025-10-05 22:08:41.254649 BarlowTwinsLoss default catboost downstream/model_16_0.001_3_10_100_128_32_8_128_BarlowTwinsLoss_gruepoch=07.ckpt,7,30,0.06507353,1.1324,8.9214,0.0,3.358,1.0001,1.0176,0.9995,,10.9561,4.1532,1537.427,582.7989,1289.0299,488.638,1152.563,436.9069,970.9876,368.0763,805.4775,305.3357,75.4217,28.5904,0.1461,0.0062,20.5058,0.8691,17.1928,0.7287,15.3726,0.6515,12.9508,0.5489,10.7433,0.4553,1.006,0.0426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.5462,0.7625
8,16,0.001,3,10,100,32,8,128,184,440338,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",BarlowTwinsLoss,gru,gender/checkpoints_2025-10-05 22:08:41.254649 BarlowTwinsLoss default catboost downstream/model_16_0.001_3_10_100_128_32_8_128_BarlowTwinsLoss_gruepoch=08.ckpt,8,30,0.06507353,1.1286,8.9213,0.0,3.2181,1.0001,1.011,0.9993,,10.9737,4.6426,1718.6381,727.0992,1472.3279,622.8935,1338.3137,566.1965,1160.558,490.9939,1014.2424,429.0926,78.7775,33.3282,0.1471,0.0059,23.0421,0.9318,19.7398,0.7982,17.943,0.7256,15.5598,0.6292,13.5981,0.5499,1.0562,0.0427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.536,0.5644,0.7625
9,16,0.001,3,10,100,32,8,128,184,440338,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",BarlowTwinsLoss,gru,gender/checkpoints_2025-10-05 22:08:41.254649 BarlowTwinsLoss default catboost downstream/model_16_0.001_3_10_100_128_32_8_128_BarlowTwinsLoss_gruepoch=09.ckpt,9,30,0.06507353,1.1261,8.9212,0.0,3.2065,1.0001,1.0087,0.9991,,10.78,5.0574,1928.9235,904.9379,1668.9051,782.9525,1527.1353,716.4424,1331.3257,624.58,1166.8342,547.4103,114.1646,53.5594,0.1412,0.0055,25.2712,0.9784,21.8647,0.8465,20.0073,0.7746,17.442,0.6753,15.2869,0.5919,1.4957,0.0579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.536,0.5343,0.7625
