batch_size,learning_rate,split_count,cnt_min,cnt_max,embedding_dim,category_embedding_dim,hidden_size,checkpoint,epoch_num,accuracy,early_stop_epoch,hidden_size,sample_fraction,metric_rankme,metric_coherence,metric_pseudo_condition_number,metric_alpha_req,metric_stable_rank,metric_ne_sum,metric_self_clustering,metric_ripser_sum_H0,metric_ripser_sum_H1,std_metric_rankme,std_metric_coherence,std_metric_pseudo_condition_number,std_metric_alpha_req,std_metric_stable_rank,std_metric_ne_sum,std_metric_self_clustering,std_metric_ripser_sum_H0,std_metric_ripser_sum_H1,time_rankme,time_coherence,time_pseudo_condition_number,time_alpha_req,time_stable_rank,time_ne_sum,time_self_clustering,time_ripser_sum_H0,time_ripser_sum_H1,std_time_rankme,std_time_coherence,std_time_pseudo_condition_number,std_time_alpha_req,std_time_stable_rank,std_time_ne_sum,std_time_self_clustering,std_time_ripser_sum_H0,std_time_ripser_sum_H1
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=03.ckpt,3,0.5166666666666667,8,128,0.2875,44.2837,3.6611,0.0008,3.7111,1.1333,7.0453,0.7772,5701.586,576.4628,0.0596,0.2444,0.0,0.0025,0.0005,0.1073,0.0007,10.619,8.4415,0.0001,0.0005,0.0,0.0002,0.0003,0.0032,0.042,6.5158,6.5158,0.0,0.0001,0.0,0.0,0.0,0.0,0.0003,0.443,0.443
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=04.ckpt,4,0.5138888888888888,8,128,0.2875,45.0336,4.0448,0.0007,3.6728,1.1314,6.548,0.7801,6002.846,595.2714,0.064,0.4114,0.0,0.0039,0.0005,0.099,0.0006,12.3189,9.7158,0.0001,0.0005,0.0,0.0002,0.0003,0.0032,0.042,6.5286,6.5286,0.0,0.0001,0.0,0.0,0.0,0.0,0.0004,0.6113,0.6113
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=05.ckpt,5,0.5238888888888888,8,128,0.2875,46.9845,3.4647,0.0005,3.6887,1.1361,7.1731,0.7733,6340.6787,653.6608,0.0597,0.2605,0.0,0.0038,0.0005,0.1118,0.0006,13.5982,11.3512,0.0001,0.0005,0.0,0.0002,0.0003,0.0033,0.0421,7.7592,7.7592,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0005,0.747,0.747
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=06.ckpt,6,0.5244444444444445,8,128,0.2875,48.1546,3.5026,0.0007,3.6314,1.1509,6.7329,0.7539,6613.3955,667.362,0.0628,0.1842,0.0,0.0042,0.0005,0.1176,0.0006,12.1003,12.667,0.0001,0.0005,0.0,0.0002,0.0003,0.0033,0.0427,7.5638,7.5638,0.0,0.0,0.0,0.0,0.0,0.0001,0.0005,1.0886,1.0886
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=07.ckpt,7,0.5247222222222222,8,128,0.2875,48.4898,3.4495,0.0006,3.6858,1.1433,7.0723,0.7635,6710.7266,677.8075,0.0602,0.3951,0.0,0.0045,0.0005,0.1145,0.0007,14.2643,15.129,0.0001,0.0005,0.0,0.0002,0.0003,0.0033,0.042,7.4548,7.4548,0.0,0.0,0.0,0.0,0.0,0.0001,0.0006,0.7479,0.7479
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=08.ckpt,8,0.5369444444444444,8,128,0.2875,49.0864,3.5136,0.0006,3.6425,1.1437,6.9749,0.7633,6858.1514,690.8716,0.0572,0.2948,0.0,0.0046,0.0005,0.1105,0.0006,12.7797,10.4267,0.0001,0.0005,0.0,0.0002,0.0003,0.0033,0.0422,7.1134,7.1134,0.0,0.0001,0.0,0.0,0.0,0.0,0.0005,0.7602,0.7602
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=09.ckpt,9,0.5380555555555555,8,128,0.2875,49.7685,3.616,0.0009,3.6228,1.1483,7.3704,0.757,7064.428,722.7699,0.0547,0.4168,0.0,0.0043,0.0005,0.134,0.0006,11.2267,12.1781,0.0001,0.0005,0.0,0.0002,0.0003,0.0033,0.042,7.5972,7.5972,0.0,0.0,0.0,0.0,0.0,0.0001,0.0004,0.8741,0.8741
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=10.ckpt,10,0.5397222222222222,8,128,0.2875,51.1881,3.7935,0.001,3.5732,1.1562,7.156,0.7468,7189.108,748.1773,0.0533,0.3215,0.0,0.004,0.0005,0.1212,0.0007,12.0359,14.6875,0.0001,0.0005,0.0,0.0002,0.0003,0.0033,0.0418,7.6659,7.6659,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.674,0.674
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=11.ckpt,11,0.5372222222222223,8,128,0.2875,50.0193,4.185,0.0009,3.6354,1.145,7.4232,0.7615,7120.9463,719.9642,0.0487,0.5558,0.0,0.0049,0.0005,0.1114,0.0007,11.0766,11.9902,0.0001,0.0005,0.0,0.0002,0.0003,0.0033,0.0421,7.6611,7.6611,0.0,0.0,0.0,0.0,0.0,0.0001,0.0003,1.1338,1.1338
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=12.ckpt,12,0.5322222222222223,8,128,0.2875,50.9392,4.1014,0.001,3.6042,1.1511,7.3271,0.7535,7209.1577,733.8752,0.0525,0.5056,0.0,0.0044,0.0005,0.1091,0.0007,11.8551,12.4364,0.0001,0.0005,0.0,0.0002,0.0003,0.0033,0.0422,7.7266,7.7266,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0003,0.9583,0.9583
128,0.001,3,10,50,16,8,128,checkpoints/model_128_0.001_3_10_50_128epoch=00.ckpt,0,0.44083333333333335,12,128,0.2875,36.3677,14.3646,0.0018,4.1827,1.2133,6.1161,0.6815,3661.7544,374.1168,0.0944,1.35,0.0,0.0058,0.0016,0.104,0.0017,10.5611,9.9347,0.0001,0.0005,0.0,0.0002,0.0003,0.0033,0.0421,5.943,5.943,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0009,0.9579,0.9579
128,0.001,3,10,50,16,8,128,checkpoints/model_128_0.001_3_10_50_128epoch=01.ckpt,1,0.4513888888888889,12,128,0.2875,39.8621,11.0809,0.0017,4.0289,1.1559,7.3236,0.7472,4143.1377,427.8092,0.0774,2.1801,0.0,0.0049,0.001,0.0859,0.0012,10.928,11.1375,0.0001,0.0005,0.0,0.0002,0.0003,0.0033,0.0414,6.8492,6.8492,0.0,0.0,0.0,0.0,0.0,0.0001,0.0004,1.0219,1.0219
128,0.001,3,10,50,16,8,128,checkpoints/model_128_0.001_3_10_50_128epoch=02.ckpt,2,0.4752777777777778,12,128,0.2875,42.8214,7.0778,0.0014,3.8668,1.1528,6.7963,0.7513,4686.661,495.0084,0.058,0.5559,0.0,0.0042,0.0009,0.1098,0.0011,12.8122,10.4438,0.0001,0.0005,0.0,0.0002,0.0003,0.0033,0.0421,7.8125,7.8125,0.0,0.0,0.0,0.0,0.0,0.0001,0.0006,2.0207,2.0207
128,0.001,3,10,50,16,8,128,checkpoints/model_128_0.001_3_10_50_128epoch=03.ckpt,3,0.4886111111111111,12,128,0.2875,43.7802,6.1398,0.001,3.7648,1.1364,7.5173,0.7733,4947.0522,534.2114,0.0502,1.1691,0.0,0.0042,0.0008,0.1333,0.001,14.3498,8.2869,0.0001,0.0005,0.0,0.0002,0.0003,0.0033,0.0417,7.3219,7.3219,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.6026,0.6026
128,0.001,3,10,50,16,8,128,checkpoints/model_128_0.001_3_10_50_128epoch=04.ckpt,4,0.49833333333333335,12,128,0.2875,44.4541,5.6053,0.0008,3.6698,1.1285,7.7672,0.7838,5185.599,554.2554,0.0432,1.1308,0.0,0.0037,0.0007,0.158,0.0009,12.5498,7.5538,0.0001,0.0005,0.0,0.0002,0.0003,0.0033,0.0422,6.9973,6.9973,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0006,0.5882,0.5882
128,0.001,3,10,50,16,8,128,checkpoints/model_128_0.001_3_10_50_128epoch=05.ckpt,5,0.4836111111111111,12,128,0.2875,47.0398,5.2278,0.0008,3.5992,1.1396,7.7757,0.7684,5536.243,596.852,0.045,0.4815,0.0,0.0035,0.0007,0.1418,0.0009,11.8808,8.5089,0.0001,0.0005,0.0,0.0002,0.0003,0.0033,0.0418,7.2122,7.2122,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0005,0.6859,0.6859
128,0.001,3,10,50,16,8,128,checkpoints/model_128_0.001_3_10_50_128epoch=06.ckpt,6,0.49416666666666664,12,128,0.2875,48.3064,3.4637,0.001,3.4872,1.1398,9.1382,0.768,5768.6426,611.5212,0.0433,0.0953,0.0,0.0022,0.0006,0.1756,0.0009,10.314,8.3972,0.0001,0.0005,0.0,0.0002,0.0003,0.0033,0.0422,7.6663,7.6663,0.0,0.0001,0.0,0.0,0.0,0.0001,0.001,0.9015,0.9015
128,0.001,3,10,50,16,8,128,checkpoints/model_128_0.001_3_10_50_128epoch=07.ckpt,7,0.5002777777777778,12,128,0.2875,47.2977,4.2013,0.0009,3.4641,1.1286,8.7394,0.7836,5702.3936,606.6002,0.046,0.2682,0.0,0.0041,0.0006,0.1388,0.0008,11.3249,5.0819,0.0001,0.0005,0.0,0.0002,0.0003,0.0033,0.0422,7.1449,7.1449,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0005,0.5345,0.5345
128,0.001,3,10,50,16,8,128,checkpoints/model_128_0.001_3_10_50_128epoch=08.ckpt,8,0.5263888888888889,12,128,0.2875,48.2961,3.312,0.0009,3.3565,1.1287,8.613,0.7834,5949.981,610.8838,0.0564,0.1096,0.0,0.0022,0.0007,0.1582,0.0009,13.7326,6.7035,0.0001,0.0004,0.0,0.0002,0.0003,0.0033,0.0425,6.8447,6.8447,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.3617,0.3617
128,0.001,3,10,50,16,8,128,checkpoints/model_128_0.001_3_10_50_128epoch=09.ckpt,9,0.5125,12,128,0.2875,49.9758,3.5084,0.0008,3.3376,1.1369,8.6957,0.7721,6219.7954,635.4112,0.0562,0.41,0.0,0.0029,0.0008,0.1534,0.001,14.5717,6.1424,0.0001,0.0005,0.0,0.0002,0.0003,0.0033,0.0421,6.95,6.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.4085,0.4085
128,0.001,3,10,50,16,8,128,checkpoints/model_128_0.001_3_10_50_128epoch=10.ckpt,10,0.5102777777777778,12,128,0.2875,49.1956,3.1665,0.0007,3.3347,1.1315,8.8476,0.7795,6149.205,621.5124,0.0592,0.2855,0.0,0.003,0.0007,0.1425,0.0009,12.766,6.6424,0.0001,0.0005,0.0,0.0002,0.0003,0.0033,0.0424,6.7496,6.7496,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.5168,0.5168
128,0.001,3,10,50,16,8,128,checkpoints/model_128_0.001_3_10_50_128epoch=11.ckpt,11,0.5244444444444445,12,128,0.2875,49.2849,3.1789,0.0006,3.3236,1.129,8.9078,0.7831,6199.1465,616.3255,0.062,0.2649,0.0,0.0024,0.0007,0.1644,0.0009,13.8958,8.1477,0.0001,0.0005,0.0,0.0002,0.0003,0.0033,0.0431,6.6653,6.6653,0.0,0.0001,0.0,0.0,0.0,0.0,0.0013,0.407,0.407
128,0.001,3,10,50,16,8,128,checkpoints/model_128_0.001_3_10_50_128epoch=12.ckpt,12,0.5094444444444445,12,128,0.2875,49.8676,3.1909,0.0006,3.3083,1.1311,8.6789,0.78,6222.6597,629.607,0.0621,0.272,0.0,0.003,0.0007,0.1731,0.0009,13.007,7.9419,0.0001,0.0005,0.0,0.0002,0.0003,0.0033,0.0423,6.8587,6.8587,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.3613,0.3613
128,0.001,3,10,50,16,8,128,checkpoints/model_128_0.001_3_10_50_128epoch=13.ckpt,13,0.5130555555555556,12,128,0.2875,49.5744,3.8641,0.0006,3.2908,1.1268,8.8221,0.7859,6198.018,610.941,0.0621,0.4172,0.0,0.0033,0.0007,0.162,0.0009,13.3348,8.5686,0.0001,0.0005,0.0,0.0002,0.0003,0.0033,0.042,6.6002,6.6002,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.3805,0.3805
128,0.001,3,10,50,16,8,128,checkpoints/model_128_0.001_3_10_50_128epoch=14.ckpt,14,0.5197222222222222,12,128,0.2875,50.3714,3.8963,0.0006,3.2469,1.129,8.7167,0.7827,6280.083,616.7932,0.0615,0.6134,0.0,0.0034,0.0007,0.1524,0.0009,13.6676,6.9229,0.0001,0.0005,0.0,0.0002,0.0003,0.0033,0.0418,6.5989,6.5989,0.0,0.0,0.0,0.0,0.0,0.0001,0.0006,0.4049,0.4049
128,0.001,3,10,50,16,8,128,checkpoints/model_128_0.001_3_10_50_128epoch=15.ckpt,15,0.5186111111111111,12,128,0.2875,50.7018,4.4528,0.0006,3.262,1.1323,8.8409,0.778,6357.6963,630.1475,0.0605,0.8346,0.0,0.0037,0.0007,0.1664,0.0009,12.6232,9.6972,0.0001,0.0005,0.0,0.0002,0.0003,0.0033,0.0423,6.6494,6.6494,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.2998,0.2998
128,0.001,3,10,50,16,8,128,checkpoints/model_128_0.001_3_10_50_128epoch=16.ckpt,16,0.5177777777777778,12,128,0.2875,50.717,4.6048,0.0006,3.265,1.1335,8.8648,0.7764,6416.9897,620.461,0.0645,0.834,0.0,0.0036,0.0007,0.1641,0.001,14.469,11.0511,0.0001,0.0005,0.0,0.0002,0.0003,0.0033,0.0422,6.8001,6.8001,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.4238,0.4238
64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=00.ckpt,0,0.37805555555555553,12,128,0.2875,25.4328,18.7132,0.0011,4.3123,1.1384,4.0845,0.7688,1938.8512,166.9197,0.0822,1.5074,0.0,0.0085,0.0012,0.0768,0.0015,4.249,3.1656,0.0001,0.0005,0.0,0.0002,0.0003,0.0032,0.0421,3.6226,3.6226,0.0,0.0,0.0,0.0,0.0,0.0001,0.0008,0.1139,0.1139
64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=01.ckpt,1,0.42333333333333334,12,128,0.2875,28.4698,14.7847,0.0014,4.2865,1.1894,4.6131,0.7054,2839.6558,297.5212,0.0762,1.1735,0.0,0.0078,0.0021,0.048,0.0024,8.9603,6.891,0.0001,0.0005,0.0,0.0002,0.0003,0.0032,0.0422,5.2031,5.2031,0.0,0.0001,0.0,0.0,0.0,0.0,0.0009,0.4866,0.4866
64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=02.ckpt,2,0.42527777777777775,12,128,0.2875,31.0453,12.3999,0.0015,4.2702,1.2233,4.8238,0.6684,3211.1362,342.905,0.0702,0.9034,0.0,0.0072,0.0025,0.0486,0.0025,8.3763,6.6925,0.0001,0.0005,0.0,0.0002,0.0003,0.0032,0.0417,5.6874,5.6874,0.0,0.0001,0.0,0.0,0.0,0.0,0.0008,0.5508,0.5508
64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=03.ckpt,3,0.4177777777777778,12,128,0.2875,32.0513,12.8508,0.0015,4.3868,1.241,5.2619,0.6539,3118.8997,338.8192,0.0603,1.8322,0.0,0.0063,0.0025,0.0617,0.0024,7.4382,6.5905,0.0001,0.0005,0.0,0.0002,0.0003,0.0032,0.0416,5.8807,5.8807,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0007,0.6392,0.6392
64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=04.ckpt,4,0.43777777777777777,12,128,0.2875,33.1333,11.1442,0.0016,4.3223,1.2192,5.454,0.6758,3357.5012,357.7952,0.0664,1.5998,0.0,0.0063,0.0022,0.0612,0.0023,8.6425,6.1198,0.0001,0.0005,0.0,0.0002,0.0003,0.0032,0.0428,6.4779,6.4779,0.0,0.0,0.0,0.0,0.0,0.0,0.0026,1.1019,1.1019
64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=05.ckpt,5,0.42277777777777775,12,128,0.2875,33.3581,10.7138,0.0015,4.3473,1.2035,5.6044,0.6931,3281.276,351.1522,0.0657,1.3322,0.0,0.0058,0.002,0.1017,0.0021,9.8393,7.0649,0.0001,0.0005,0.0,0.0002,0.0003,0.0032,0.0417,6.4981,6.4981,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0004,0.7224,0.7224
64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=06.ckpt,6,0.43722222222222223,12,128,0.2875,35.7938,9.4567,0.0017,4.2835,1.2116,6.7637,0.6826,3623.8723,384.6463,0.0702,1.7171,0.0,0.0061,0.0019,0.0845,0.002,11.122,6.6677,0.0001,0.0005,0.0,0.0002,0.0003,0.0033,0.0417,6.2581,6.2581,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0007,0.7368,0.7368
64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=07.ckpt,7,0.45444444444444443,12,128,0.2875,36.8702,8.368,0.0017,4.2556,1.2111,6.6385,0.6826,3719.7483,391.6946,0.0671,1.2103,0.0,0.0052,0.0018,0.1107,0.0019,10.7222,6.1344,0.0001,0.0006,0.0,0.0002,0.0003,0.0032,0.0418,6.1251,6.1251,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0004,0.4131,0.4131
64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=08.ckpt,8,0.4552777777777778,12,128,0.2875,37.9949,8.0841,0.0018,4.223,1.2087,6.7571,0.6852,3837.5984,406.0066,0.0678,1.1765,0.0,0.0054,0.0017,0.1255,0.0018,9.2319,6.3442,0.0001,0.0005,0.0,0.0002,0.0003,0.0032,0.0424,6.4636,6.4636,0.0,0.0001,0.0,0.0,0.0001,0.0001,0.0009,0.6133,0.6133
64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=09.ckpt,9,0.4475,12,128,0.2875,39.3652,7.452,0.0018,4.1884,1.2162,6.9871,0.6765,3962.7307,417.3968,0.067,1.2491,0.0,0.0053,0.0016,0.0846,0.0017,8.3989,6.8915,0.0001,0.0005,0.0,0.0002,0.0003,0.0032,0.0422,6.4381,6.4381,0.0,0.0001,0.0,0.0,0.0,0.0,0.0004,0.6302,0.6302
64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=10.ckpt,10,0.45361111111111113,12,128,0.2875,39.3834,7.3251,0.0018,4.181,1.2081,6.7675,0.6854,3956.5083,412.2272,0.0651,1.1322,0.0,0.0051,0.0016,0.1031,0.0017,8.0837,6.3515,0.0001,0.0005,0.0,0.0002,0.0003,0.0033,0.0422,6.288,6.288,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0005,0.6963,0.6963
64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=11.ckpt,11,0.45916666666666667,12,128,0.2875,39.3863,7.3881,0.0018,4.162,1.2023,6.7505,0.6919,4013.3496,415.7388,0.0676,0.9886,0.0,0.0052,0.0015,0.1097,0.0016,7.8319,7.5412,0.0001,0.0005,0.0,0.0002,0.0003,0.0033,0.0423,6.3686,6.3686,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0004,0.7659,0.7659
