batch_size,learning_rate,split_count,cnt_min,cnt_max,embedding_dim,category_embedding_dim,hidden_size,checkpoint,epoch_num,accuracy,early_stop_epoch,sample_fraction,metric_rankme,metric_coherence,metric_pseudo_condition_number,metric_alpha_req,metric_stable_rank,metric_ne_sum,metric_self_clustering,metric_ripser_sum_H0,metric_ripser_sum_H1,metric_ripser_sum,time_rankme,time_coherence,time_pseudo_condition_number,time_alpha_req,time_stable_rank,time_ne_sum,time_self_clustering,time_ripser_sum_H0,time_ripser_sum_H1,time_ripser_sum
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=06.ckpt,6,0.632,21,0.7625,58.2034,8.0027,0.0007,3.579,1.1867,12.0538,0.712,2460.4119,93.8212,2554.233,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.0043,0.3526,0.3526,0.3526
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=07.ckpt,7,0.608,21,0.7625,59.1591,8.0335,0.0006,3.6468,1.1911,12.2804,0.7061,2546.0654,95.8989,2641.9644,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.004,0.3548,0.3548,0.3548
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=08.ckpt,8,0.628,21,0.7625,59.5573,8.1745,0.0005,3.6447,1.1886,11.311,0.7086,2602.8093,98.4301,2701.2395,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.004,0.3562,0.3562,0.3562
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=09.ckpt,9,0.608,21,0.7625,60.8078,8.2123,0.0005,3.6289,1.1927,11.8954,0.7036,2688.7827,102.2077,2790.9902,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.0039,0.3636,0.3636,0.3636
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=10.ckpt,10,0.632,21,0.7625,60.7274,8.1576,0.0005,3.6163,1.1873,11.52,0.7098,2714.7888,105.1819,2819.9707,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.004,0.3612,0.3612,0.3612
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=11.ckpt,11,0.64,21,0.7625,61.4062,8.2108,0.0006,3.566,1.1905,11.7066,0.7063,2744.3997,108.3706,2852.77,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.0043,0.3625,0.3625,0.3625
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=12.ckpt,12,0.664,21,0.7625,61.7574,8.585,0.0006,3.5353,1.1919,11.6695,0.7047,2774.9575,109.5615,2884.519,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.0042,0.3676,0.3676,0.3676
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=13.ckpt,13,0.652,21,0.7625,61.692,8.0881,0.0006,3.5748,1.1871,12.1954,0.7099,2774.4136,108.4399,2882.8535,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.0043,0.3623,0.3623,0.3623
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=14.ckpt,14,0.648,21,0.7625,61.8656,8.1609,0.0006,3.5906,1.1887,12.3077,0.7082,2805.8044,108.1033,2913.9077,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.0043,0.3709,0.3709,0.3709
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=15.ckpt,15,0.64,21,0.7625,62.1494,8.2595,0.0006,3.5554,1.1879,12.5514,0.7091,2829.252,111.5465,2940.7986,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.0042,0.3664,0.3664,0.3664
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=16.ckpt,16,0.636,21,0.7625,62.7156,8.1376,0.0005,3.5307,1.1902,12.5786,0.7063,2853.346,112.2392,2965.585,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.004,0.3654,0.3654,0.3654
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=17.ckpt,17,0.632,21,0.7625,62.1661,8.1474,0.0005,3.5692,1.1859,12.4088,0.7115,2856.5337,109.4492,2965.9827,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.0042,0.3595,0.3595,0.3595
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=18.ckpt,18,0.668,21,0.7625,63.1348,8.1227,0.0006,3.5254,1.191,12.567,0.7054,2906.7488,113.5954,3020.344,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.0044,0.3685,0.3685,0.3685
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=19.ckpt,19,0.636,21,0.7625,62.9454,8.1055,0.0006,3.5398,1.1875,12.8377,0.7095,2907.696,113.0896,3020.7856,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.0042,0.3708,0.3708,0.3708
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=20.ckpt,20,0.648,21,0.7625,62.7143,8.0278,0.0006,3.5103,1.1832,12.4334,0.7147,2901.8843,111.6626,3013.5474,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.0042,0.365,0.365,0.365
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=21.ckpt,21,0.632,21,0.7625,63.2155,8.0104,0.0006,3.5254,1.1893,12.5528,0.7073,2934.176,117.4913,3051.6672,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.0042,0.3781,0.3781,0.3781
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=22.ckpt,22,0.656,21,0.7625,62.7512,7.9666,0.0006,3.521,1.1831,12.8198,0.7146,2903.8855,113.3806,3017.2664,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.0045,0.365,0.365,0.365
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=23.ckpt,23,0.648,21,0.7625,63.1048,8.0243,0.0006,3.5208,1.1854,13.1744,0.712,2929.672,114.0846,3043.7568,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.0043,0.375,0.375,0.375
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=24.ckpt,24,0.66,21,0.7625,62.8732,8.0569,0.0006,3.5093,1.182,12.9,0.7162,2906.009,113.1344,3019.1433,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.0043,0.3767,0.3767,0.3767
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=25.ckpt,25,0.648,21,0.7625,62.7954,8.0502,0.0005,3.5356,1.1808,13.2238,0.7173,2926.7483,113.1316,3039.8796,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.0042,0.3718,0.3718,0.3718
128,0.001,3,10,50,16,8,128,gender/checkpoints/model_128_0.001_3_10_50_128epoch=00.ckpt,0,0.504,20,0.7625,49.1344,8.0522,0.0035,3.6403,1.2126,10.802,0.6899,1262.834,49.2204,1312.0542,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.0041,0.3639,0.3639,0.3639
128,0.001,3,10,50,16,8,128,gender/checkpoints/model_128_0.001_3_10_50_128epoch=01.ckpt,1,0.532,20,0.7625,56.2542,8.0402,0.0045,3.3864,1.2566,11.3609,0.6459,1474.492,48.9547,1523.4467,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.0038,0.3423,0.3423,0.3423
128,0.001,3,10,50,16,8,128,gender/checkpoints/model_128_0.001_3_10_50_128epoch=02.ckpt,2,0.564,20,0.7625,56.2612,7.7078,0.0041,3.2341,1.2182,11.9813,0.6821,1590.7839,51.0751,1641.859,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.0043,0.3359,0.3359,0.3359
128,0.001,3,10,50,16,8,128,gender/checkpoints/model_128_0.001_3_10_50_128epoch=03.ckpt,3,0.596,20,0.7625,58.5258,7.5486,0.0041,3.1428,1.2298,11.0326,0.6667,1764.344,57.5497,1821.8938,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.0043,0.3318,0.3318,0.3318
128,0.001,3,10,50,16,8,128,gender/checkpoints/model_128_0.001_3_10_50_128epoch=04.ckpt,4,0.608,20,0.7625,60.5207,7.5628,0.0041,3.0795,1.2364,11.9698,0.6602,1886.7032,58.4495,1945.1528,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.0043,0.3383,0.3383,0.3383
128,0.001,3,10,50,16,8,128,gender/checkpoints/model_128_0.001_3_10_50_128epoch=05.ckpt,5,0.624,20,0.7625,60.2822,7.6266,0.0043,3.036,1.2121,12.2612,0.6859,1958.7437,59.9346,2018.6782,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.0043,0.3288,0.3288,0.3288
128,0.001,3,10,50,16,8,128,gender/checkpoints/model_128_0.001_3_10_50_128epoch=06.ckpt,6,0.652,20,0.7625,59.4086,7.3822,0.0037,3.041,1.1953,11.8059,0.7041,2013.8033,58.7951,2072.5981,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.004,0.3256,0.3256,0.3256
128,0.001,3,10,50,16,8,128,gender/checkpoints/model_128_0.001_3_10_50_128epoch=07.ckpt,7,0.64,20,0.7625,62.9315,7.0113,0.0035,3.0267,1.2264,11.8944,0.6689,2160.1238,67.5098,2227.6335,0.0001,0.0002,0.0,0.0002,0.0001,0.0017,0.0043,0.3326,0.3326,0.3326
128,0.001,3,10,50,16,8,128,gender/checkpoints/model_128_0.001_3_10_50_128epoch=08.ckpt,8,0.624,20,0.7625,62.3213,7.3291,0.0027,3.041,1.2048,12.878,0.6922,2208.5623,66.3657,2274.928,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.0042,0.3255,0.3255,0.3255
128,0.001,3,10,50,16,8,128,gender/checkpoints/model_128_0.001_3_10_50_128epoch=09.ckpt,9,0.624,20,0.7625,63.1148,7.1925,0.0026,3.0536,1.2057,12.9988,0.6905,2280.8884,67.6787,2348.5671,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.0041,0.3206,0.3206,0.3206
128,0.001,3,10,50,16,8,128,gender/checkpoints/model_128_0.001_3_10_50_128epoch=10.ckpt,10,0.648,20,0.7625,63.502,7.3654,0.0024,3.0503,1.205,12.9209,0.6914,2317.4373,66.822,2384.2593,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.0043,0.3207,0.3207,0.3207
128,0.001,3,10,50,16,8,128,gender/checkpoints/model_128_0.001_3_10_50_128epoch=11.ckpt,11,0.648,20,0.7625,62.7036,7.1819,0.0022,3.0836,1.1962,12.8673,0.7009,2306.1316,65.3793,2371.5112,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.0043,0.3194,0.3194,0.3194
128,0.001,3,10,50,16,8,128,gender/checkpoints/model_128_0.001_3_10_50_128epoch=12.ckpt,12,0.672,20,0.7625,62.7588,7.2251,0.0021,3.095,1.1919,13.1611,0.7057,2333.1223,65.6029,2398.725,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.0042,0.3202,0.3202,0.3202
128,0.001,3,10,50,16,8,128,gender/checkpoints/model_128_0.001_3_10_50_128epoch=13.ckpt,13,0.676,20,0.7625,63.216,7.2467,0.0021,3.0908,1.1935,13.4748,0.7036,2376.6133,66.0504,2442.6636,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.0043,0.3162,0.3162,0.3162
128,0.001,3,10,50,16,8,128,gender/checkpoints/model_128_0.001_3_10_50_128epoch=14.ckpt,14,0.652,20,0.7625,63.5095,7.2829,0.0021,3.088,1.1937,12.7843,0.7031,2394.0872,66.6902,2460.7773,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.0043,0.317,0.317,0.317
128,0.001,3,10,50,16,8,128,gender/checkpoints/model_128_0.001_3_10_50_128epoch=15.ckpt,15,0.636,20,0.7625,63.4045,7.3582,0.0019,3.1196,1.1913,12.9458,0.7057,2428.4097,68.2906,2496.7,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.0043,0.3188,0.3188,0.3188
128,0.001,3,10,50,16,8,128,gender/checkpoints/model_128_0.001_3_10_50_128epoch=16.ckpt,16,0.616,20,0.7625,63.2615,7.3737,0.0018,3.1405,1.1864,13.567,0.7114,2432.5427,66.8765,2499.4194,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.0041,0.3133,0.3133,0.3133
128,0.001,3,10,50,16,8,128,gender/checkpoints/model_128_0.001_3_10_50_128epoch=17.ckpt,17,0.62,20,0.7625,63.3418,7.4251,0.0018,3.1454,1.1872,13.1319,0.7103,2471.4692,68.2655,2539.7344,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.0044,0.3146,0.3146,0.3146
128,0.001,3,10,50,16,8,128,gender/checkpoints/model_128_0.001_3_10_50_128epoch=18.ckpt,18,0.644,20,0.7625,64.1469,7.5027,0.0019,3.1162,1.191,12.9604,0.7057,2525.809,71.4315,2597.2407,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.0043,0.3234,0.3234,0.3234
128,0.001,3,10,50,16,8,128,gender/checkpoints/model_128_0.001_3_10_50_128epoch=19.ckpt,19,0.648,20,0.7625,64.6624,7.4774,0.0018,3.1247,1.195,13.3403,0.7011,2567.2666,73.2544,2640.521,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.0042,0.3215,0.3215,0.3215
128,0.001,3,10,50,16,8,128,gender/checkpoints/model_128_0.001_3_10_50_128epoch=20.ckpt,20,0.612,20,0.7625,64.5261,7.5184,0.0017,3.1482,1.1942,13.2643,0.702,2555.2231,70.9758,2626.1987,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.0042,0.317,0.317,0.317
128,0.001,3,10,50,16,8,128,gender/checkpoints/model_128_0.001_3_10_50_128epoch=21.ckpt,21,0.604,20,0.7625,64.147,7.5549,0.0016,3.1693,1.1901,13.2888,0.7066,2555.2422,69.976,2625.2183,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.0041,0.315,0.315,0.315
128,0.001,3,10,50,16,8,128,gender/checkpoints/model_128_0.001_3_10_50_128epoch=22.ckpt,22,0.604,20,0.7625,64.4814,7.5999,0.0016,3.1529,1.1909,13.3464,0.7057,2571.2131,70.4084,2641.6216,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.0041,0.3155,0.3155,0.3155
128,0.001,3,10,50,16,8,128,gender/checkpoints/model_128_0.001_3_10_50_128epoch=23.ckpt,23,0.632,20,0.7625,64.8226,7.6109,0.0017,3.1311,1.1923,13.5707,0.7042,2591.4165,72.1432,2663.5596,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.0039,0.311,0.311,0.311
128,0.001,3,10,50,16,8,128,gender/checkpoints/model_128_0.001_3_10_50_128epoch=24.ckpt,24,0.632,20,0.7625,64.122,7.6577,0.0016,3.1686,1.1857,13.5443,0.7117,2579.382,69.7675,2649.15,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.0043,0.3161,0.3161,0.3161
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=00.ckpt,0,0.568,16,0.7625,51.5298,8.3396,0.0037,3.4722,1.2158,8.9944,0.6868,1438.1057,48.4717,1486.5775,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.0039,0.3423,0.3423,0.3423
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=01.ckpt,1,0.58,16,0.7625,55.0878,8.3123,0.0037,3.3213,1.2278,10.4048,0.6717,1749.4968,53.8637,1803.3606,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.0042,0.3168,0.3168,0.3168
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=02.ckpt,2,0.576,16,0.7625,55.5191,8.002,0.0024,3.3204,1.2175,10.8013,0.6808,1981.7958,64.1304,2045.9264,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.0042,0.3203,0.3203,0.3203
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=03.ckpt,3,0.608,16,0.7625,56.0861,7.926,0.0015,3.3958,1.2031,11.6009,0.6956,2176.6812,76.9747,2253.6558,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.0042,0.3282,0.3282,0.3282
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=04.ckpt,4,0.62,16,0.7625,57.9025,7.9325,0.0012,3.4757,1.2158,12.1782,0.6805,2387.522,88.4441,2475.9658,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.0041,0.3447,0.3447,0.3447
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=05.ckpt,5,0.648,16,0.7625,58.5348,7.886,0.0009,3.5525,1.208,12.0468,0.6885,2492.9902,93.4822,2586.4724,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.0039,0.3548,0.3548,0.3548
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=06.ckpt,6,0.652,16,0.7625,58.9382,7.7443,0.0007,3.6678,1.2048,12.3983,0.6911,2619.922,103.1855,2723.1077,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.0038,0.3642,0.3642,0.3642
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=07.ckpt,7,0.624,16,0.7625,57.9916,7.8401,0.0005,3.7516,1.1855,12.5505,0.7129,2638.7173,94.2321,2732.9495,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.0042,0.3441,0.3441,0.3441
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=08.ckpt,8,0.66,16,0.7625,59.1251,7.867,0.0005,3.7532,1.1898,12.5333,0.7079,2715.7349,94.177,2809.9119,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.0038,0.3438,0.3438,0.3438
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=09.ckpt,9,0.62,16,0.7625,59.4618,7.9331,0.0004,3.7878,1.1851,12.9452,0.7133,2781.1753,101.3187,2882.494,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.0038,0.3572,0.3572,0.3572
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=10.ckpt,10,0.64,16,0.7625,60.5063,7.9521,0.0004,3.7824,1.195,13.7522,0.7016,2848.5723,103.8855,2952.4578,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.0041,0.3569,0.3569,0.3569
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=11.ckpt,11,0.644,16,0.7625,60.5836,7.8803,0.0005,3.7396,1.1911,12.6727,0.7057,2841.803,103.1904,2944.9932,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.0042,0.3634,0.3634,0.3634
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=12.ckpt,12,0.636,16,0.7625,60.5215,7.9421,0.0004,3.7368,1.1856,12.7497,0.712,2849.3516,101.7451,2951.097,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.0042,0.3559,0.3559,0.3559
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=13.ckpt,13,0.652,16,0.7625,60.6024,7.9396,0.0004,3.7383,1.1831,13.3139,0.7151,2861.1746,101.2675,2962.4421,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.0042,0.3521,0.3521,0.3521
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=14.ckpt,14,0.604,16,0.7625,60.6348,7.9584,0.0004,3.7229,1.1823,13.6024,0.716,2880.0508,101.3914,2981.4421,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.0043,0.3463,0.3463,0.3463
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=15.ckpt,15,0.652,16,0.7625,61.0771,7.9556,0.0004,3.7114,1.1829,13.0346,0.7151,2897.6172,102.6677,3000.285,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.0042,0.3506,0.3506,0.3506
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=16.ckpt,16,0.66,16,0.7625,61.4703,8.0134,0.0005,3.7142,1.1851,14.0087,0.7127,2940.7017,105.5016,3046.203,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.0039,0.3573,0.3573,0.3573
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=17.ckpt,17,0.624,16,0.7625,61.2153,7.9876,0.0004,3.7168,1.182,13.455,0.7163,2933.0405,103.7337,3036.7747,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.0038,0.35,0.35,0.35
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=18.ckpt,18,0.66,16,0.7625,60.8017,8.0312,0.0004,3.7498,1.1772,13.1686,0.722,2936.686,102.9077,3039.594,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.0039,0.3491,0.3491,0.3491
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=19.ckpt,19,0.652,16,0.7625,61.2301,8.0442,0.0005,3.6982,1.1776,13.0958,0.7212,2958.717,104.7155,3063.4324,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.0042,0.3564,0.3564,0.3564
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=20.ckpt,20,0.652,16,0.7625,61.6606,8.0191,0.0004,3.6968,1.1795,13.9585,0.719,2975.3677,104.6456,3080.0132,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.0041,0.3539,0.3539,0.3539
64,0.005,3,10,50,16,8,128,gender/checkpoints/model_64_0.005_3_10_50_128epoch=00.ckpt,0,0.596,16,0.7625,61.1838,8.3836,0.0003,3.7649,1.2101,11.337,0.6854,2550.3765,79.5055,2629.8818,0.0001,0.0002,0.0,0.0002,0.0001,0.0016,0.0041,0.3299,0.3299,0.3299
