batch_size,learning_rate,split_count,cnt_min,cnt_max,embedding_dim,category_embedding_dim,hidden_size,checkpoint,epoch_num,accuracy,early_stop_epoch,sample_fraction,metric_rankme,metric_coherence,metric_pseudo_condition_number,metric_alpha_req,metric_stable_rank,metric_ne_sum,metric_self_clustering,metric_ripser_sum_H0,metric_ripser_sum_H1,metric_ripser_sum,time_rankme,time_coherence,time_pseudo_condition_number,time_alpha_req,time_stable_rank,time_ne_sum,time_self_clustering,time_ripser_sum_H0,time_ripser_sum_H1,time_ripser_sum
32,0.001,3,10,50,16,8,128,gender/checkpoints/model_32_0.001_3_10_50_128epoch=16.ckpt,16,0.692,13,0.525,60.0207,5.5712,0.0004,4.0907,1.1803,12.7976,0.7178,2050.6262,69.9565,2120.5828,0.0001,0.0001,0.0,0.0002,0.0001,0.0014,0.0016,0.1684,0.1684,0.1684
32,0.001,3,10,50,16,8,128,gender/checkpoints/model_32_0.001_3_10_50_128epoch=17.ckpt,17,0.688,13,0.525,59.669,5.9426,0.0003,4.1274,1.1767,13.5577,0.7219,2045.2388,68.1171,2113.356,0.0001,0.0001,0.0,0.0002,0.0001,0.0014,0.0016,0.1656,0.1656,0.1656
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=00.ckpt,0,0.54,6,0.525,50.7727,5.7756,0.0031,3.5059,1.2167,9.7844,0.6859,1022.9343,32.1783,1055.1125,0.0001,0.0001,0.0,0.0002,0.0001,0.0015,0.0016,0.1606,0.1606,0.1606
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=01.ckpt,1,0.564,6,0.525,53.7564,5.6899,0.0026,3.3267,1.2139,10.139,0.6868,1211.9506,37.3232,1249.2739,0.0001,0.0001,0.0,0.0002,0.0001,0.0015,0.0016,0.1543,0.1543,0.1543
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=02.ckpt,2,0.62,6,0.525,56.8812,5.6585,0.0017,3.3546,1.2302,11.4403,0.6673,1429.906,49.952,1479.8582,0.0001,0.0001,0.0,0.0002,0.0001,0.0015,0.0016,0.1659,0.1659,0.1659
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=03.ckpt,3,0.636,6,0.525,56.0622,5.7138,0.001,3.4366,1.1995,10.2142,0.6999,1506.3899,48.4093,1554.7993,0.0001,0.0001,0.0,0.0002,0.0001,0.0015,0.0016,0.1659,0.1659,0.1659
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=04.ckpt,4,0.668,6,0.525,57.6573,5.6972,0.0008,3.5039,1.2041,11.5699,0.6937,1623.4703,54.4822,1677.9526,0.0001,0.0001,0.0,0.0002,0.0001,0.0015,0.0016,0.1759,0.1759,0.1759
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=05.ckpt,5,0.644,6,0.525,58.0787,5.7508,0.0008,3.6077,1.201,10.9709,0.696,1704.7299,56.3442,1761.074,0.0001,0.0001,0.0,0.0002,0.0001,0.0014,0.0016,0.1621,0.1621,0.1621
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=06.ckpt,6,0.644,6,0.525,57.9648,5.83,0.0008,3.673,1.1862,10.944,0.7126,1731.5793,56.7213,1788.3004,0.0001,0.0001,0.0,0.0002,0.0001,0.0014,0.0016,0.16,0.16,0.16
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=07.ckpt,7,0.62,6,0.525,60.4307,5.7532,0.0009,3.6486,1.1993,11.2156,0.6971,1830.9462,58.244,1889.1902,0.0001,0.0001,0.0,0.0002,0.0001,0.0014,0.0016,0.1631,0.1631,0.1631
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=08.ckpt,8,0.616,6,0.525,61.6107,6.0067,0.0009,3.5977,1.2031,12.1634,0.6927,1889.8408,63.0194,1952.8602,0.0001,0.0001,0.0,0.0002,0.0001,0.0014,0.0028,0.1688,0.1688,0.1688
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=09.ckpt,9,0.64,6,0.525,61.5921,5.8126,0.0007,3.6894,1.195,12.0379,0.7014,1907.4222,60.8402,1968.2625,0.0001,0.0001,0.0,0.0002,0.0001,0.0015,0.0016,0.1726,0.1726,0.1726
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=10.ckpt,10,0.664,6,0.525,61.9355,5.7498,0.0007,3.6696,1.1961,12.0371,0.7001,1934.8029,61.4987,1996.3014,0.0001,0.0001,0.0,0.0002,0.0001,0.0014,0.0016,0.1748,0.1748,0.1748
128,0.001,3,10,50,16,8,128,gender/checkpoints/model_128_0.001_3_10_50_128epoch=00.ckpt,0,0.584,10,0.525,48.3447,5.7335,0.0033,3.7095,1.2252,8.3211,0.6761,975.4987,35.0413,1010.54,0.0001,0.0001,0.0,0.0002,0.0001,0.0014,0.0016,0.1726,0.1726,0.1726
128,0.001,3,10,50,16,8,128,gender/checkpoints/model_128_0.001_3_10_50_128epoch=01.ckpt,1,0.584,10,0.525,53.5159,5.7676,0.0042,3.4635,1.23,10.1916,0.6709,1079.6187,32.0344,1111.653,0.0001,0.0001,0.0,0.0002,0.0001,0.0014,0.0016,0.1622,0.1622,0.1622
128,0.001,3,10,50,16,8,128,gender/checkpoints/model_128_0.001_3_10_50_128epoch=02.ckpt,2,0.604,10,0.525,54.5083,5.7264,0.0044,3.2975,1.2113,10.8276,0.6909,1157.6067,32.2154,1189.8223,0.0001,0.0001,0.0,0.0002,0.0001,0.0014,0.0018,0.1554,0.1554,0.1554
128,0.001,3,10,50,16,8,128,gender/checkpoints/model_128_0.001_3_10_50_128epoch=03.ckpt,3,0.576,10,0.525,56.3842,5.7475,0.0048,3.1766,1.2061,11.5477,0.6952,1235.4606,33.6483,1269.109,0.0001,0.0001,0.0,0.0002,0.0001,0.0014,0.0017,0.1531,0.1531,0.1531
128,0.001,3,10,50,16,8,128,gender/checkpoints/model_128_0.001_3_10_50_128epoch=04.ckpt,4,0.608,10,0.525,59.2274,5.5608,0.0053,3.0791,1.2196,12.4641,0.6786,1345.1423,37.0188,1382.161,0.0001,0.0001,0.0,0.0002,0.0001,0.0014,0.0016,0.1587,0.1587,0.1587
128,0.001,3,10,50,16,8,128,gender/checkpoints/model_128_0.001_3_10_50_128epoch=05.ckpt,5,0.656,10,0.525,59.2306,5.6028,0.0049,3.0281,1.1995,12.5881,0.7003,1399.5237,37.9222,1437.4459,0.0001,0.0001,0.0,0.0002,0.0001,0.0015,0.0016,0.152,0.152,0.152
128,0.001,3,10,50,16,8,128,gender/checkpoints/model_128_0.001_3_10_50_128epoch=06.ckpt,6,0.604,10,0.525,60.9593,5.4951,0.0042,3.0393,1.2104,12.5518,0.6867,1481.3943,42.4997,1523.8939,0.0001,0.0001,0.0,0.0002,0.0001,0.0015,0.0016,0.1596,0.1596,0.1596
128,0.001,3,10,50,16,8,128,gender/checkpoints/model_128_0.001_3_10_50_128epoch=07.ckpt,7,0.604,10,0.525,60.853,5.4199,0.0032,3.0383,1.1977,11.8849,0.7001,1522.1495,44.1293,1566.2787,0.0001,0.0001,0.0,0.0002,0.0001,0.0015,0.0016,0.161,0.161,0.161
128,0.001,3,10,50,16,8,128,gender/checkpoints/model_128_0.001_3_10_50_128epoch=08.ckpt,8,0.672,10,0.525,61.7198,5.4947,0.0026,3.0586,1.1949,13.9211,0.7031,1572.65,44.215,1616.8651,0.0001,0.0001,0.0,0.0002,0.0001,0.0014,0.0016,0.1564,0.1564,0.1564
128,0.001,3,10,50,16,8,128,gender/checkpoints/model_128_0.001_3_10_50_128epoch=09.ckpt,9,0.64,10,0.525,61.9601,5.4617,0.0022,3.1064,1.1931,12.9865,0.7045,1623.4316,45.5147,1668.9465,0.0001,0.0001,0.0,0.0002,0.0001,0.0015,0.0016,0.1606,0.1606,0.1606
128,0.001,3,10,50,16,8,128,gender/checkpoints/model_128_0.001_3_10_50_128epoch=10.ckpt,10,0.668,10,0.525,62.9849,5.4053,0.0023,3.0933,1.2009,13.7043,0.6953,1661.6354,47.2849,1708.9202,0.0001,0.0001,0.0,0.0002,0.0001,0.0015,0.0016,0.1632,0.1632,0.1632
128,0.001,3,10,50,16,8,128,gender/checkpoints/model_128_0.001_3_10_50_128epoch=11.ckpt,11,0.668,10,0.525,62.3728,5.4281,0.002,3.14,1.1924,13.731,0.7049,1661.3721,45.4155,1706.7878,0.0001,0.0001,0.0,0.0002,0.0001,0.0014,0.0016,0.1645,0.1645,0.1645
128,0.001,3,10,50,16,8,128,gender/checkpoints/model_128_0.001_3_10_50_128epoch=12.ckpt,12,0.64,10,0.525,62.6272,5.4659,0.002,3.1216,1.1903,13.423,0.7073,1686.9578,47.2279,1734.1858,0.0001,0.0001,0.0,0.0002,0.0001,0.0015,0.0016,0.1577,0.1577,0.1577
128,0.001,3,10,50,16,8,128,gender/checkpoints/model_128_0.001_3_10_50_128epoch=13.ckpt,13,0.656,10,0.525,61.9271,5.4348,0.0018,3.1825,1.1837,13.8214,0.7144,1688.195,45.5436,1733.7386,0.0001,0.0001,0.0,0.0002,0.0001,0.0015,0.0016,0.1525,0.1525,0.1525
128,0.001,3,10,50,16,8,128,gender/checkpoints/model_128_0.001_3_10_50_128epoch=14.ckpt,14,0.628,10,0.525,62.3436,5.4484,0.0018,3.1695,1.1832,13.2133,0.7151,1709.6094,45.6981,1755.3074,0.0001,0.0001,0.0,0.0002,0.0001,0.0014,0.0016,0.1538,0.1538,0.1538
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=00.ckpt,0,0.624,13,0.525,50.1281,5.7184,0.0031,3.6082,1.2216,11.1244,0.6802,1039.0359,33.6203,1072.6562,0.0001,0.0001,0.0,0.0002,0.0001,0.0014,0.0016,0.1625,0.1625,0.1625
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=01.ckpt,1,0.608,13,0.525,53.6682,5.6744,0.0024,3.4106,1.2211,10.9662,0.679,1198.1215,33.6894,1231.8109,0.0001,0.0001,0.0,0.0002,0.0001,0.0014,0.0016,0.1525,0.1525,0.1525
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=02.ckpt,2,0.624,13,0.525,54.7658,5.6539,0.0014,3.4235,1.209,10.4018,0.691,1350.3158,37.8301,1388.146,0.0001,0.0001,0.0,0.0002,0.0001,0.0014,0.0016,0.1564,0.1564,0.1564
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=03.ckpt,3,0.636,13,0.525,55.9804,5.5507,0.0011,3.4721,1.2101,11.786,0.6879,1470.2488,42.3146,1512.5632,0.0001,0.0001,0.0,0.0002,0.0001,0.0014,0.0017,0.1508,0.1508,0.1508
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=04.ckpt,4,0.628,13,0.525,55.9438,5.5467,0.001,3.5162,1.19,11.5004,0.7096,1526.0391,41.7424,1567.7812,0.0001,0.0001,0.0,0.0002,0.0001,0.0015,0.0016,0.1527,0.1527,0.1527
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=05.ckpt,5,0.656,13,0.525,58.1823,5.5949,0.0009,3.5274,1.2006,12.1468,0.6968,1650.9629,47.6111,1698.574,0.0001,0.0001,0.0,0.0002,0.0001,0.0015,0.0016,0.1562,0.1562,0.1562
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=06.ckpt,6,0.66,13,0.525,58.4535,5.5275,0.0007,3.5601,1.1909,11.6066,0.7074,1674.7426,44.8213,1719.5638,0.0001,0.0001,0.0,0.0002,0.0001,0.0014,0.0016,0.1504,0.1504,0.1504
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=07.ckpt,7,0.68,13,0.525,59.4237,5.5997,0.0006,3.6099,1.1976,11.1273,0.6992,1752.6002,46.5779,1799.1782,0.0001,0.0001,0.0,0.0002,0.0001,0.0014,0.0016,0.1527,0.1527,0.1527
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=08.ckpt,8,0.688,13,0.525,59.5514,5.6729,0.0005,3.5824,1.1827,11.7648,0.716,1754.2786,45.5815,1799.8602,0.0001,0.0001,0.0,0.0002,0.0001,0.0014,0.0016,0.1546,0.1546,0.1546
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=09.ckpt,9,0.672,13,0.525,60.4523,5.71,0.0005,3.5636,1.1872,11.644,0.7106,1801.7302,45.3399,1847.07,0.0001,0.0001,0.0,0.0002,0.0001,0.0014,0.0016,0.1514,0.1514,0.1514
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=10.ckpt,10,0.66,13,0.525,61.1383,5.6947,0.0006,3.5763,1.1981,11.8084,0.6978,1855.9362,52.442,1908.3782,0.0001,0.0001,0.0,0.0002,0.0001,0.0014,0.0016,0.1554,0.1554,0.1554
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=11.ckpt,11,0.652,13,0.525,61.8204,5.6806,0.0006,3.534,1.1982,11.7382,0.6977,1873.5306,50.857,1924.3875,0.0001,0.0001,0.0,0.0002,0.0001,0.0014,0.0016,0.1557,0.1557,0.1557
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=12.ckpt,12,0.668,13,0.525,61.6382,5.7335,0.0006,3.5457,1.1944,11.796,0.702,1881.4893,49.6206,1931.11,0.0001,0.0001,0.0,0.0002,0.0001,0.0014,0.0016,0.1534,0.1534,0.1534
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=13.ckpt,13,0.696,13,0.525,61.5843,5.7292,0.0006,3.5597,1.1917,12.3965,0.705,1894.0398,52.2026,1946.2424,0.0001,0.0001,0.0,0.0002,0.0001,0.0015,0.0016,0.1541,0.1541,0.1541
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=14.ckpt,14,0.656,13,0.525,61.7321,5.6929,0.0006,3.5225,1.1897,12.1496,0.7072,1886.8243,49.9773,1936.802,0.0001,0.0001,0.0,0.0002,0.0001,0.0014,0.0016,0.1547,0.1547,0.1547
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=15.ckpt,15,0.676,13,0.525,62.1508,5.7071,0.0006,3.5042,1.1903,12.6104,0.7065,1912.0208,48.7007,1960.7214,0.0001,0.0001,0.0,0.0002,0.0001,0.0014,0.0016,0.1537,0.1537,0.1537
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=16.ckpt,16,0.648,13,0.525,61.8975,5.718,0.0006,3.5225,1.1882,11.8671,0.709,1913.4824,48.4595,1961.942,0.0001,0.0001,0.0,0.0002,0.0001,0.0014,0.0016,0.1511,0.1511,0.1511
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=17.ckpt,17,0.664,13,0.525,61.9877,5.6604,0.0006,3.5422,1.1862,12.9361,0.7112,1924.5482,50.4186,1974.967,0.0001,0.0001,0.0,0.0002,0.0001,0.0014,0.0016,0.1536,0.1536,0.1536
64,0.005,3,10,50,16,8,128,gender/checkpoints/model_64_0.005_3_10_50_128epoch=00.ckpt,0,0.608,29,0.525,59.8718,5.899,1e-04,4.0121,1.1784,13.6923,0.7226,1699.8672,46.4112,1746.2786,0.0001,0.0001,0.0,0.0002,0.0001,0.0015,0.0015,0.1544,0.1544,0.1544
64,0.005,3,10,50,16,8,128,gender/checkpoints/model_64_0.005_3_10_50_128epoch=01.ckpt,1,0.648,29,0.525,61.1149,5.9218,1e-04,4.0457,1.1628,12.488,0.7387,1868.7844,45.1503,1913.9346,0.0001,0.0001,0.0,0.0002,0.0001,0.0014,0.0016,0.154,0.154,0.154
64,0.005,3,10,50,16,8,128,gender/checkpoints/model_64_0.005_3_10_50_128epoch=02.ckpt,2,0.66,29,0.525,62.1367,5.8157,1e-04,3.8048,1.1622,12.3705,0.7378,2017.2748,51.4552,2068.73,0.0001,0.0001,0.0,0.0002,0.0001,0.0015,0.0015,0.1571,0.1571,0.1571
64,0.005,3,10,50,16,8,128,gender/checkpoints/model_64_0.005_3_10_50_128epoch=03.ckpt,3,0.68,29,0.525,61.8655,5.6342,0.0002,3.7751,1.1604,11.766,0.7392,2002.575,46.4078,2048.9827,0.0001,0.0001,0.0,0.0002,0.0001,0.0014,0.0016,0.1503,0.1503,0.1503
64,0.005,3,10,50,16,8,128,gender/checkpoints/model_64_0.005_3_10_50_128epoch=04.ckpt,4,0.676,29,0.525,60.1314,5.6386,0.0002,3.8274,1.1444,10.9585,0.7595,1970.0754,50.168,2020.2434,0.0001,0.0001,0.0,0.0002,0.0001,0.0014,0.0016,0.1622,0.1622,0.1622
64,0.005,3,10,50,16,8,128,gender/checkpoints/model_64_0.005_3_10_50_128epoch=05.ckpt,5,0.728,29,0.525,60.4811,5.5078,0.0003,3.7965,1.1426,10.6205,0.7614,1982.2714,48.8754,2031.1469,0.0001,0.0001,0.0,0.0002,0.0001,0.0014,0.0016,0.1542,0.1542,0.1542
64,0.005,3,10,50,16,8,128,gender/checkpoints/model_64_0.005_3_10_50_128epoch=06.ckpt,6,0.68,29,0.525,60.9846,5.1421,0.0004,3.6166,1.1442,10.3251,0.7581,2058.5845,55.5047,2114.089,0.0001,0.0001,0.0,0.0002,0.0001,0.0015,0.0016,0.1598,0.1598,0.1598
64,0.005,3,10,50,16,8,128,gender/checkpoints/model_64_0.005_3_10_50_128epoch=07.ckpt,7,0.688,29,0.525,61.1746,5.0171,0.0004,3.6324,1.144,9.5967,0.7577,2058.2239,53.326,2111.55,0.0001,0.0001,0.0,0.0002,0.0001,0.0015,0.0016,0.1594,0.1594,0.1594
64,0.005,3,10,50,16,8,128,gender/checkpoints/model_64_0.005_3_10_50_128epoch=08.ckpt,8,0.672,29,0.525,61.0065,4.9907,0.0004,3.6046,1.1441,9.9114,0.7578,2050.8755,52.4226,2103.298,0.0001,0.0001,0.0,0.0002,0.0001,0.0015,0.0016,0.157,0.157,0.157
64,0.005,3,10,50,16,8,128,gender/checkpoints/model_64_0.005_3_10_50_128epoch=09.ckpt,9,0.68,29,0.525,60.2819,4.9101,0.0004,3.6293,1.1363,9.5987,0.7679,2043.567,53.0081,2096.5752,0.0001,0.0001,0.0,0.0002,0.0001,0.0015,0.0015,0.1558,0.1558,0.1558
64,0.005,3,10,50,16,8,128,gender/checkpoints/model_64_0.005_3_10_50_128epoch=10.ckpt,10,0.696,29,0.525,59.113,4.8802,0.0003,3.7475,1.1293,9.6624,0.7784,1966.4832,53.0946,2019.5778,0.0001,0.0001,0.0,0.0002,0.0001,0.0014,0.0016,0.1541,0.1541,0.1541
64,0.005,3,10,50,16,8,128,gender/checkpoints/model_64_0.005_3_10_50_128epoch=11.ckpt,11,0.684,29,0.525,59.7593,4.9607,0.0003,3.746,1.1325,10.2738,0.7742,2000.638,55.5447,2056.1826,0.0001,0.0001,0.0,0.0002,0.0001,0.0014,0.0016,0.1641,0.1641,0.1641
64,0.005,3,10,50,16,8,128,gender/checkpoints/model_64_0.005_3_10_50_128epoch=12.ckpt,12,0.672,29,0.525,59.37,5.0967,0.0003,3.8854,1.137,10.4741,0.7684,2010.8364,57.666,2068.5024,0.0001,0.0001,0.0,0.0002,0.0001,0.0014,0.0017,0.1604,0.1604,0.1604
64,0.005,3,10,50,16,8,128,gender/checkpoints/model_64_0.005_3_10_50_128epoch=13.ckpt,13,0.68,29,0.525,59.1777,5.5319,0.0003,3.8142,1.1323,9.9163,0.7741,1998.3044,54.8151,2053.1196,0.0001,0.0001,0.0,0.0002,0.0001,0.0014,0.0016,0.1568,0.1568,0.1568
64,0.005,3,10,50,16,8,128,gender/checkpoints/model_64_0.005_3_10_50_128epoch=14.ckpt,14,0.704,29,0.525,59.2,4.9329,0.0003,3.8572,1.1347,9.8993,0.7712,2004.7264,60.3441,2065.07,0.0001,0.0001,0.0,0.0002,0.0001,0.0014,0.0016,0.1666,0.1666,0.1666
64,0.005,3,10,50,16,8,128,gender/checkpoints/model_64_0.005_3_10_50_128epoch=15.ckpt,15,0.684,29,0.525,59.1325,5.1557,0.0003,3.9124,1.1368,9.8794,0.7683,2021.2806,60.2134,2081.4941,0.0001,0.0001,0.0,0.0002,0.0001,0.0014,0.0017,0.1654,0.1654,0.1654
64,0.005,3,10,50,16,8,128,gender/checkpoints/model_64_0.005_3_10_50_128epoch=16.ckpt,16,0.692,29,0.525,58.4761,4.8609,0.0002,3.9507,1.1324,9.9527,0.7742,1997.7246,58.4184,2056.143,0.0001,0.0001,0.0,0.0002,0.0001,0.0014,0.0016,0.1637,0.1637,0.1637
64,0.005,3,10,50,16,8,128,gender/checkpoints/model_64_0.005_3_10_50_128epoch=17.ckpt,17,0.7,29,0.525,58.334,4.8469,0.0003,3.9022,1.1291,9.9297,0.7792,1977.5966,57.3294,2034.9258,0.0001,0.0001,0.0,0.0002,0.0001,0.0015,0.0016,0.1614,0.1614,0.1614
64,0.005,3,10,50,16,8,128,gender/checkpoints/model_64_0.005_3_10_50_128epoch=18.ckpt,18,0.684,29,0.525,58.3088,5.5334,0.0003,3.9774,1.1328,10.017,0.7743,1999.3684,58.5456,2057.9138,0.0001,0.0001,0.0,0.0002,0.0001,0.0015,0.0017,0.1637,0.1637,0.1637
