batch_size,learning_rate,split_count,cnt_min,cnt_max,embedding_dim,category_embedding_dim,hidden_size,checkpoint,epoch_num,accuracy,early_stop_epoch,sample_fraction,metric_rankme,metric_coherence,metric_pseudo_condition_number,metric_alpha_req,metric_stable_rank,metric_ne_sum,metric_self_clustering,metric_ripser_sum_H0,metric_ripser_sum_H1,metric_ripser_sum,time_rankme,time_coherence,time_pseudo_condition_number,time_alpha_req,time_stable_rank,time_ne_sum,time_self_clustering,time_ripser_sum_H0,time_ripser_sum_H1,time_ripser_sum
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=02.ckpt,2,0.572,19,0.05,33.5389,1.0,0.0044,3.3901,1.2124,9.0006,0.684,148.3748,2.0143,150.3892,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0136,0.0136,0.0136
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=03.ckpt,3,0.56,19,0.05,34.0594,1.0,0.0047,3.2886,1.201,9.4903,0.6947,159.1112,2.4479,161.5591,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0123,0.0123,0.0123
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=04.ckpt,4,0.596,19,0.05,35.2048,1.0,0.0051,3.1912,1.2091,9.9927,0.6845,172.2229,3.1833,175.4062,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.011,0.011,0.011
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=05.ckpt,5,0.596,19,0.05,35.6901,1.0,0.0053,3.1033,1.2077,10.0268,0.685,179.8272,3.2144,183.0417,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0121,0.0121,0.0121
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=06.ckpt,6,0.616,19,0.05,35.3085,1.0,0.005,3.0454,1.1917,10.0475,0.7029,183.8107,3.3215,187.1322,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0126,0.0126,0.0126
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=07.ckpt,7,0.612,19,0.05,35.8504,1.0,0.0052,2.9749,1.1933,10.5877,0.7005,190.1227,3.3591,193.4818,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0117,0.0117,0.0117
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=08.ckpt,8,0.628,19,0.05,35.9113,1.0,0.0054,2.917,1.186,10.726,0.7088,193.0482,3.4896,196.5378,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0117,0.0117,0.0117
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=09.ckpt,9,0.612,19,0.05,36.9429,1.0,0.0058,2.8554,1.1992,10.7336,0.6933,200.69,3.4851,204.1751,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0115,0.0115,0.0115
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=10.ckpt,10,0.628,19,0.05,36.4973,1.0,0.0058,2.8536,1.19,10.6492,0.7037,199.786,3.6442,203.4302,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0117,0.0117,0.0117
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=11.ckpt,11,0.608,19,0.05,36.7273,1.0,0.0059,2.8316,1.1901,10.6913,0.7038,200.8729,3.5037,204.3766,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0118,0.0118,0.0118
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=12.ckpt,12,0.616,19,0.05,36.7236,1.0,0.006,2.8174,1.1897,10.8064,0.7043,202.5159,3.5314,206.0473,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0117,0.0117,0.0117
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=13.ckpt,13,0.632,19,0.05,36.9183,1.0,0.006,2.7976,1.1896,10.9566,0.7043,204.014,3.499,207.513,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0129,0.0129,0.0129
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=14.ckpt,14,0.624,19,0.05,36.8786,1.0,0.0061,2.7869,1.1872,11.0257,0.707,203.6064,3.5066,207.113,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.011,0.011,0.011
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=15.ckpt,15,0.64,19,0.05,36.5442,1.0,0.006,2.7884,1.1819,10.8563,0.7134,202.4333,3.637,206.0703,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0114,0.0114,0.0114
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=16.ckpt,16,0.668,19,0.05,37.1102,1.0,0.0062,2.7623,1.1879,11.0207,0.7063,206.2062,3.6782,209.8845,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0116,0.0116,0.0116
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=17.ckpt,17,0.632,19,0.05,37.1717,1.0,0.0062,2.7591,1.1886,11.1092,0.7055,206.5053,3.6942,210.1995,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0106,0.0106,0.0106
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=18.ckpt,18,0.632,19,0.05,37.0056,1.0,0.0062,2.7519,1.1852,11.1603,0.7094,206.3088,3.7862,210.095,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0103,0.0103,0.0103
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=19.ckpt,19,0.64,19,0.05,37.2184,1.0,0.0063,2.7527,1.1893,11.0654,0.7046,207.9248,3.812,211.7368,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0117,0.0117,0.0117
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=20.ckpt,20,0.672,19,0.05,37.2467,1.0,0.0063,2.7286,1.1858,11.337,0.7087,208.5987,3.8994,212.498,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0132,0.0132,0.0132
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=21.ckpt,21,0.628,19,0.05,37.0158,1.0,0.0062,2.7331,1.1824,11.1021,0.7128,207.2863,3.7822,211.0685,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0124,0.0124,0.0124
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=22.ckpt,22,0.656,19,0.05,37.3749,1.0,0.0065,2.7183,1.1873,11.2306,0.7068,209.5293,3.9317,213.461,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0132,0.0132,0.0132
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=23.ckpt,23,0.636,19,0.05,37.0127,1.0,0.0064,2.7182,1.1806,11.2779,0.715,208.2054,3.7965,212.0019,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0144,0.0144,0.0144
128,0.001,3,10,50,16,8,128,gender/checkpoints/model_128_0.001_3_10_50_128epoch=00.ckpt,0,0.564,15,0.05,30.9991,1.0,0.0033,3.7169,1.2163,7.842,0.6832,98.0742,1.2548,99.329,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0105,0.0105,0.0105
128,0.001,3,10,50,16,8,128,gender/checkpoints/model_128_0.001_3_10_50_128epoch=01.ckpt,1,0.56,15,0.05,33.7124,1.0,0.0044,3.4621,1.2379,8.5453,0.6598,109.6695,1.1329,110.8024,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0096,0.0096,0.0096
128,0.001,3,10,50,16,8,128,gender/checkpoints/model_128_0.001_3_10_50_128epoch=02.ckpt,2,0.544,15,0.05,34.6111,1.0,0.0048,3.3416,1.241,8.0441,0.6575,120.0684,1.0822,121.1506,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.01,0.01,0.01
128,0.001,3,10,50,16,8,128,gender/checkpoints/model_128_0.001_3_10_50_128epoch=03.ckpt,3,0.576,15,0.05,34.4371,1.0,0.005,3.2327,1.2127,8.8712,0.6851,128.2355,1.3628,129.5983,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0116,0.0116,0.0116
128,0.001,3,10,50,16,8,128,gender/checkpoints/model_128_0.001_3_10_50_128epoch=04.ckpt,4,0.6,15,0.05,33.8931,1.0,0.0051,3.1863,1.1888,10.09,0.7109,134.5835,1.4864,136.0698,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0106,0.0106,0.0106
128,0.001,3,10,50,16,8,128,gender/checkpoints/model_128_0.001_3_10_50_128epoch=05.ckpt,5,0.58,15,0.05,35.6373,1.0,0.0057,3.1087,1.2127,10.087,0.682,146.4154,1.6586,148.074,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0105,0.0105,0.0105
128,0.001,3,10,50,16,8,128,gender/checkpoints/model_128_0.001_3_10_50_128epoch=06.ckpt,6,0.62,15,0.05,36.1688,1.0,0.0056,3.0342,1.2092,10.397,0.685,154.4282,2.2341,156.6623,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.012,0.012,0.012
128,0.001,3,10,50,16,8,128,gender/checkpoints/model_128_0.001_3_10_50_128epoch=07.ckpt,7,0.64,15,0.05,36.144,1.0,0.0057,3.0058,1.2026,10.7508,0.6914,160.4417,2.403,162.8447,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0106,0.0106,0.0106
128,0.001,3,10,50,16,8,128,gender/checkpoints/model_128_0.001_3_10_50_128epoch=08.ckpt,8,0.632,15,0.05,36.9652,1.0,0.0056,2.9502,1.2091,11.1168,0.6838,165.9967,2.3148,168.3115,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0117,0.0117,0.0117
128,0.001,3,10,50,16,8,128,gender/checkpoints/model_128_0.001_3_10_50_128epoch=09.ckpt,9,0.616,15,0.05,36.6672,1.0,0.0057,2.928,1.1986,11.3341,0.6952,168.6424,2.2276,170.87,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0102,0.0102,0.0102
128,0.001,3,10,50,16,8,128,gender/checkpoints/model_128_0.001_3_10_50_128epoch=10.ckpt,10,0.624,15,0.05,37.2968,1.0,0.0058,2.8925,1.2054,11.3494,0.6875,171.7965,2.4583,174.2548,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0108,0.0108,0.0108
128,0.001,3,10,50,16,8,128,gender/checkpoints/model_128_0.001_3_10_50_128epoch=11.ckpt,11,0.624,15,0.05,37.2622,1.0,0.0059,2.8765,1.2036,11.2047,0.6893,173.5465,2.5059,176.0524,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0116,0.0116,0.0116
128,0.001,3,10,50,16,8,128,gender/checkpoints/model_128_0.001_3_10_50_128epoch=12.ckpt,12,0.632,15,0.05,37.2478,1.0,0.0058,2.8588,1.2012,11.1338,0.6918,175.9754,2.5607,178.5361,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0109,0.0109,0.0109
128,0.001,3,10,50,16,8,128,gender/checkpoints/model_128_0.001_3_10_50_128epoch=13.ckpt,13,0.612,15,0.05,37.4024,1.0,0.006,2.8378,1.2001,11.4295,0.6932,177.8603,2.7177,180.5781,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0109,0.0109,0.0109
128,0.001,3,10,50,16,8,128,gender/checkpoints/model_128_0.001_3_10_50_128epoch=14.ckpt,14,0.68,15,0.05,37.4646,1.0,0.0059,2.8128,1.1984,11.3528,0.6948,179.2199,2.6545,181.8744,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0152,0.0152,0.0152
128,0.001,3,10,50,16,8,128,gender/checkpoints/model_128_0.001_3_10_50_128epoch=15.ckpt,15,0.644,15,0.05,37.6474,1.0,0.006,2.8007,1.1996,11.5751,0.6933,181.6895,2.5911,184.2806,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.011,0.011,0.011
128,0.001,3,10,50,16,8,128,gender/checkpoints/model_128_0.001_3_10_50_128epoch=16.ckpt,16,0.656,15,0.05,37.4851,1.0,0.0062,2.7825,1.195,11.5724,0.6985,182.4972,2.6806,185.1778,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0114,0.0114,0.0114
128,0.001,3,10,50,16,8,128,gender/checkpoints/model_128_0.001_3_10_50_128epoch=17.ckpt,17,0.648,15,0.05,37.5383,1.0,0.0061,2.7749,1.1939,11.5022,0.6997,183.5108,2.6108,186.1216,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0128,0.0128,0.0128
128,0.001,3,10,50,16,8,128,gender/checkpoints/model_128_0.001_3_10_50_128epoch=18.ckpt,18,0.652,15,0.05,37.8614,1.0,0.0064,2.7439,1.1979,11.5627,0.695,187.0653,2.704,189.7694,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0121,0.0121,0.0121
128,0.001,3,10,50,16,8,128,gender/checkpoints/model_128_0.001_3_10_50_128epoch=19.ckpt,19,0.604,15,0.05,37.9131,1.0,0.0063,2.7283,1.196,11.5979,0.6972,187.995,2.6616,190.6566,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.016,0.016,0.016
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=00.ckpt,0,0.548,6,0.05,31.9052,1.0,0.0036,3.6589,1.2341,7.2472,0.6636,107.8296,1.6323,109.4619,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0119,0.0119,0.0119
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=01.ckpt,1,0.596,6,0.05,33.0999,1.0,0.0042,3.4803,1.2244,8.3,0.6711,128.1789,1.9656,130.1445,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0104,0.0104,0.0104
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=02.ckpt,2,0.584,6,0.05,33.3217,1.0,0.0043,3.4258,1.211,9.1548,0.6839,144.76,2.5127,147.2728,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0123,0.0123,0.0123
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=03.ckpt,3,0.64,6,0.05,33.2921,1.0,0.0043,3.3541,1.1965,8.8793,0.6986,155.8756,2.9167,158.7923,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0113,0.0113,0.0113
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=04.ckpt,4,0.648,6,0.05,34.7551,1.0,0.0046,3.2447,1.2074,9.6074,0.6856,169.5951,3.4289,173.0241,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0132,0.0132,0.0132
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=05.ckpt,5,0.632,6,0.05,34.9263,1.0,0.0048,3.1521,1.1963,9.5074,0.6975,176.976,3.6981,180.6741,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0113,0.0113,0.0113
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=06.ckpt,6,0.656,6,0.05,35.2315,1.0,0.005,3.0742,1.1906,10.3199,0.7039,183.1363,3.5588,186.6952,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0119,0.0119,0.0119
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=07.ckpt,7,0.644,6,0.05,36.0223,1.0,0.0052,3.0087,1.1975,10.6111,0.6956,191.1242,3.8726,194.9968,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0108,0.0108,0.0108
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=08.ckpt,8,0.628,6,0.05,36.226,1.0,0.0054,2.9224,1.1914,10.0724,0.7023,192.9486,3.6127,196.5612,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0127,0.0127,0.0127
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=09.ckpt,9,0.616,6,0.05,36.6804,1.0,0.0058,2.8836,1.1943,10.6871,0.6988,200.2488,3.6646,203.9134,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0112,0.0112,0.0112
64,0.001,3,10,50,16,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=10.ckpt,10,0.648,6,0.05,36.3949,1.0,0.0057,2.845,1.1832,10.6422,0.712,198.1686,3.4851,201.6536,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0158,0.0158,0.0158
64,0.005,3,10,50,16,8,128,gender/checkpoints/model_64_0.005_3_10_50_128epoch=00.ckpt,0,0.616,19,0.05,35.684,1.0,0.0057,2.8565,1.1769,10.6717,0.7209,174.3407,2.2567,176.5974,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0116,0.0116,0.0116
64,0.005,3,10,50,16,8,128,gender/checkpoints/model_64_0.005_3_10_50_128epoch=01.ckpt,1,0.684,19,0.05,36.3839,1.0,0.006,2.6851,1.1661,10.8587,0.7317,197.2042,2.5174,199.7216,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0112,0.0112,0.0112
64,0.005,3,10,50,16,8,128,gender/checkpoints/model_64_0.005_3_10_50_128epoch=02.ckpt,2,0.676,19,0.05,36.9991,1.0,0.0063,2.6224,1.171,10.1834,0.7248,206.5677,3.0209,209.5886,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0156,0.0156,0.0156
64,0.005,3,10,50,16,8,128,gender/checkpoints/model_64_0.005_3_10_50_128epoch=03.ckpt,3,0.688,19,0.05,36.4006,1.0,0.0059,2.6035,1.1568,10.2803,0.7416,204.1013,3.2253,207.3265,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0129,0.0129,0.0129
64,0.005,3,10,50,16,8,128,gender/checkpoints/model_64_0.005_3_10_50_128epoch=04.ckpt,4,0.728,19,0.05,36.5651,1.0,0.006,2.5822,1.1567,10.3896,0.742,209.9073,3.1181,213.0254,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0126,0.0126,0.0126
64,0.005,3,10,50,16,8,128,gender/checkpoints/model_64_0.005_3_10_50_128epoch=05.ckpt,5,0.676,19,0.05,36.28,1.0,0.006,2.5647,1.1491,10.2237,0.7514,208.8718,3.125,211.9968,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0105,0.0105,0.0105
64,0.005,3,10,50,16,8,128,gender/checkpoints/model_64_0.005_3_10_50_128epoch=06.ckpt,6,0.676,19,0.05,36.3775,1.0,0.0061,2.5625,1.1512,9.4885,0.7478,213.839,3.3565,217.1955,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0125,0.0125,0.0125
64,0.005,3,10,50,16,8,128,gender/checkpoints/model_64_0.005_3_10_50_128epoch=07.ckpt,7,0.716,19,0.05,35.8351,1.0,0.006,2.5666,1.145,9.0051,0.7558,211.6015,3.107,214.7084,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0146,0.0146,0.0146
64,0.005,3,10,50,16,8,128,gender/checkpoints/model_64_0.005_3_10_50_128epoch=08.ckpt,8,0.7,19,0.05,35.5223,1.0,0.0059,2.5656,1.1379,9.4161,0.7649,209.8828,3.4326,213.3154,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0105,0.0105,0.0105
64,0.005,3,10,50,16,8,128,gender/checkpoints/model_64_0.005_3_10_50_128epoch=09.ckpt,9,0.668,19,0.05,35.0329,1.0,0.0058,2.581,1.1353,8.6694,0.7687,207.167,4.1428,211.3098,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.012,0.012,0.012
64,0.005,3,10,50,16,8,128,gender/checkpoints/model_64_0.005_3_10_50_128epoch=10.ckpt,10,0.672,19,0.05,35.3796,1.0,0.0058,2.5805,1.1394,9.2089,0.763,208.4704,4.0121,212.4825,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0123,0.0123,0.0123
64,0.005,3,10,50,16,8,128,gender/checkpoints/model_64_0.005_3_10_50_128epoch=11.ckpt,11,0.668,19,0.05,35.218,1.0,0.0057,2.5773,1.1361,9.514,0.7677,207.4759,3.7999,211.2758,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0122,0.0122,0.0122
64,0.005,3,10,50,16,8,128,gender/checkpoints/model_64_0.005_3_10_50_128epoch=12.ckpt,12,0.664,19,0.05,35.2955,1.0,0.0055,2.5924,1.1366,9.6053,0.7672,208.6602,3.9048,212.565,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0115,0.0115,0.0115
64,0.005,3,10,50,16,8,128,gender/checkpoints/model_64_0.005_3_10_50_128epoch=13.ckpt,13,0.688,19,0.05,35.6054,1.0,0.0056,2.5847,1.1402,9.6999,0.7619,210.5937,4.1114,214.7051,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.011,0.011,0.011
64,0.005,3,10,50,16,8,128,gender/checkpoints/model_64_0.005_3_10_50_128epoch=14.ckpt,14,0.672,19,0.05,35.2697,1.0,0.0056,2.5939,1.1367,9.4028,0.7666,210.0932,3.5927,213.6859,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0111,0.0111,0.0111
64,0.005,3,10,50,16,8,128,gender/checkpoints/model_64_0.005_3_10_50_128epoch=15.ckpt,15,0.656,19,0.05,34.8969,1.0,0.0052,2.6288,1.1337,9.1305,0.7705,208.2443,3.7732,212.0175,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0106,0.0106,0.0106
64,0.005,3,10,50,16,8,128,gender/checkpoints/model_64_0.005_3_10_50_128epoch=16.ckpt,16,0.636,19,0.05,35.3374,1.0,0.0054,2.6285,1.1388,9.707,0.7639,210.8623,3.747,214.6092,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0102,0.0102,0.0102
64,0.005,3,10,50,16,8,128,gender/checkpoints/model_64_0.005_3_10_50_128epoch=17.ckpt,17,0.688,19,0.05,35.3268,1.0,0.0053,2.6263,1.1387,9.2826,0.7635,211.386,3.5763,214.9623,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0118,0.0118,0.0118
64,0.005,3,10,50,16,8,128,gender/checkpoints/model_64_0.005_3_10_50_128epoch=18.ckpt,18,0.684,19,0.05,35.0085,1.0,0.0053,2.6469,1.1349,9.1938,0.7687,209.9752,3.6141,213.5892,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0116,0.0116,0.0116
64,0.005,3,10,50,16,8,128,gender/checkpoints/model_64_0.005_3_10_50_128epoch=19.ckpt,19,0.676,19,0.05,34.8609,1.0,0.005,2.6817,1.136,9.2889,0.7675,210.7005,3.8249,214.5254,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0118,0.0118,0.0118
64,0.005,3,10,50,16,8,128,gender/checkpoints/model_64_0.005_3_10_50_128epoch=20.ckpt,20,0.684,19,0.05,34.8246,1.0,0.005,2.6788,1.1343,9.5577,0.7699,210.327,3.7086,214.0356,0.0001,0.0,0.0,0.0001,0.0,0.0008,0.0001,0.0103,0.0103,0.0103
