batch_size,learning_rate,split_count,cnt_min,cnt_max,embedding_dim,category_embedding_dim,hidden_size,checkpoint,epoch_num,accuracy,early_stop_epoch,hidden_size.1,metric_rankme,metric_coherence,metric_pseudo_condition_number,metric_alpha_req,metric_stable_rank,metric_ne_sum,metric_self_clustering,metric_ripser_sum_H0,metric_ripser_sum_H1,time_rankme,time_coherence,time_pseudo_condition_number,time_alpha_req,time_stable_rank,time_ne_sum,time_self_clustering,time_ripser_sum_H0,time_ripser_sum_H1,sample_fraction
16,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_16_0.001_3_10_50_128epoch=14.ckpt,14,0.718139534883721,14,128,37.9441,1.3781,0.0003,5.3178,1.1915,9.0788,0.696,404.4372,23.5094,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0323,0.0323,0.05
16,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_16_0.001_3_10_50_128epoch=15.ckpt,15,0.7032558139534884,14,128,39.434,1.3734,0.0004,5.2799,1.2159,9.6992,0.6698,423.4927,25.4651,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0319,0.0319,0.05
16,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_16_0.001_3_10_50_128epoch=16.ckpt,16,0.6976744186046512,14,128,39.1469,1.3725,0.0004,5.2758,1.2027,9.4473,0.6834,418.5694,25.8775,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0309,0.0309,0.05
16,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_16_0.001_3_10_50_128epoch=17.ckpt,17,0.7088372093023256,14,128,39.8893,1.3683,0.0004,5.2899,1.216,9.7044,0.6701,428.9855,26.0478,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0283,0.0283,0.05
16,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_16_0.001_3_10_50_128epoch=18.ckpt,18,0.7032558139534884,14,128,39.4693,1.3703,0.0003,5.2942,1.2068,9.2698,0.6793,424.6558,26.2372,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0281,0.0281,0.05
32,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_32_0.001_3_10_50_128epoch=00.ckpt,0,0.6986046511627907,10,128,28.4558,1.3838,0.0005,5.2503,1.4406,3.4825,0.4987,234.1792,9.1918,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0301,0.0301,0.05
32,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_32_0.001_3_10_50_128epoch=01.ckpt,1,0.6902325581395349,10,128,31.0258,1.3794,0.0006,5.1178,1.3828,5.9724,0.5251,267.2598,11.8673,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.03,0.03,0.05
32,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_32_0.001_3_10_50_128epoch=02.ckpt,2,0.6967441860465117,10,128,33.0438,1.3744,0.0007,5.0061,1.3933,5.0616,0.5154,298.7958,14.9655,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0313,0.0313,0.05
32,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_32_0.001_3_10_50_128epoch=03.ckpt,3,0.6902325581395349,10,128,34.9168,1.3691,0.0007,4.9505,1.3575,5.4158,0.5373,328.524,16.4958,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0324,0.0324,0.05
32,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_32_0.001_3_10_50_128epoch=04.ckpt,4,0.7125581395348837,10,128,35.2738,1.3681,0.0007,4.9154,1.3072,5.7908,0.5799,339.2469,17.4508,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0385,0.0385,0.05
32,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_32_0.001_3_10_50_128epoch=05.ckpt,5,0.7265116279069768,10,128,38.0609,1.3641,0.0007,4.9112,1.3264,5.8581,0.5639,358.393,18.7596,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0398,0.0398,0.05
32,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_32_0.001_3_10_50_128epoch=06.ckpt,6,0.7348837209302326,10,128,37.4998,1.3706,0.0006,4.9578,1.2677,6.45,0.6154,362.462,18.359,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0387,0.0387,0.05
32,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_32_0.001_3_10_50_128epoch=07.ckpt,7,0.7348837209302326,10,128,39.5687,1.3666,0.0006,4.9456,1.2914,7.7745,0.5935,384.489,20.2191,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.04,0.04,0.05
32,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_32_0.001_3_10_50_128epoch=08.ckpt,8,0.7246511627906976,10,128,39.234,1.3707,0.0005,5.0053,1.2579,7.9972,0.6237,388.3102,20.0918,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0354,0.0354,0.05
32,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_32_0.001_3_10_50_128epoch=09.ckpt,9,0.7125581395348837,10,128,39.6841,1.3693,0.0005,5.0172,1.2583,7.9674,0.6241,398.9682,21.3588,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0299,0.0299,0.05
32,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_32_0.001_3_10_50_128epoch=10.ckpt,10,0.7227906976744186,10,128,40.4323,1.3686,0.0005,4.992,1.2693,8.3805,0.6131,409.434,22.7461,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0287,0.0287,0.05
32,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_32_0.001_3_10_50_128epoch=11.ckpt,11,0.7358139534883721,10,128,40.3712,1.3697,0.0005,5.0084,1.2505,9.0174,0.6316,405.6494,21.6973,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0389,0.0389,0.05
32,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_32_0.001_3_10_50_128epoch=12.ckpt,12,0.7172093023255814,10,128,40.2314,1.3694,0.0005,4.9944,1.2466,8.2216,0.635,405.7481,21.3672,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0456,0.0456,0.05
32,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_32_0.001_3_10_50_128epoch=13.ckpt,13,0.7237209302325581,10,128,40.8333,1.3686,0.0005,4.9864,1.2518,8.5366,0.6295,412.5472,22.346,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0405,0.0405,0.05
32,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_32_0.001_3_10_50_128epoch=14.ckpt,14,0.7386046511627907,10,128,40.9136,1.3676,0.0005,4.982,1.248,8.0344,0.6328,415.6178,22.6055,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0401,0.0401,0.05
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=00.ckpt,0,0.6818604651162791,19,128,26.9524,1.3889,0.0004,5.4559,1.4551,3.518,0.4927,193.6454,7.6724,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.029,0.029,0.05
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=01.ckpt,1,0.706046511627907,19,128,29.9506,1.3862,0.0005,5.281,1.4685,5.4683,0.4741,239.0287,10.6312,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0396,0.0396,0.05
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=02.ckpt,2,0.6893023255813954,19,128,30.028,1.3802,0.0005,5.2069,1.3659,3.4761,0.5406,236.6422,9.1135,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0362,0.0362,0.05
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=03.ckpt,3,0.6976744186046512,19,128,32.0868,1.3779,0.0006,5.1461,1.4027,3.5758,0.5162,254.7364,10.0868,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0341,0.0341,0.05
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=04.ckpt,4,0.6893023255813954,19,128,34.0206,1.3752,0.0007,5.1044,1.3776,4.519,0.5299,269.4284,11.4199,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0332,0.0332,0.05
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=05.ckpt,5,0.7041860465116279,19,128,34.4477,1.3756,0.0006,5.0512,1.2806,7.1504,0.6059,275.5876,12.3553,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0288,0.0288,0.05
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=06.ckpt,6,0.6948837209302325,19,128,36.0792,1.3718,0.0007,4.9916,1.3273,5.1286,0.566,292.5042,12.8148,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0243,0.0243,0.05
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=07.ckpt,7,0.6976744186046512,19,128,36.2615,1.373,0.0006,4.9872,1.2652,6.5785,0.6185,300.972,13.7612,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0258,0.0258,0.05
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=08.ckpt,8,0.6967441860465117,19,128,37.8311,1.3714,0.0006,4.974,1.2754,6.3468,0.6071,313.7663,14.6047,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0282,0.0282,0.05
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=09.ckpt,9,0.7041860465116279,19,128,36.6821,1.3723,0.0005,4.9789,1.2521,4.7492,0.6266,315.572,13.7208,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0308,0.0308,0.05
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=10.ckpt,10,0.7088372093023256,19,128,39.3807,1.3714,0.0006,4.9595,1.277,7.7792,0.6075,335.3424,16.2333,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0375,0.0375,0.05
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=11.ckpt,11,0.7209302325581395,19,128,39.9914,1.3698,0.0006,4.9702,1.2828,8.479,0.6022,340.3674,17.3445,0.0001,0.0001,0.0,0.0002,0.0,0.001,0.0002,0.0405,0.0405,0.05
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=12.ckpt,12,0.7088372093023256,19,128,39.9215,1.3697,0.0005,4.9672,1.2688,8.8977,0.6158,343.4186,17.4504,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0379,0.0379,0.05
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=13.ckpt,13,0.6930232558139535,19,128,40.6522,1.3706,0.0006,4.9387,1.2821,8.8627,0.6036,355.1361,18.7006,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0332,0.0332,0.05
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=14.ckpt,14,0.7144186046511628,19,128,40.5825,1.3717,0.0005,4.9388,1.2697,8.942,0.6141,357.3302,18.0671,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0405,0.0405,0.05
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=15.ckpt,15,0.7125581395348837,19,128,40.9915,1.3696,0.0005,4.9359,1.2843,8.2756,0.6005,363.964,19.0307,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0348,0.0348,0.05
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=16.ckpt,16,0.7153488372093023,19,128,41.4629,1.3673,0.0006,4.9285,1.2915,8.6082,0.5946,372.2554,19.7903,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0356,0.0356,0.05
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=17.ckpt,17,0.7041860465116279,19,128,42.1454,1.3669,0.0006,4.8956,1.2965,8.4494,0.5896,375.0808,19.8616,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0369,0.0369,0.05
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=18.ckpt,18,0.7125581395348837,19,128,42.3923,1.3687,0.0006,4.8997,1.2953,8.495,0.5903,379.5383,19.2433,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0334,0.0334,0.05
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=19.ckpt,19,0.7097674418604651,19,128,41.7775,1.369,0.0005,4.9192,1.2714,8.6419,0.6121,374.6916,19.4257,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0335,0.0335,0.05
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=20.ckpt,20,0.706046511627907,19,128,42.4113,1.368,0.0005,4.9185,1.2794,8.9762,0.6055,379.0796,19.6447,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0342,0.0342,0.05
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=21.ckpt,21,0.6883720930232559,19,128,42.6375,1.3682,0.0006,4.8936,1.2888,8.9176,0.5965,384.7085,19.8573,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0378,0.0378,0.05
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=22.ckpt,22,0.7041860465116279,19,128,42.5602,1.3683,0.0006,4.9065,1.287,8.7906,0.5979,383.9982,20.0902,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.028,0.028,0.05
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=23.ckpt,23,0.7106976744186047,19,128,42.0213,1.3704,0.0005,4.9149,1.2711,8.7511,0.6119,380.2584,19.9976,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0306,0.0306,0.05
128,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_128_0.001_3_10_50_128epoch=00.ckpt,0,0.6911627906976744,28,128,21.7053,1.3935,0.0003,5.6568,1.3819,2.1318,0.5545,142.9503,4.5574,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0258,0.0258,0.05
128,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_128_0.001_3_10_50_128epoch=01.ckpt,1,0.6874418604651162,28,128,26.9449,1.3857,0.0005,5.3468,1.6353,2.8828,0.4158,210.3009,8.2162,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0298,0.0298,0.05
128,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_128_0.001_3_10_50_128epoch=02.ckpt,2,0.6967441860465117,28,128,29.8806,1.3843,0.0006,5.3015,1.5073,3.9124,0.4566,222.023,8.4788,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0259,0.0259,0.05
128,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_128_0.001_3_10_50_128epoch=03.ckpt,3,0.6772093023255814,28,128,28.9839,1.3824,0.0005,5.2978,1.427,3.2758,0.4935,222.6582,8.3307,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0275,0.0275,0.05
128,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_128_0.001_3_10_50_128epoch=04.ckpt,4,0.68,28,128,32.7068,1.3798,0.0006,5.2157,1.4372,5.0235,0.4901,241.7333,9.5075,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0265,0.0265,0.05
128,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_128_0.001_3_10_50_128epoch=05.ckpt,5,0.6762790697674419,28,128,31.5715,1.378,0.0006,5.2317,1.3666,4.2905,0.5373,240.4008,8.7289,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0253,0.0253,0.05
128,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_128_0.001_3_10_50_128epoch=06.ckpt,6,0.6855813953488372,28,128,33.7692,1.3779,0.0006,5.2084,1.3888,6.3034,0.523,251.0609,9.7394,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.027,0.027,0.05
128,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_128_0.001_3_10_50_128epoch=07.ckpt,7,0.6893023255813954,28,128,33.7036,1.378,0.0006,5.1765,1.3181,6.9988,0.5756,254.202,10.2511,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0313,0.0313,0.05
128,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_128_0.001_3_10_50_128epoch=08.ckpt,8,0.6827906976744186,28,128,35.0899,1.3796,0.0007,5.1191,1.3235,6.6011,0.5712,267.9745,10.6079,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0428,0.0428,0.05
128,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_128_0.001_3_10_50_128epoch=09.ckpt,9,0.7004651162790698,28,128,36.0426,1.381,0.0007,5.0744,1.3051,7.7278,0.5848,273.6356,10.9351,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0459,0.0459,0.05
128,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_128_0.001_3_10_50_128epoch=10.ckpt,10,0.6809302325581396,28,128,37.187,1.3789,0.0007,5.0608,1.3329,7.9318,0.5641,283.8033,11.8815,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0458,0.0458,0.05
128,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_128_0.001_3_10_50_128epoch=11.ckpt,11,0.693953488372093,28,128,37.0814,1.3783,0.0007,5.0553,1.3118,7.9113,0.5799,286.215,12.5256,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0467,0.0467,0.05
128,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_128_0.001_3_10_50_128epoch=12.ckpt,12,0.7041860465116279,28,128,34.6444,1.3774,0.0006,5.0874,1.2624,7.0151,0.6212,273.437,11.8862,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.04,0.04,0.05
128,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_128_0.001_3_10_50_128epoch=13.ckpt,13,0.6846511627906977,28,128,34.8949,1.3791,0.0006,5.0742,1.273,5.9875,0.6107,277.243,11.9066,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0348,0.0348,0.05
128,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_128_0.001_3_10_50_128epoch=14.ckpt,14,0.7023255813953488,28,128,37.4924,1.3783,0.0006,5.0351,1.2994,7.8395,0.5907,291.4872,12.0544,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0317,0.0317,0.05
128,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_128_0.001_3_10_50_128epoch=15.ckpt,15,0.693953488372093,28,128,36.9585,1.3755,0.0006,5.0294,1.3032,7.622,0.5864,291.614,12.8122,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0304,0.0304,0.05
128,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_128_0.001_3_10_50_128epoch=16.ckpt,16,0.7088372093023256,28,128,37.5681,1.3765,0.0006,5.0073,1.3081,7.5685,0.5807,296.9852,13.0888,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0299,0.0299,0.05
128,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_128_0.001_3_10_50_128epoch=17.ckpt,17,0.7023255813953488,28,128,37.1523,1.3762,0.0006,5.0013,1.2947,6.8442,0.5909,299.4399,13.4651,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0314,0.0314,0.05
128,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_128_0.001_3_10_50_128epoch=18.ckpt,18,0.693953488372093,28,128,39.076,1.3752,0.0007,4.9629,1.3077,7.0275,0.5815,310.5635,13.7701,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0313,0.0313,0.05
128,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_128_0.001_3_10_50_128epoch=19.ckpt,19,0.6846511627906977,28,128,39.0977,1.3751,0.0007,4.9579,1.2865,8.1127,0.6,310.8797,14.3669,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0317,0.0317,0.05
128,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_128_0.001_3_10_50_128epoch=20.ckpt,20,0.7041860465116279,28,128,40.05,1.3749,0.0007,4.9533,1.3122,8.2428,0.5781,317.1951,14.6221,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0315,0.0315,0.05
128,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_128_0.001_3_10_50_128epoch=21.ckpt,21,0.6976744186046512,28,128,40.1878,1.3748,0.0007,4.9368,1.3026,8.3365,0.5861,319.3437,14.4083,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0332,0.0332,0.05
128,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_128_0.001_3_10_50_128epoch=22.ckpt,22,0.6976744186046512,28,128,40.4913,1.3756,0.0007,4.9346,1.3047,8.6994,0.5842,322.2207,15.0461,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0366,0.0366,0.05
128,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_128_0.001_3_10_50_128epoch=23.ckpt,23,0.6930232558139535,28,128,40.5339,1.375,0.0007,4.9312,1.3027,8.3977,0.5856,323.434,14.9602,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0363,0.0363,0.05
128,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_128_0.001_3_10_50_128epoch=24.ckpt,24,0.6948837209302325,28,128,40.2504,1.3732,0.0007,4.9227,1.2982,7.6349,0.5896,324.3898,14.6269,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0357,0.0357,0.05
128,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_128_0.001_3_10_50_128epoch=25.ckpt,25,0.7153488372093023,28,128,40.5903,1.3736,0.0007,4.9187,1.3005,8.0789,0.5874,326.8232,15.0173,0.0001,0.0001,0.0,0.0001,0.0,0.001,0.0002,0.0391,0.0391,0.05
