batch_size,learning_rate,split_count,cnt_min,cnt_max,embedding_dim,category_embedding_dim,hidden_size,checkpoint,epoch_num,accuracy,early_stop_epoch,hidden_size,sample_fraction,metric_rankme,metric_coherence,metric_pseudo_condition_number,metric_alpha_req,metric_stable_rank,metric_ne_sum,metric_self_clustering,metric_ripser_sum_H0,metric_ripser_sum_H1,std_metric_rankme,std_metric_coherence,std_metric_pseudo_condition_number,std_metric_alpha_req,std_metric_stable_rank,std_metric_ne_sum,std_metric_self_clustering,std_metric_ripser_sum_H0,std_metric_ripser_sum_H1,time_rankme,time_coherence,time_pseudo_condition_number,time_alpha_req,time_stable_rank,time_ne_sum,time_self_clustering,time_ripser_sum_H0,time_ripser_sum_H1,std_time_rankme,std_time_coherence,std_time_pseudo_condition_number,std_time_alpha_req,std_time_stable_rank,std_time_ne_sum,std_time_self_clustering,std_time_ripser_sum_H0,std_time_ripser_sum_H1
64,0.001,3,10,50,16,8,64,age/checkpoints/model_64_0.001_3_10_50_64epoch=11.ckpt,21,0.5083333333333333,5,64,,31.6405,3.2738,0.0038,2.7495,1.1841,6.9085,0.7092,930.1898,71.0731,0.1294,0.9889,0.0002,0.0359,0.002,0.293,0.0024,4.0344,3.4852,0.0001,0.0001,0.0,0.0001,0.0,0.0005,0.0012,0.1648,0.1648,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0194,0.0194
64,0.001,3,10,50,16,8,64,age/checkpoints/model_64_0.001_3_10_50_64epoch=12.ckpt,22,0.5044444444444445,5,64,,31.76,2.7838,0.0039,2.7391,1.1871,7.0408,0.7057,934.2762,71.9893,0.1301,0.5583,0.0002,0.0327,0.0021,0.324,0.0024,4.3888,2.7827,0.0001,0.0001,0.0,0.0001,0.0,0.0005,0.0011,0.1754,0.1754,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0154,0.0154
64,0.001,3,10,50,16,8,128,age/checkpoints/model_64_0.001_3_10_50_128epoch=00.ckpt,0,0.45916666666666667,6,128,,37.1544,3.5928,0.0013,4.3017,1.1753,6.367,0.7248,782.7541,54.791,0.2327,0.3657,0.0,0.0197,0.0023,0.3144,0.003,5.3262,2.5076,0.0001,0.0001,0.0,0.0001,0.0001,0.0013,0.0009,0.1532,0.1532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111,0.0111
64,0.001,3,10,50,16,8,128,age/checkpoints/model_64_0.001_3_10_50_128epoch=01.ckpt,1,0.47944444444444445,6,128,,37.143,2.889,0.001,4.0618,1.1114,6.0678,0.8083,893.7599,59.2223,0.2114,0.3189,0.0,0.0166,0.0015,0.3102,0.0022,4.9048,2.9224,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1533,0.1533,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.015,0.015
64,0.001,3,10,50,16,8,128,age/checkpoints/model_64_0.001_3_10_50_128epoch=02.ckpt,2,0.49944444444444447,6,128,,39.8338,2.8271,0.0008,3.9305,1.1123,6.0706,0.807,987.7585,64.8766,0.2073,0.4047,0.0,0.0171,0.0016,0.3762,0.0022,5.3514,4.122,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1374,0.1374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078,0.0078
64,0.001,3,10,50,16,8,128,age/checkpoints/model_64_0.001_3_10_50_128epoch=03.ckpt,3,0.5130555555555556,6,128,,42.4653,2.291,0.0005,3.9006,1.122,7.0067,0.793,1093.7434,74.996,0.1914,0.2375,0.0,0.0151,0.0013,0.44,0.0019,4.768,4.0512,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1434,0.1434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069,0.0069
64,0.001,3,10,50,16,8,128,age/checkpoints/model_64_0.001_3_10_50_128epoch=04.ckpt,4,0.535,6,128,,41.5558,2.5032,0.0004,3.9916,1.1082,7.1545,0.813,1104.2937,71.0919,0.149,0.338,0.0,0.0139,0.0011,0.4854,0.0016,4.4944,3.3671,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1346,0.1346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044,0.0044
64,0.001,3,10,50,16,8,128,age/checkpoints/model_64_0.001_3_10_50_128epoch=05.ckpt,5,0.5283333333333333,6,128,,42.3119,2.2986,0.0003,4.1201,1.1154,7.3279,0.8027,1151.8041,76.8219,0.1468,0.1546,0.0,0.016,0.0009,0.46,0.0013,3.945,3.5601,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1418,0.1418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083,0.0083
64,0.001,3,10,50,16,8,128,age/checkpoints/model_64_0.001_3_10_50_128epoch=06.ckpt,6,0.5169444444444444,6,128,,45.332,2.7519,0.0003,3.9914,1.1267,7.6001,0.7866,1223.6702,81.2388,0.1364,0.4086,0.0,0.0137,0.001,0.4723,0.0014,4.3576,2.8063,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1475,0.1475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072,0.0072
64,0.001,3,10,50,16,8,128,age/checkpoints/model_64_0.001_3_10_50_128epoch=07.ckpt,7,0.5172222222222222,6,128,,46.399,2.2161,0.0003,4.0607,1.1383,7.2764,0.7707,1273.8024,86.4252,0.1559,0.1093,0.0,0.0137,0.0011,0.4855,0.0014,4.7379,2.6818,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1517,0.1517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0116,0.0116
