batch_size,learning_rate,split_count,cnt_min,cnt_max,embedding_dim,category_embedding_dim,hidden_size,checkpoint,epoch_num,accuracy,early_stop_epoch,hidden_size.1,metric_rankme,metric_coherence,metric_pseudo_condition_number,metric_alpha_req,metric_stable_rank,metric_ne_sum,metric_self_clustering,metric_ripser_sum_H0,metric_ripser_sum_H1,time_rankme,time_coherence,time_pseudo_condition_number,time_alpha_req,time_stable_rank,time_ne_sum,time_self_clustering,time_ripser_sum_H0,time_ripser_sum_H1,sample_fraction
16,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_16_0.001_3_10_50_128epoch=15.ckpt,15,0.72,21,128,43.1223,12.547,0.0013,4.3276,1.209,10.2761,0.6773,5376.5186,642.1126,0.0001,0.0004,0.0,0.0002,0.0002,0.0028,0.028,4.1728,4.1728,0.762
16,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_16_0.001_3_10_50_128epoch=16.ckpt,16,0.7051162790697675,21,128,43.5138,11.1943,0.0013,4.3386,1.2075,10.049,0.679,5382.8477,631.8202,0.0001,0.0004,0.0,0.0002,0.0002,0.0028,0.0283,4.1901,4.1901,0.762
16,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_16_0.001_3_10_50_128epoch=17.ckpt,17,0.718139534883721,21,128,43.3924,12.1061,0.0013,4.3549,1.2039,11.1562,0.6822,5452.448,656.9426,0.0001,0.0004,0.0,0.0002,0.0002,0.0028,0.0282,4.4567,4.4567,0.762
16,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_16_0.001_3_10_50_128epoch=18.ckpt,18,0.7106976744186047,21,128,43.677,12.169,0.0013,4.3801,1.2055,10.7309,0.6814,5471.079,657.395,0.0001,0.0004,0.0,0.0002,0.0002,0.0028,0.0271,4.7339,4.7339,0.762
16,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_16_0.001_3_10_50_128epoch=19.ckpt,19,0.7190697674418605,21,128,44.1038,12.1585,0.0012,4.3544,1.2039,10.7933,0.683,5517.1226,663.7541,0.0001,0.0004,0.0,0.0002,0.0002,0.0028,0.0268,4.3475,4.3475,0.762
16,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_16_0.001_3_10_50_128epoch=20.ckpt,20,0.7134883720930233,21,128,44.3916,11.9095,0.0013,4.3389,1.2082,11.1759,0.6783,5535.605,659.5368,0.0001,0.0004,0.0,0.0002,0.0002,0.0028,0.0267,4.5268,4.5268,0.762
16,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_16_0.001_3_10_50_128epoch=21.ckpt,21,0.7190697674418605,21,128,44.187,11.8991,0.0013,4.3472,1.2098,9.8179,0.6768,5554.503,656.7118,0.0001,0.0004,0.0,0.0002,0.0002,0.0028,0.0278,4.399,4.399,0.762
16,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_16_0.001_3_10_50_128epoch=22.ckpt,22,0.7255813953488373,21,128,44.2384,11.5126,0.0012,4.3521,1.2033,11.0424,0.6837,5553.7344,661.5424,0.0001,0.0004,0.0,0.0002,0.0002,0.0028,0.0275,4.2199,4.2199,0.762
16,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_16_0.001_3_10_50_128epoch=23.ckpt,23,0.7088372093023256,21,128,44.806,11.4646,0.0013,4.3374,1.2118,11.3759,0.6745,5619.209,675.302,0.0001,0.0004,0.0,0.0002,0.0002,0.0028,0.0279,4.4272,4.4272,0.762
16,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_16_0.001_3_10_50_128epoch=24.ckpt,24,0.72,21,128,44.5828,11.1689,0.0012,4.3626,1.2091,11.4204,0.6776,5631.16,676.7692,0.0001,0.0004,0.0,0.0002,0.0002,0.0028,0.0275,5.1699,5.1699,0.762
16,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_16_0.001_3_10_50_128epoch=25.ckpt,25,0.7246511627906976,21,128,44.7612,11.3035,0.0012,4.3424,1.2089,11.2729,0.6771,5650.1206,672.8632,0.0001,0.0004,0.0,0.0002,0.0002,0.0028,0.027,5.5079,5.5079,0.762
32,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_32_0.001_3_10_50_128epoch=00.ckpt,0,0.6837209302325581,12,128,30.5893,15.4004,0.0016,4.3106,1.3045,5.1057,0.5925,2411.7375,181.7352,0.0001,0.0004,0.0,0.0002,0.0002,0.0028,0.0287,2.2,2.2,0.762
32,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_32_0.001_3_10_50_128epoch=01.ckpt,1,0.6893023255813954,12,128,33.5987,15.1845,0.0017,4.2253,1.2944,6.9083,0.6002,2718.3167,206.5396,0.0001,0.0004,0.0,0.0002,0.0002,0.0028,0.0284,2.2774,2.2774,0.762
32,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_32_0.001_3_10_50_128epoch=02.ckpt,2,0.7013953488372093,12,128,34.7573,13.0908,0.0017,4.1267,1.2538,6.4605,0.6316,3002.472,250.6435,0.0001,0.0004,0.0,0.0002,0.0002,0.0028,0.0283,2.4464,2.4464,0.762
32,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_32_0.001_3_10_50_128epoch=03.ckpt,3,0.707906976744186,12,128,38.2749,12.1388,0.0021,4.0725,1.2978,7.2079,0.5938,3372.2725,310.3331,0.0001,0.0004,0.0,0.0002,0.0002,0.0028,0.0281,2.8651,2.8651,0.762
32,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_32_0.001_3_10_50_128epoch=04.ckpt,4,0.7144186046511628,12,128,38.8941,10.5302,0.0021,4.0258,1.2603,7.6636,0.6263,3492.4988,326.6259,0.0001,0.0004,0.0,0.0002,0.0002,0.0028,0.0279,3.097,3.097,0.762
32,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_32_0.001_3_10_50_128epoch=05.ckpt,5,0.7227906976744186,12,128,42.0735,11.0624,0.0023,3.983,1.2774,7.8054,0.6096,3788.2292,380.8753,0.0001,0.0004,0.0,0.0002,0.0002,0.0028,0.0278,3.3659,3.3659,0.762
32,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_32_0.001_3_10_50_128epoch=06.ckpt,6,0.7013953488372093,12,128,43.0494,9.3915,0.0023,3.9806,1.2683,7.513,0.6169,3989.7695,405.9536,0.0001,0.0004,0.0,0.0002,0.0002,0.0028,0.0273,3.3154,3.3154,0.762
32,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_32_0.001_3_10_50_128epoch=07.ckpt,7,0.7162790697674418,12,128,44.0899,9.3608,0.0023,3.9701,1.2521,9.5132,0.6318,4138.548,442.9301,0.0001,0.0004,0.0,0.0002,0.0002,0.0029,0.0272,3.8085,3.8085,0.762
32,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_32_0.001_3_10_50_128epoch=08.ckpt,8,0.7051162790697675,12,128,44.183,9.2258,0.0021,3.9837,1.2359,10.0046,0.6488,4252.9277,464.8888,0.0001,0.0004,0.0,0.0002,0.0002,0.0028,0.028,4.0439,4.0439,0.762
32,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_32_0.001_3_10_50_128epoch=09.ckpt,9,0.695813953488372,12,128,46.022,8.8762,0.0023,3.9525,1.2598,8.7706,0.624,4481.579,483.192,0.0001,0.0004,0.0,0.0002,0.0002,0.0028,0.0273,3.7458,3.7458,0.762
32,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_32_0.001_3_10_50_128epoch=10.ckpt,10,0.6967441860465117,12,128,46.0157,9.1251,0.0022,3.9752,1.2497,9.6859,0.6342,4526.837,502.849,0.0001,0.0004,0.0,0.0002,0.0002,0.0028,0.0282,4.0251,4.0251,0.762
32,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_32_0.001_3_10_50_128epoch=11.ckpt,11,0.695813953488372,12,128,45.7047,9.1445,0.0021,3.9776,1.2363,10.2769,0.6472,4533.974,499.8117,0.0001,0.0004,0.0,0.0002,0.0002,0.0028,0.0275,3.8431,3.8431,0.762
32,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_32_0.001_3_10_50_128epoch=12.ckpt,12,0.7153488372093023,12,128,46.1185,8.9039,0.0021,3.9778,1.2442,9.7552,0.64,4618.486,506.8036,0.0001,0.0004,0.0,0.0002,0.0002,0.0028,0.0268,3.9898,3.9898,0.762
32,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_32_0.001_3_10_50_128epoch=13.ckpt,13,0.6920930232558139,12,128,46.4313,10.8914,0.002,3.9622,1.2355,9.894,0.6485,4652.2686,523.798,0.0001,0.0004,0.0,0.0002,0.0002,0.0028,0.0272,4.3611,4.3611,0.762
32,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_32_0.001_3_10_50_128epoch=14.ckpt,14,0.72,12,128,46.6761,9.3644,0.002,3.9636,1.2387,9.445,0.6457,4714.38,524.5631,0.0001,0.0004,0.0,0.0002,0.0002,0.0029,0.027,4.04,4.04,0.762
32,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_32_0.001_3_10_50_128epoch=15.ckpt,15,0.7023255813953488,12,128,47.0745,9.3167,0.002,3.9655,1.2378,10.1896,0.6465,4747.8086,540.9382,0.0001,0.0004,0.0,0.0002,0.0002,0.0028,0.027,4.4112,4.4112,0.762
32,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_32_0.001_3_10_50_128epoch=16.ckpt,16,0.7069767441860465,12,128,47.3917,9.1663,0.002,3.9638,1.2365,10.9787,0.6478,4815.292,543.2198,0.0001,0.0004,0.0,0.0002,0.0002,0.0028,0.0271,4.1685,4.1685,0.762
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=00.ckpt,0,0.6846511627906977,17,128,30.6705,17.5427,0.0017,4.3148,1.3863,3.8305,0.5464,2217.624,170.9837,0.0001,0.0004,0.0,0.0002,0.0002,0.0028,0.0279,2.2351,2.2351,0.762
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=01.ckpt,1,0.6883720930232559,17,128,33.4694,15.5167,0.0019,4.2234,1.3207,5.9971,0.5763,2719.4114,218.7452,0.0001,0.0004,0.0,0.0002,0.0002,0.0028,0.028,2.5087,2.5087,0.762
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=02.ckpt,2,0.7013953488372093,17,128,35.9032,13.2459,0.0021,4.1826,1.3276,7.0797,0.5694,2992.2556,255.3718,0.0001,0.0004,0.0,0.0002,0.0002,0.0028,0.028,2.6668,2.6668,0.762
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=03.ckpt,3,0.7106976744186047,17,128,36.6347,13.4655,0.002,4.1821,1.2765,7.4232,0.6108,3065.9248,250.7724,0.0001,0.0004,0.0,0.0002,0.0002,0.0028,0.0276,2.5582,2.5582,0.762
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=04.ckpt,4,0.693953488372093,17,128,38.4168,13.1817,0.0022,4.1072,1.3015,6.9481,0.5883,3313.059,292.456,0.0001,0.0004,0.0,0.0002,0.0002,0.0028,0.0278,2.8402,2.8402,0.762
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=05.ckpt,5,0.7023255813953488,17,128,39.4975,11.3456,0.0021,4.097,1.2867,8.3404,0.6034,3408.869,306.4564,0.0001,0.0004,0.0,0.0002,0.0002,0.0028,0.0278,3.0067,3.0067,0.762
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=06.ckpt,6,0.7032558139534884,17,128,40.4331,11.3636,0.0021,4.0732,1.2878,7.7132,0.599,3588.191,329.326,0.0001,0.0004,0.0,0.0002,0.0002,0.0028,0.028,3.0657,3.0657,0.762
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=07.ckpt,7,0.7032558139534884,17,128,40.6842,10.0997,0.0021,4.0654,1.2627,7.7583,0.6226,3738.7017,348.3951,0.0001,0.0004,0.0,0.0002,0.0002,0.0028,0.0277,3.2571,3.2571,0.762
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=08.ckpt,8,0.6995348837209302,17,128,41.5742,11.1993,0.002,4.0324,1.2521,8.6661,0.6318,3881.8,364.5561,0.0001,0.0004,0.0,0.0002,0.0002,0.0028,0.0286,3.4263,3.4263,0.762
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=09.ckpt,9,0.7153488372093023,17,128,43.3287,11.3768,0.002,4.0381,1.26,8.7678,0.6238,4088.6355,391.6309,0.0001,0.0004,0.0,0.0002,0.0002,0.0028,0.028,3.4801,3.4801,0.762
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=10.ckpt,10,0.7041860465116279,17,128,44.2089,10.9598,0.0021,4.0365,1.2654,10.0569,0.6198,4144.8745,400.0335,0.0001,0.0004,0.0,0.0002,0.0002,0.0028,0.0268,3.4254,3.4254,0.762
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=11.ckpt,11,0.706046511627907,17,128,44.6025,10.6025,0.002,4.0469,1.2581,10.5924,0.6273,4225.6084,414.0954,0.0001,0.0004,0.0,0.0002,0.0002,0.0028,0.0284,3.5307,3.5307,0.762
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=12.ckpt,12,0.7218604651162791,17,128,45.272,11.4025,0.002,4.0257,1.2689,10.2988,0.6165,4322.5757,418.982,0.0001,0.0004,0.0,0.0002,0.0002,0.0028,0.0282,3.3272,3.3272,0.762
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=13.ckpt,13,0.707906976744186,17,128,45.0766,10.2118,0.002,4.0464,1.2597,10.5352,0.6253,4378.9707,432.9342,0.0001,0.0004,0.0,0.0002,0.0002,0.0028,0.0273,3.5766,3.5766,0.762
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=14.ckpt,14,0.7088372093023256,17,128,44.9623,10.7379,0.0019,4.0759,1.2509,10.5454,0.6326,4409.737,447.3806,0.0001,0.0004,0.0,0.0002,0.0002,0.0028,0.0271,3.7707,3.7707,0.762
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=15.ckpt,15,0.7088372093023256,17,128,45.0447,10.6265,0.0018,4.0504,1.2434,10.739,0.6392,4483.912,454.6768,0.0001,0.0004,0.0,0.0002,0.0002,0.0028,0.0274,3.7786,3.7786,0.762
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=16.ckpt,16,0.7134883720930233,17,128,45.3723,10.6068,0.0018,4.057,1.2415,10.7454,0.6409,4531.5444,469.2278,0.0001,0.0004,0.0,0.0002,0.0002,0.0028,0.027,3.6977,3.6977,0.762
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=17.ckpt,17,0.7162790697674418,17,128,45.7144,11.08,0.0018,4.0852,1.2471,10.4136,0.6353,4597.4814,486.3336,0.0001,0.0004,0.0,0.0002,0.0002,0.0028,0.0277,3.8962,3.8962,0.762
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=18.ckpt,18,0.7190697674418605,17,128,45.2862,10.5683,0.0018,4.0966,1.2336,11.2345,0.6484,4614.3486,486.1236,0.0001,0.0004,0.0,0.0002,0.0002,0.0028,0.0278,3.7704,3.7704,0.762
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=19.ckpt,19,0.72,17,128,46.2092,10.6437,0.0019,4.092,1.2438,11.1733,0.6388,4703.171,500.8796,0.0001,0.0004,0.0,0.0002,0.0002,0.0028,0.027,3.7913,3.7913,0.762
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=20.ckpt,20,0.7023255813953488,17,128,46.754,10.2268,0.0019,4.068,1.2536,11.6073,0.6291,4796.143,518.3526,0.0001,0.0004,0.0,0.0002,0.0002,0.0028,0.0274,3.8564,3.8564,0.762
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=21.ckpt,21,0.6865116279069767,17,128,46.3404,10.7285,0.0018,4.0964,1.2481,11.3695,0.635,4781.1924,523.138,0.0001,0.0004,0.0,0.0002,0.0002,0.0028,0.0277,3.8669,3.8669,0.762
128,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_128_0.001_3_10_50_128epoch=00.ckpt,0,0.6893023255813954,20,128,29.3655,18.1301,0.0014,4.4202,1.3148,2.9301,0.6173,1487.576,95.3054,0.0001,0.0004,0.0,0.0002,0.0002,0.0028,0.0288,1.894,1.894,0.762
128,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_128_0.001_3_10_50_128epoch=01.ckpt,1,0.6744186046511628,20,128,30.3476,16.3188,0.0017,4.2666,1.3979,4.5082,0.5266,2416.0344,197.407,0.0001,0.0004,0.0,0.0002,0.0002,0.0028,0.0284,2.2719,2.2719,0.762
128,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_128_0.001_3_10_50_128epoch=02.ckpt,2,0.6846511627906977,20,128,34.2572,14.9117,0.002,4.2236,1.3817,6.1432,0.5371,2726.65,211.6176,0.0001,0.0004,0.0,0.0002,0.0002,0.0028,0.0284,2.285,2.285,0.762
128,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_128_0.001_3_10_50_128epoch=03.ckpt,3,0.7004651162790698,20,128,35.8159,14.8064,0.002,4.1984,1.3514,5.9972,0.5532,2875.5933,214.1276,0.0001,0.0004,0.0,0.0002,0.0002,0.0028,0.0272,2.2333,2.2333,0.762
128,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_128_0.001_3_10_50_128epoch=04.ckpt,4,0.6948837209302325,20,128,37.3189,14.2929,0.0022,4.2008,1.359,5.9104,0.5462,2983.3228,223.0283,0.0001,0.0004,0.0,0.0002,0.0002,0.0028,0.0277,2.2447,2.2447,0.762
128,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_128_0.001_3_10_50_128epoch=05.ckpt,5,0.6976744186046512,20,128,38.4397,14.3104,0.0022,4.1809,1.3329,6.9867,0.5646,3101.4822,235.8728,0.0001,0.0004,0.0,0.0002,0.0002,0.0028,0.0279,2.3075,2.3075,0.762
128,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_128_0.001_3_10_50_128epoch=06.ckpt,6,0.7013953488372093,20,128,37.3537,14.4262,0.002,4.2013,1.28,6.9169,0.6086,3021.5728,230.2332,0.0001,0.0004,0.0,0.0002,0.0002,0.0028,0.0276,2.3786,2.3786,0.762
128,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_128_0.001_3_10_50_128epoch=07.ckpt,7,0.6976744186046512,20,128,39.1611,14.1979,0.0022,4.1668,1.3056,7.2946,0.5866,3162.6143,241.269,0.0001,0.0004,0.0,0.0002,0.0002,0.0028,0.0277,2.4435,2.4435,0.762
128,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_128_0.001_3_10_50_128epoch=08.ckpt,8,0.6948837209302325,20,128,39.4795,14.2148,0.0022,4.1355,1.2757,8.1345,0.6101,3202.4722,243.7203,0.0001,0.0004,0.0,0.0002,0.0002,0.0028,0.0278,2.4144,2.4144,0.762
128,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_128_0.001_3_10_50_128epoch=09.ckpt,9,0.7116279069767442,20,128,40.9879,12.9194,0.0023,4.0566,1.2833,6.5353,0.6015,3375.203,254.7914,0.0001,0.0004,0.0,0.0002,0.0002,0.0028,0.0273,2.393,2.393,0.762
128,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_128_0.001_3_10_50_128epoch=10.ckpt,10,0.6976744186046512,20,128,41.5001,12.3207,0.0023,4.0524,1.2925,7.7637,0.5957,3456.309,262.154,0.0001,0.0004,0.0,0.0002,0.0002,0.0028,0.0279,2.4666,2.4666,0.762
128,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_128_0.001_3_10_50_128epoch=11.ckpt,11,0.7023255813953488,20,128,43.1979,12.1277,0.0024,4.0556,1.3102,8.0925,0.5808,3548.9543,284.6067,0.0001,0.0004,0.0,0.0002,0.0002,0.0029,0.0278,2.6355,2.6355,0.762
128,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_128_0.001_3_10_50_128epoch=12.ckpt,12,0.693953488372093,20,128,43.8775,12.0323,0.0025,4.0548,1.3225,9.2078,0.5726,3604.59,300.8345,0.0001,0.0004,0.0,0.0002,0.0002,0.0028,0.0273,2.7426,2.7426,0.762
128,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_128_0.001_3_10_50_128epoch=13.ckpt,13,0.7023255813953488,20,128,44.6618,11.4234,0.0026,4.0382,1.3412,8.8268,0.5587,3724.9097,317.5251,0.0001,0.0004,0.0,0.0002,0.0002,0.0028,0.0273,2.7427,2.7427,0.762
128,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_128_0.001_3_10_50_128epoch=14.ckpt,14,0.7023255813953488,20,128,44.7981,11.6895,0.0026,4.0245,1.3289,9.6733,0.5669,3760.6897,325.8729,0.0001,0.0004,0.0,0.0002,0.0002,0.0028,0.0277,2.755,2.755,0.762
128,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_128_0.001_3_10_50_128epoch=15.ckpt,15,0.7144186046511628,20,128,44.9446,11.5555,0.0026,4.0156,1.3247,9.6876,0.5706,3820.2708,335.7026,0.0001,0.0004,0.0,0.0002,0.0002,0.0028,0.0279,2.8074,2.8074,0.762
128,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_128_0.001_3_10_50_128epoch=16.ckpt,16,0.6930232558139535,20,128,43.6163,13.6356,0.0024,4.053,1.3128,9.6912,0.5793,3710.4907,321.1593,0.0001,0.0004,0.0,0.0002,0.0002,0.0028,0.0279,2.8105,2.8105,0.762
128,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_128_0.001_3_10_50_128epoch=17.ckpt,17,0.7125581395348837,20,128,45.1515,11.7249,0.0026,3.9833,1.3053,10.4306,0.5854,3871.527,339.6377,0.0001,0.0004,0.0,0.0002,0.0003,0.0028,0.028,2.9257,2.9257,0.762
