batch_size,learning_rate,split_count,cnt_min,cnt_max,embedding_dim,category_embedding_dim,hidden_size,checkpoint,epoch_num,accuracy,early_stop_epoch,sample_fraction,metric_rankme,metric_coherence,metric_pseudo_condition_number,metric_alpha_req,metric_stable_rank,metric_ne_sum,metric_self_clustering,metric_ripser_sum_H0,metric_ripser_sum_H1,metric_ripser_sum,time_rankme,time_coherence,time_pseudo_condition_number,time_alpha_req,time_stable_rank,time_ne_sum,time_self_clustering,time_ripser_sum_H0,time_ripser_sum_H1,time_ripser_sum
64,0.001,3,20,50,16,8,128,gender/checkpoints/model_64_0.001_3_20_50_128epoch=17.ckpt,17,0.656,17,1.0,62.3752,10.5953,0.0006,3.7608,1.2032,12.1701,0.6911,3618.1655,133.865,3752.0305,0.0001,0.0003,0.0,0.0002,0.0001,0.0018,0.0066,0.6132,0.6132,0.6132
64,0.001,3,20,50,16,8,128,gender/checkpoints/model_64_0.001_3_20_50_128epoch=18.ckpt,18,0.636,17,1.0,62.2652,10.6293,0.0006,3.7369,1.1983,11.6857,0.6967,3614.7607,133.5516,3748.312,0.0001,0.0002,0.0,0.0002,0.0001,0.0019,0.0066,0.6288,0.6288,0.6288
64,0.001,3,20,50,16,8,128,gender/checkpoints/model_64_0.001_3_20_50_128epoch=19.ckpt,19,0.632,17,1.0,62.5925,10.3218,0.0006,3.7353,1.2029,12.1316,0.6914,3681.3196,139.541,3820.86,0.0001,0.0002,0.0,0.0002,0.0001,0.0018,0.0066,0.6088,0.6088,0.6088
64,0.001,3,20,50,16,8,128,gender/checkpoints/model_64_0.001_3_20_50_128epoch=20.ckpt,20,0.656,17,1.0,62.5228,10.0748,0.0006,3.7459,1.2008,12.6181,0.6937,3685.9917,139.2761,3825.267,0.0001,0.0002,0.0,0.0002,0.0001,0.0018,0.0067,0.634,0.634,0.634
64,0.001,3,20,50,16,8,128,gender/checkpoints/model_64_0.001_3_20_50_128epoch=21.ckpt,21,0.652,17,1.0,62.8179,10.0883,0.0007,3.7415,1.2041,12.4642,0.6899,3712.302,140.5907,3852.8933,0.0001,0.0003,0.0,0.0002,0.0001,0.0019,0.0067,0.622,0.622,0.622
64,0.001,3,10,80,16,8,128,gender/checkpoints/model_64_0.001_3_10_80_128epoch=00.ckpt,0,0.532,11,1.0,48.6779,10.4086,0.0032,3.5615,1.2382,8.3596,0.6636,1967.196,71.3622,2038.5583,0.0001,0.0002,0.0,0.0002,0.0001,0.0018,0.0066,0.6039,0.6039,0.6039
64,0.001,3,10,80,16,8,128,gender/checkpoints/model_64_0.001_3_10_80_128epoch=01.ckpt,1,0.668,11,1.0,48.9061,10.3741,0.0022,3.634,1.2349,9.0099,0.6631,2469.5396,91.8362,2561.3757,0.0001,0.0002,0.0,0.0002,0.0001,0.0019,0.0066,0.5859,0.5859,0.5859
64,0.001,3,10,80,16,8,128,gender/checkpoints/model_64_0.001_3_10_80_128epoch=02.ckpt,2,0.648,11,1.0,49.3543,10.393,0.0014,3.7768,1.2172,10.2646,0.6792,2750.2964,115.652,2865.9485,0.0001,0.0002,0.0,0.0002,0.0001,0.0019,0.0067,0.6318,0.6318,0.6318
64,0.001,3,10,80,16,8,128,gender/checkpoints/model_64_0.001_3_10_80_128epoch=03.ckpt,3,0.636,11,1.0,52.6674,10.4238,0.0014,3.8127,1.2409,11.7602,0.6532,3045.0317,130.9479,3175.98,0.0001,0.0003,0.0,0.0002,0.0001,0.0019,0.0066,0.7006,0.7006,0.7006
64,0.001,3,10,80,16,8,128,gender/checkpoints/model_64_0.001_3_10_80_128epoch=04.ckpt,4,0.648,11,1.0,52.3308,10.6794,0.0011,3.9699,1.2202,11.4455,0.6745,3170.257,143.953,3314.2102,0.0001,0.0003,0.0,0.0002,0.0001,0.0019,0.0067,0.6474,0.6474,0.6474
64,0.001,3,10,80,16,8,128,gender/checkpoints/model_64_0.001_3_10_80_128epoch=05.ckpt,5,0.636,11,1.0,53.0336,10.6662,0.001,3.9665,1.2121,12.0524,0.6826,3267.482,142.1228,3409.6047,0.0001,0.0002,0.0,0.0002,0.0001,0.0019,0.0067,0.636,0.636,0.636
64,0.001,3,10,80,16,8,128,gender/checkpoints/model_64_0.001_3_10_80_128epoch=06.ckpt,6,0.656,11,1.0,54.2138,10.85,0.001,3.9954,1.212,11.4145,0.6825,3409.1887,154.284,3563.4731,0.0001,0.0002,0.0,0.0002,0.0001,0.0019,0.0067,0.6837,0.6837,0.6837
64,0.001,3,10,80,16,8,128,gender/checkpoints/model_64_0.001_3_10_80_128epoch=07.ckpt,7,0.648,11,1.0,54.4421,10.9225,0.0009,4.0527,1.2059,11.3578,0.6888,3443.181,148.3284,3591.5093,0.0001,0.0003,0.0,0.0002,0.0001,0.0019,0.0067,0.6739,0.6739,0.6739
64,0.001,3,10,80,16,8,128,gender/checkpoints/model_64_0.001_3_10_80_128epoch=08.ckpt,8,0.66,11,1.0,54.5724,11.1092,0.0008,4.1271,1.1998,12.8698,0.6957,3460.931,145.7807,3606.7117,0.0001,0.0003,0.0,0.0002,0.0001,0.0019,0.0067,0.6916,0.6916,0.6916
64,0.001,3,10,80,16,8,128,gender/checkpoints/model_64_0.001_3_10_80_128epoch=09.ckpt,9,0.656,11,1.0,55.8684,11.125,0.0008,4.0969,1.2051,11.5508,0.6899,3572.1335,155.6852,3727.819,0.0001,0.0003,0.0,0.0002,0.0001,0.0019,0.0068,0.6775,0.6775,0.6775
64,0.001,3,10,80,16,8,128,gender/checkpoints/model_64_0.001_3_10_80_128epoch=10.ckpt,10,0.656,11,1.0,56.1187,11.1757,0.0008,4.1143,1.2051,12.3441,0.6897,3611.9836,156.9692,3768.953,0.0001,0.0003,0.0,0.0002,0.0001,0.0019,0.0068,0.6806,0.6806,0.6806
64,0.001,3,10,80,16,8,128,gender/checkpoints/model_64_0.001_3_10_80_128epoch=11.ckpt,11,0.66,11,1.0,55.6858,11.1558,0.0008,4.1292,1.1965,12.6316,0.6995,3593.151,151.8725,3745.0227,0.0001,0.0002,0.0,0.0002,0.0001,0.0019,0.0067,0.6388,0.6388,0.6388
64,0.001,3,10,80,16,8,128,gender/checkpoints/model_64_0.001_3_10_80_128epoch=12.ckpt,12,0.652,11,1.0,56.1418,11.1353,0.0008,4.1032,1.1984,12.5094,0.6974,3642.547,156.5548,3799.1023,0.0001,0.0003,0.0,0.0002,0.0001,0.0019,0.0067,0.6733,0.6733,0.6733
64,0.001,3,10,80,16,8,128,gender/checkpoints/model_64_0.001_3_10_80_128epoch=13.ckpt,13,0.676,11,1.0,55.8803,11.1763,0.0007,4.1602,1.1939,12.6938,0.7025,3634.334,149.7187,3784.0532,0.0001,0.0002,0.0,0.0002,0.0001,0.0018,0.0066,0.6525,0.6525,0.6525
64,0.001,3,10,80,16,8,128,gender/checkpoints/model_64_0.001_3_10_80_128epoch=14.ckpt,14,0.66,11,1.0,56.9208,11.0163,0.0008,4.1303,1.2028,13.297,0.6923,3713.2693,159.3652,3872.6345,0.0001,0.0003,0.0,0.0002,0.0001,0.0018,0.0065,0.6863,0.6863,0.6863
64,0.001,3,10,80,16,8,128,gender/checkpoints/model_64_0.001_3_10_80_128epoch=15.ckpt,15,0.664,11,1.0,56.8324,11.1091,0.0008,4.1115,1.1947,12.8681,0.7017,3676.4883,153.2674,3829.7551,0.0001,0.0002,0.0,0.0002,0.0001,0.0019,0.0068,0.6942,0.6942,0.6942
64,0.001,3,10,100,16,8,128,gender/checkpoints/model_64_0.001_3_10_100_128epoch=00.ckpt,0,0.572,22,1.0,48.6204,10.5069,0.0039,3.6707,1.3049,8.9871,0.6013,2088.602,93.6344,2182.2368,0.0001,0.0002,0.0,0.0002,0.0001,0.0019,0.0066,0.6303,0.6303,0.6303
64,0.001,3,10,100,16,8,128,gender/checkpoints/model_64_0.001_3_10_100_128epoch=01.ckpt,1,0.584,22,1.0,47.4168,10.5544,0.0031,3.7224,1.2807,9.4376,0.6177,2602.1038,125.0158,2727.1196,0.0001,0.0002,0.0,0.0002,0.0001,0.0019,0.0066,0.6245,0.6245,0.6245
64,0.001,3,10,100,16,8,128,gender/checkpoints/model_64_0.001_3_10_100_128epoch=02.ckpt,2,0.648,22,1.0,48.5255,10.586,0.0023,3.8031,1.2629,11.2519,0.6331,2857.2344,140.0068,2997.2415,0.0001,0.0002,0.0,0.0002,0.0001,0.0019,0.0066,0.6284,0.6284,0.6284
64,0.001,3,10,100,16,8,128,gender/checkpoints/model_64_0.001_3_10_100_128epoch=03.ckpt,3,0.672,22,1.0,48.8823,10.4156,0.0017,3.8852,1.245,10.5614,0.6495,3047.8481,152.3017,3200.15,0.0001,0.0002,0.0,0.0002,0.0001,0.0019,0.0065,0.6404,0.6404,0.6404
64,0.001,3,10,100,16,8,128,gender/checkpoints/model_64_0.001_3_10_100_128epoch=04.ckpt,4,0.688,22,1.0,49.5391,10.5209,0.0013,3.9448,1.2228,11.5056,0.6718,3135.4016,150.6431,3286.0444,0.0001,0.0002,0.0,0.0002,0.0001,0.0019,0.0066,0.6266,0.6266,0.6266
64,0.001,3,10,100,16,8,128,gender/checkpoints/model_64_0.001_3_10_100_128epoch=05.ckpt,5,0.68,22,1.0,51.1843,10.5164,0.0012,3.9754,1.2228,12.095,0.6713,3262.6772,161.3994,3424.077,0.0001,0.0002,0.0,0.0002,0.0001,0.0019,0.0065,0.6624,0.6624,0.6624
64,0.001,3,10,100,16,8,128,gender/checkpoints/model_64_0.001_3_10_100_128epoch=06.ckpt,6,0.668,22,1.0,52.1189,10.6834,0.0011,4.0008,1.2178,11.4451,0.6763,3354.1667,164.1899,3518.3567,0.0001,0.0002,0.0,0.0002,0.0001,0.0018,0.0066,0.6581,0.6581,0.6581
64,0.001,3,10,100,16,8,128,gender/checkpoints/model_64_0.001_3_10_100_128epoch=07.ckpt,7,0.688,22,1.0,53.8304,10.6955,0.0011,3.9851,1.2268,11.5574,0.6662,3485.0657,175.2536,3660.319,0.0001,0.0002,0.0,0.0002,0.0001,0.0019,0.0066,0.6856,0.6856,0.6856
64,0.001,3,10,100,16,8,128,gender/checkpoints/model_64_0.001_3_10_100_128epoch=08.ckpt,8,0.672,22,1.0,53.5643,10.8405,0.001,4.0683,1.2068,12.2778,0.6883,3479.6887,167.9723,3647.661,0.0001,0.0002,0.0,0.0002,0.0001,0.0019,0.0066,0.7142,0.7142,0.7142
64,0.001,3,10,100,16,8,128,gender/checkpoints/model_64_0.001_3_10_100_128epoch=09.ckpt,9,0.684,22,1.0,53.9435,10.92,0.0009,4.0758,1.2045,12.1506,0.6902,3524.9883,170.2413,3695.2295,0.0001,0.0002,0.0,0.0002,0.0001,0.0019,0.0066,0.7224,0.7224,0.7224
64,0.001,3,10,100,16,8,128,gender/checkpoints/model_64_0.001_3_10_100_128epoch=10.ckpt,10,0.664,22,1.0,54.5872,10.8835,0.0008,4.0848,1.2103,11.696,0.6836,3575.7805,174.5385,3750.319,0.0001,0.0003,0.0,0.0002,0.0001,0.0019,0.0066,0.7374,0.7374,0.7374
64,0.001,3,10,100,16,8,128,gender/checkpoints/model_64_0.001_3_10_100_128epoch=11.ckpt,11,0.688,22,1.0,55.1078,10.8487,0.0009,4.0781,1.2122,12.0997,0.6816,3622.681,176.2656,3798.9463,0.0001,0.0003,0.0,0.0002,0.0001,0.0019,0.0067,0.7321,0.7321,0.7321
64,0.001,3,10,100,16,8,128,gender/checkpoints/model_64_0.001_3_10_100_128epoch=12.ckpt,12,0.696,22,1.0,55.141,10.7752,0.0008,4.0924,1.2064,12.4328,0.6882,3623.4517,170.5292,3793.9805,0.0001,0.0003,0.0,0.0002,0.0001,0.0018,0.0066,0.7279,0.7279,0.7279
64,0.001,3,10,100,16,8,128,gender/checkpoints/model_64_0.001_3_10_100_128epoch=13.ckpt,13,0.692,22,1.0,54.8766,10.7891,0.0008,4.135,1.2038,12.6413,0.6908,3640.3792,173.6305,3814.0093,0.0001,0.0002,0.0,0.0002,0.0001,0.0019,0.0066,0.7297,0.7297,0.7297
64,0.001,3,10,100,16,8,128,gender/checkpoints/model_64_0.001_3_10_100_128epoch=14.ckpt,14,0.656,22,1.0,54.93,10.7278,0.0008,4.1145,1.2,11.9202,0.6952,3630.9368,169.7156,3800.652,0.0001,0.0003,0.0,0.0002,0.0001,0.0019,0.0066,0.6733,0.6733,0.6733
64,0.001,3,10,100,16,8,128,gender/checkpoints/model_64_0.001_3_10_100_128epoch=15.ckpt,15,0.672,22,1.0,55.7051,10.6775,0.0008,4.1007,1.2083,11.8931,0.6856,3685.5132,175.2201,3860.7336,0.0001,0.0003,0.0,0.0002,0.0001,0.0019,0.0066,0.7052,0.7052,0.7052
64,0.001,3,10,100,16,8,128,gender/checkpoints/model_64_0.001_3_10_100_128epoch=16.ckpt,16,0.656,22,1.0,55.29,10.7938,0.0008,4.1343,1.2002,12.398,0.6947,3676.6567,176.6212,3853.278,0.0001,0.0002,0.0,0.0002,0.0001,0.0019,0.0066,0.6866,0.6866,0.6866
64,0.001,3,10,100,16,8,128,gender/checkpoints/model_64_0.001_3_10_100_128epoch=17.ckpt,17,0.704,22,1.0,55.3227,10.7149,0.0008,4.1241,1.2008,12.318,0.6941,3692.6511,176.0278,3868.6787,0.0001,0.0002,0.0,0.0002,0.0001,0.0018,0.0066,0.7223,0.7223,0.7223
64,0.001,3,10,100,16,8,128,gender/checkpoints/model_64_0.001_3_10_100_128epoch=18.ckpt,18,0.7,22,1.0,55.484,10.6985,0.0008,4.125,1.1968,12.4255,0.6984,3685.8708,172.708,3858.5789,0.0001,0.0002,0.0,0.0002,0.0001,0.0018,0.0066,0.9485,0.9485,0.9485
64,0.001,3,10,100,16,8,128,gender/checkpoints/model_64_0.001_3_10_100_128epoch=19.ckpt,19,0.7,22,1.0,55.4993,10.7618,0.0007,4.1418,1.1968,12.4533,0.6986,3706.5803,168.9989,3875.5789,0.0001,0.0003,0.0,0.0002,0.0001,0.0018,0.0066,0.934,0.934,0.934
64,0.001,3,10,100,16,8,128,gender/checkpoints/model_64_0.001_3_10_100_128epoch=20.ckpt,20,0.68,22,1.0,55.7676,10.8033,0.0007,4.1283,1.1992,12.9236,0.6955,3730.0396,173.1681,3903.2075,0.0001,0.0003,0.0,0.0002,0.0001,0.0018,0.0066,0.932,0.932,0.932
64,0.001,3,10,100,16,8,128,gender/checkpoints/model_64_0.001_3_10_100_128epoch=21.ckpt,21,0.672,22,1.0,55.5201,10.7541,0.0008,4.1273,1.1967,12.31,0.6985,3713.2532,172.9529,3886.2063,0.0001,0.0003,0.0,0.0002,0.0001,0.0019,0.0067,0.9438,0.9438,0.9438
64,0.001,3,10,100,16,8,128,gender/checkpoints/model_64_0.001_3_10_100_128epoch=22.ckpt,22,0.688,22,1.0,55.9221,10.7895,0.0007,4.1233,1.2006,12.0009,0.6942,3752.2815,175.6393,3927.9211,0.0001,0.0002,0.0,0.0002,0.0001,0.0018,0.0066,0.7092,0.7092,0.7092
64,0.001,3,10,100,16,8,128,gender/checkpoints/model_64_0.001_3_10_100_128epoch=23.ckpt,23,0.676,22,1.0,55.3399,10.7076,0.0007,4.137,1.1947,12.2189,0.7008,3711.5735,170.2931,3881.8672,0.0001,0.0002,0.0,0.0002,0.0001,0.0019,0.0067,0.6776,0.6776,0.6776
64,0.001,3,10,100,16,8,128,gender/checkpoints/model_64_0.001_3_10_100_128epoch=24.ckpt,24,0.668,22,1.0,55.6299,10.781,0.0007,4.1429,1.1984,12.0696,0.6966,3743.0864,174.813,3917.8992,0.0001,0.0003,0.0,0.0002,0.0001,0.0018,0.0067,0.6964,0.6964,0.6964
64,0.001,3,10,100,16,8,128,gender/checkpoints/model_64_0.001_3_10_100_128epoch=25.ckpt,25,0.664,22,1.0,55.9612,10.7367,0.0007,4.1237,1.1993,12.516,0.6955,3759.9487,175.8069,3935.7551,0.0001,0.0003,0.0,0.0002,0.0001,0.0018,0.0067,0.6837,0.6837,0.6837
64,0.001,3,10,100,16,8,128,gender/checkpoints/model_64_0.001_3_10_100_128epoch=26.ckpt,26,0.676,22,1.0,56.1071,10.5658,0.0007,4.1401,1.2003,12.7637,0.6946,3778.2583,176.3497,3954.609,0.0001,0.0002,0.0,0.0002,0.0001,0.0018,0.0065,0.6798,0.6798,0.6798
64,0.001,3,10,150,16,8,128,gender/checkpoints/model_64_0.001_3_10_150_128epoch=00.ckpt,0,0.56,27,1.0,45.6927,10.8296,0.0036,3.6573,1.3374,7.7235,0.5763,2214.688,103.7576,2318.4456,0.0001,0.0003,0.0,0.0002,0.0001,0.0018,0.0066,0.6116,0.6116,0.6116
64,0.001,3,10,150,16,8,128,gender/checkpoints/model_64_0.001_3_10_150_128epoch=01.ckpt,1,0.556,27,1.0,43.6704,10.9937,0.0022,3.7797,1.3017,8.5563,0.6007,2658.228,136.7332,2794.961,0.0001,0.0003,0.0,0.0002,0.0001,0.0018,0.0067,0.6167,0.6167,0.6167
64,0.001,3,10,150,16,8,128,gender/checkpoints/model_64_0.001_3_10_150_128epoch=02.ckpt,2,0.632,27,1.0,44.5612,10.8546,0.0018,3.9749,1.2847,9.4042,0.6127,3009.6968,159.8664,3169.563,0.0001,0.0002,0.0,0.0002,0.0001,0.0018,0.0066,0.659,0.659,0.659
64,0.001,3,10,150,16,8,128,gender/checkpoints/model_64_0.001_3_10_150_128epoch=03.ckpt,3,0.636,27,1.0,46.0635,10.7232,0.0017,4.0831,1.2839,10.3,0.6121,3207.493,170.9438,3378.4373,0.0001,0.0002,0.0,0.0002,0.0001,0.0018,0.0066,0.6654,0.6654,0.6654
64,0.001,3,10,150,16,8,128,gender/checkpoints/model_64_0.001_3_10_150_128epoch=04.ckpt,4,0.616,27,1.0,46.6933,10.691,0.0015,4.1654,1.2685,11.0134,0.6259,3315.0112,182.3749,3497.3865,0.0001,0.0002,0.0,0.0002,0.0001,0.0019,0.0066,0.6584,0.6584,0.6584
64,0.001,3,10,150,16,8,128,gender/checkpoints/model_64_0.001_3_10_150_128epoch=05.ckpt,5,0.656,27,1.0,47.6656,10.8348,0.0014,4.2153,1.2616,11.2218,0.6323,3400.9673,182.1297,3583.0967,0.0001,0.0002,0.0,0.0002,0.0001,0.0019,0.0066,0.7381,0.7381,0.7381
64,0.001,3,10,150,16,8,128,gender/checkpoints/model_64_0.001_3_10_150_128epoch=06.ckpt,6,0.64,27,1.0,47.116,10.7961,0.0012,4.2467,1.2363,11.5043,0.6569,3388.8716,184.4024,3573.274,0.0001,0.0002,0.0,0.0002,0.0001,0.0019,0.0066,0.7143,0.7143,0.7143
64,0.001,3,10,150,16,8,128,gender/checkpoints/model_64_0.001_3_10_150_128epoch=07.ckpt,7,0.656,27,1.0,47.6689,10.8033,0.0011,4.3115,1.2378,11.9039,0.655,3450.3357,183.6599,3633.995,0.0001,0.0003,0.0,0.0002,0.0001,0.0018,0.0066,0.7143,0.7143,0.7143
64,0.001,3,10,150,16,8,128,gender/checkpoints/model_64_0.001_3_10_150_128epoch=08.ckpt,8,0.668,27,1.0,47.8199,10.9022,0.0011,4.3241,1.2273,11.5506,0.6662,3444.8013,178.4163,3623.2175,0.0001,0.0003,0.0,0.0002,0.0001,0.0019,0.0067,0.8297,0.8297,0.8297
64,0.001,3,10,150,16,8,128,gender/checkpoints/model_64_0.001_3_10_150_128epoch=09.ckpt,9,0.664,27,1.0,49.9773,10.7843,0.001,4.3204,1.2488,11.2297,0.6434,3589.6975,187.329,3777.0269,0.0001,0.0002,0.0,0.0002,0.0001,0.0019,0.0067,0.6537,0.6537,0.6537
64,0.001,3,10,150,16,8,128,gender/checkpoints/model_64_0.001_3_10_150_128epoch=10.ckpt,10,0.668,27,1.0,47.9416,10.851,0.0009,4.3942,1.215,12.7323,0.6789,3468.0857,177.5205,3645.606,0.0001,0.0002,0.0,0.0002,0.0001,0.0019,0.0066,0.7548,0.7548,0.7548
64,0.001,3,10,150,16,8,128,gender/checkpoints/model_64_0.001_3_10_150_128epoch=11.ckpt,11,0.656,27,1.0,48.6279,10.8479,0.001,4.3332,1.222,12.3966,0.6714,3522.4048,184.8766,3707.2808,0.0001,0.0003,0.0,0.0002,0.0001,0.0018,0.0066,0.7199,0.7199,0.7199
64,0.001,3,10,150,16,8,128,gender/checkpoints/model_64_0.001_3_10_150_128epoch=12.ckpt,12,0.664,27,1.0,48.7552,10.8367,0.001,4.3997,1.2241,12.681,0.6691,3567.161,189.5476,3756.7085,0.0001,0.0003,0.0,0.0002,0.0001,0.0019,0.0066,0.7269,0.7269,0.7269
64,0.001,3,10,150,16,8,128,gender/checkpoints/model_64_0.001_3_10_150_128epoch=13.ckpt,13,0.688,27,1.0,48.5955,10.8213,0.001,4.3954,1.2197,12.402,0.6734,3574.7437,189.3702,3764.114,0.0001,0.0002,0.0,0.0002,0.0001,0.0019,0.0066,0.666,0.666,0.666
64,0.001,3,10,150,16,8,128,gender/checkpoints/model_64_0.001_3_10_150_128epoch=14.ckpt,14,0.68,27,1.0,48.9544,10.6923,0.001,4.3866,1.2222,12.6924,0.6708,3571.3533,188.3905,3759.7437,0.0001,0.0003,0.0,0.0002,0.0001,0.0019,0.0066,0.7726,0.7726,0.7726
64,0.001,3,10,150,16,8,128,gender/checkpoints/model_64_0.001_3_10_150_128epoch=15.ckpt,15,0.668,27,1.0,48.4983,10.7815,0.0009,4.43,1.2142,13.0234,0.6794,3579.2915,193.037,3772.3289,0.0001,0.0002,0.0,0.0002,0.0001,0.0019,0.0067,0.6762,0.6762,0.6762
64,0.001,3,10,150,16,8,128,gender/checkpoints/model_64_0.001_3_10_150_128epoch=16.ckpt,16,0.68,27,1.0,48.7032,10.854,0.0009,4.4229,1.2158,12.7969,0.6775,3606.6685,187.9501,3794.6184,0.0001,0.0003,0.0,0.0002,0.0001,0.0019,0.0066,0.6949,0.6949,0.6949
64,0.001,3,10,150,16,8,128,gender/checkpoints/model_64_0.001_3_10_150_128epoch=17.ckpt,17,0.68,27,1.0,48.7493,10.7652,0.0009,4.405,1.2102,12.8824,0.6838,3580.7085,192.7458,3773.4543,0.0001,0.0002,0.0,0.0002,0.0001,0.0019,0.0066,0.7067,0.7067,0.7067
64,0.001,3,10,150,16,8,128,gender/checkpoints/model_64_0.001_3_10_150_128epoch=18.ckpt,18,0.676,27,1.0,48.8092,11.0878,0.0009,4.4022,1.2119,12.9422,0.6817,3619.0537,197.0704,3816.1235,0.0001,0.0002,0.0,0.0002,0.0001,0.0019,0.0066,0.7135,0.7135,0.7135
64,0.001,3,10,150,16,8,128,gender/checkpoints/model_64_0.001_3_10_150_128epoch=19.ckpt,19,0.696,27,1.0,48.3715,10.7867,0.0009,4.4297,1.2063,12.2956,0.6877,3603.975,194.1854,3798.161,0.0001,0.0002,0.0,0.0002,0.0001,0.0019,0.0065,0.7002,0.7002,0.7002
64,0.001,3,10,150,16,8,128,gender/checkpoints/model_64_0.001_3_10_150_128epoch=20.ckpt,20,0.668,27,1.0,48.5178,10.7547,0.0009,4.4557,1.2069,12.8137,0.6872,3618.7832,194.9747,3813.758,0.0001,0.0003,0.0,0.0002,0.0001,0.0018,0.0066,0.7178,0.7178,0.7178
64,0.001,3,10,150,16,8,128,gender/checkpoints/model_64_0.001_3_10_150_128epoch=21.ckpt,21,0.684,27,1.0,48.4152,10.7534,0.0009,4.4536,1.2042,13.0682,0.6903,3618.0095,194.79,3812.8,0.0001,0.0002,0.0,0.0002,0.0001,0.0018,0.0066,0.6961,0.6961,0.6961
64,0.001,3,10,150,16,8,128,gender/checkpoints/model_64_0.001_3_10_150_128epoch=22.ckpt,22,0.68,27,1.0,48.4841,10.7293,0.0009,4.4572,1.2067,12.8004,0.6873,3627.2524,196.3357,3823.5876,0.0001,0.0002,0.0,0.0002,0.0001,0.0018,0.0065,0.7137,0.7137,0.7137
64,0.001,3,10,150,16,8,128,gender/checkpoints/model_64_0.001_3_10_150_128epoch=23.ckpt,23,0.688,27,1.0,48.24,10.7469,0.0009,4.4704,1.2043,13.212,0.6897,3632.7769,191.5242,3824.3008,0.0001,0.0003,0.0,0.0002,0.0001,0.0018,0.0066,0.6695,0.6695,0.6695
64,0.001,3,10,150,16,8,128,gender/checkpoints/model_64_0.001_3_10_150_128epoch=24.ckpt,24,0.68,27,1.0,48.5419,10.6462,0.0009,4.4747,1.2102,12.7664,0.6834,3654.3008,205.1356,3859.4363,0.0001,0.0003,0.0,0.0002,0.0001,0.0018,0.0066,0.7675,0.7675,0.7675
64,0.001,3,10,150,16,8,128,gender/checkpoints/model_64_0.001_3_10_150_128epoch=25.ckpt,25,0.688,27,1.0,48.2222,10.8408,0.0009,4.4607,1.2032,12.9823,0.691,3627.901,195.3329,3823.234,0.0001,0.0002,0.0,0.0002,0.0001,0.0018,0.0066,0.6787,0.6787,0.6787
64,0.001,3,10,150,16,8,128,gender/checkpoints/model_64_0.001_3_10_150_128epoch=26.ckpt,26,0.692,27,1.0,48.2209,10.6362,0.0008,4.5079,1.2069,12.4609,0.6869,3648.5713,197.9945,3846.566,0.0001,0.0003,0.0,0.0002,0.0001,0.0018,0.0066,0.6869,0.6869,0.6869
64,0.001,3,10,150,16,8,128,gender/checkpoints/model_64_0.001_3_10_150_128epoch=27.ckpt,27,0.668,27,1.0,47.9145,10.6628,0.0008,4.5058,1.2018,12.6429,0.6925,3635.9895,202.1831,3838.1729,0.0001,0.0002,0.0,0.0002,0.0001,0.0018,0.0066,0.7176,0.7176,0.7176
64,0.001,3,10,150,16,8,128,gender/checkpoints/model_64_0.001_3_10_150_128epoch=28.ckpt,28,0.728,27,1.0,48.1,10.6706,0.0008,4.515,1.2031,13.0736,0.6911,3664.524,200.7557,3865.2795,0.0001,0.0003,0.0,0.0002,0.0001,0.0018,0.0067,0.6653,0.6653,0.6653
64,0.001,3,10,150,16,8,128,gender/checkpoints/model_64_0.001_3_10_150_128epoch=29.ckpt,29,0.712,27,1.0,48.3279,10.6375,0.0009,4.4941,1.2064,12.9399,0.6874,3675.258,201.6285,3876.8865,0.0001,0.0002,0.0,0.0002,0.0001,0.0019,0.0066,0.7618,0.7618,0.7618
64,0.001,3,10,50,8,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=00.ckpt,0,0.532,14,1.0,51.3833,10.6315,0.0036,3.5453,1.2135,10.4162,0.6899,1738.4124,63.9881,1802.4001,0.0001,0.0003,0.0,0.0002,0.0001,0.0019,0.0065,0.621,0.621,0.621
64,0.001,3,10,50,8,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=01.ckpt,1,0.536,14,1.0,53.9596,10.0717,0.0037,3.3855,1.2222,10.5518,0.679,2093.2837,74.2037,2167.4878,0.0001,0.0002,0.0,0.0002,0.0001,0.0019,0.0066,0.5778,0.5778,0.5778
64,0.001,3,10,50,8,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=02.ckpt,2,0.576,14,1.0,55.1364,9.9234,0.0029,3.3295,1.209,9.8683,0.6908,2410.5798,86.7895,2497.3694,0.0001,0.0002,0.0,0.0002,0.0001,0.0019,0.0067,0.5966,0.5966,0.5966
64,0.001,3,10,50,8,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=03.ckpt,3,0.6,14,1.0,55.9094,9.3238,0.0018,3.4174,1.2019,12.2366,0.697,2663.5432,104.3498,2767.893,0.0001,0.0003,0.0,0.0002,0.0001,0.0019,0.0066,0.5992,0.5992,0.5992
64,0.001,3,10,50,8,8,128,gender/checkpoints/model_64_0.001_3_10_50_128epoch=04.ckpt,4,0.616,14,1.0,57.2795,9.3426,0.0012,3.4933,1.2103,10.834,0.6865,2883.1697,111.5198,2994.6895,0.0001,0.0003,0.0,0.0002,0.0001,0.0019,0.0066,0.6145,0.6145,0.6145
