batch_size,learning_rate,split_count,cnt_min,cnt_max,embedding_dim,category_embedding_dim,hidden_size,checkpoint,epoch_num,accuracy,early_stop_epoch,hidden_size,sample_fraction,metric_rankme,metric_coherence,metric_pseudo_condition_number,metric_alpha_req,metric_stable_rank,metric_ne_sum,metric_self_clustering,metric_ripser_sum_H0,metric_ripser_sum_H1,std_metric_rankme,std_metric_coherence,std_metric_pseudo_condition_number,std_metric_alpha_req,std_metric_stable_rank,std_metric_ne_sum,std_metric_self_clustering,std_metric_ripser_sum_H0,std_metric_ripser_sum_H1,time_rankme,time_coherence,time_pseudo_condition_number,time_alpha_req,time_stable_rank,time_ne_sum,time_self_clustering,time_ripser_sum_H0,time_ripser_sum_H1,std_time_rankme,std_time_coherence,std_time_pseudo_condition_number,std_time_alpha_req,std_time_stable_rank,std_time_ne_sum,std_time_self_clustering,std_time_ripser_sum_H0,std_time_ripser_sum_H1
64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=02.ckpt,2,0.4136111111111111,11,128,0.05,30.2066,4.1078,0.0012,4.5002,1.219,5.2238,0.676,634.3318,46.41,0.1822,0.2428,0.0,0.0138,0.004,0.1649,0.0045,4.5287,2.0839,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1555,0.1555,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.012,0.012
64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=03.ckpt,3,0.4280555555555556,11,128,0.05,32.2819,4.0405,0.0013,4.5057,1.2192,5.9938,0.6746,653.1631,47.2431,0.1576,0.2673,0.0,0.0141,0.0041,0.2581,0.0046,4.0726,2.281,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1584,0.1584,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.009,0.009
64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=04.ckpt,4,0.43444444444444447,11,128,0.05,33.1139,3.8661,0.0014,4.4409,1.2091,5.9428,0.6848,688.0488,48.4226,0.1419,0.3151,1e-04,0.015,0.0038,0.3752,0.0044,3.4757,3.1507,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1564,0.1564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0084,0.0084
64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=05.ckpt,5,0.42,11,128,0.05,33.2106,3.7255,0.0013,4.5168,1.1962,6.0838,0.7001,650.3226,44.6172,0.1035,0.3677,0.0,0.016,0.0036,0.257,0.0045,2.7608,1.9191,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1514,0.1514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0108,0.0108
64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=06.ckpt,6,0.4486111111111111,11,128,0.05,35.8486,3.8145,0.0014,4.4479,1.2118,6.2102,0.6814,696.2198,48.2957,0.1308,0.357,0.0,0.0138,0.0036,0.17,0.0042,2.1371,2.253,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1541,0.1541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0125
64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=07.ckpt,7,0.43166666666666664,11,128,0.05,35.9988,3.683,0.0014,4.3986,1.189,6.7913,0.7076,709.3146,49.1676,0.1216,0.288,1e-04,0.0155,0.0031,0.1619,0.0039,1.9955,3.0428,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1497,0.1497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0096,0.0096
64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=08.ckpt,8,0.4313888888888889,11,128,0.05,37.0774,3.6791,0.0015,4.3761,1.1926,6.7165,0.7033,723.9854,50.1514,0.1253,0.3465,0.0,0.0149,0.0032,0.2137,0.004,2.0835,2.7018,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1515,0.1515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0116,0.0116
64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=09.ckpt,9,0.4444444444444444,11,128,0.05,37.3633,3.4454,0.0015,4.2837,1.178,6.926,0.7199,762.1878,53.2997,0.1084,0.2485,0.0,0.0153,0.0031,0.2724,0.004,2.8643,3.3769,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1587,0.1587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0103,0.0103
64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=10.ckpt,10,0.44972222222222225,11,128,0.05,37.0546,3.5412,0.0015,4.3075,1.171,6.9637,0.7291,748.0841,52.3325,0.1107,0.3573,0.0,0.0136,0.0028,0.2157,0.0037,2.715,3.1145,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113,0.0113
64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=11.ckpt,11,0.45694444444444443,11,128,0.05,37.6499,3.5188,0.0015,4.2795,1.1724,7.0474,0.7272,763.4874,53.5058,0.1061,0.3242,1e-04,0.0135,0.0028,0.2299,0.0036,2.9282,2.9358,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.0011,0.1554,0.1554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.014
64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=12.ckpt,12,0.45111111111111113,11,128,0.05,37.4058,3.4326,0.0015,4.242,1.1635,6.9335,0.7383,777.1806,54.1588,0.103,0.3423,0.0,0.0142,0.0026,0.2483,0.0034,3.619,2.7646,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.0011,0.1576,0.1576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121,0.0121
64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=13.ckpt,13,0.4572222222222222,11,128,0.05,38.4178,3.4407,0.0016,4.2367,1.1731,7.1,0.7264,791.3916,55.6259,0.0969,0.3582,1e-04,0.014,0.0028,0.2447,0.0036,3.5188,2.6595,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1589,0.1589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0127,0.0127
64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=14.ckpt,14,0.45305555555555554,11,128,0.05,38.5036,3.4067,0.0016,4.233,1.1694,7.3306,0.7309,792.8852,56.0838,0.1018,0.3684,0.0,0.0139,0.0027,0.2422,0.0036,3.4335,2.7452,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1542,0.1542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0127,0.0127
64,0.0001,3,10,50,16,8,128,checkpoints/model_64_0.0001_3_10_50_128epoch=15.ckpt,15,0.4597222222222222,11,128,0.05,39.6165,3.3254,0.0016,4.2031,1.1794,7.1188,0.7183,815.9887,58.0178,0.0995,0.345,1e-04,0.0141,0.0028,0.2122,0.0036,3.6877,2.9973,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1648,0.1648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0179,0.0179
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=00.ckpt,0,0.45555555555555555,6,128,0.05,35.242,3.4651,0.0013,4.3298,1.15,7.2497,0.7562,776.458,54.1848,0.1047,0.2708,1e-04,0.0169,0.0012,0.3634,0.0019,3.0536,2.758,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.0011,0.1508,0.1508,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.007,0.007
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=01.ckpt,1,0.4855555555555556,6,128,0.05,37.8955,2.8167,0.0013,4.1026,1.1252,6.4977,0.7892,902.2222,60.6945,0.1063,0.2564,0.0,0.0134,0.001,0.3012,0.0015,3.5939,2.6127,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.0011,0.1633,0.1633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0123,0.0123
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=02.ckpt,2,0.4988888888888889,6,128,0.05,41.1093,2.5663,0.001,4.0308,1.1243,7.7069,0.7902,1001.6055,70.2706,0.0939,0.1669,0.0,0.0142,0.0008,0.2494,0.0012,3.4853,5.0856,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1743,0.1743,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0149,0.0149
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=03.ckpt,3,0.5127777777777778,6,128,0.05,42.7378,2.496,0.001,3.9681,1.1293,7.145,0.7828,1085.3992,72.8939,0.0836,0.1964,0.0,0.0092,0.0009,0.241,0.0013,3.1258,3.2865,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1738,0.1738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104,0.0104
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=04.ckpt,4,0.5091666666666667,6,128,0.05,41.8723,2.8152,0.0005,4.1622,1.1215,7.1798,0.794,1106.737,74.1148,0.0983,0.5277,0.0,0.0157,0.0009,0.2559,0.0014,3.5425,2.9458,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1485,0.1485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.007
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=05.ckpt,5,0.52,6,128,0.05,44.6491,2.4016,0.0006,3.9661,1.1309,7.4834,0.7803,1193.5886,81.4324,0.0734,0.2351,0.0,0.0153,0.0012,0.3325,0.0017,4.5748,2.6743,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1549,0.1549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0093,0.0093
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=06.ckpt,6,0.53,6,128,0.05,45.6002,2.5014,0.0006,3.9447,1.1329,7.6268,0.7777,1222.9874,82.0613,0.0689,0.3013,0.0,0.0167,0.0011,0.3638,0.0016,3.7662,2.6778,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.0011,0.169,0.169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0128,0.0128
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=07.ckpt,7,0.5172222222222222,6,128,0.05,46.3999,2.7408,0.0005,3.9876,1.1343,7.886,0.7758,1260.0685,85.4756,0.0746,0.4549,0.0,0.0248,0.0012,0.3365,0.0017,4.8204,2.6798,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1711,0.1711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0106,0.0106
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=08.ckpt,8,0.5225,6,128,0.05,45.7028,2.876,0.0005,3.9717,1.1337,7.0079,0.7766,1260.7451,83.71,0.0975,0.5339,0.0,0.0235,0.0012,0.2944,0.0017,4.7641,2.0684,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1688,0.1688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0163,0.0163
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=09.ckpt,9,0.5102777777777778,6,128,0.05,48.4631,2.63,0.0005,3.8298,1.1462,7.6191,0.7594,1320.9573,91.0186,0.1182,0.4085,0.0,0.0221,0.0014,0.3041,0.0019,3.4913,1.9926,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.0012,0.1711,0.1711,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0105,0.0105
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=10.ckpt,10,0.5255555555555556,6,128,0.05,47.5303,2.6452,0.0005,3.8387,1.1422,7.3105,0.765,1310.4548,85.3942,0.1051,0.3851,0.0,0.0214,0.0014,0.2493,0.0019,3.3296,2.8385,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.174,0.174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062,0.0062
64,0.05,3,10,50,16,8,128,checkpoints/model_64_0.05_3_10_50_128epoch=00.ckpt,0,0.4097222222222222,1,128,0.05,15.6475,4.6875,0.0,43.2542,1.1141,9.4343,0.8043,1507.4976,182.4819,0.3195,0.0,0.0,0.2342,0.0013,0.2582,0.0018,12.469,7.3679,0.0001,0.0001,0.0,0.0002,0.0001,0.0011,0.001,0.1492,0.1492,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0073,0.0073
64,0.05,3,10,50,16,8,128,checkpoints/model_64_0.05_3_10_50_128epoch=01.ckpt,1,0.37277777777777776,1,128,0.05,19.9019,4.6875,0.0,43.948,1.12,9.7923,0.7959,1467.1838,144.2357,0.5536,0.0,0.0,0.2409,0.0009,0.2054,0.0013,18.3532,8.3739,0.0001,0.0001,0.0,0.0001,0.0001,0.0011,0.0011,0.1361,0.1361,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0052,0.0052
64,0.05,3,10,50,16,8,128,checkpoints/model_64_0.05_3_10_50_128epoch=02.ckpt,2,0.3947222222222222,1,128,0.05,17.9256,4.6875,0.0,43.512,1.1122,9.0763,0.8073,1393.2787,163.7147,0.2752,0.0,0.0,0.2858,0.0016,0.2501,0.0023,22.4675,5.384,0.0001,0.0001,0.0,0.0002,0.0001,0.0012,0.001,0.1483,0.1483,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0105,0.0105
64,0.05,3,10,50,16,8,128,checkpoints/model_64_0.05_3_10_50_128epoch=03.ckpt,3,0.34055555555555556,1,128,0.05,27.8683,4.6875,0.0,43.9311,1.1722,6.6431,0.7265,1738.6316,170.8306,0.9259,0.0,0.0,0.6018,0.0029,0.2759,0.0037,20.9657,11.1914,0.0001,0.0001,0.0,0.0001,0.0001,0.0012,0.001,0.1512,0.1512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113,0.0113
64,0.05,3,10,50,16,8,128,checkpoints/model_64_0.05_3_10_50_128epoch=04.ckpt,4,0.3497222222222222,1,128,0.05,29.5137,4.6875,0.0,44.0359,1.1624,6.9023,0.7388,1604.1201,118.8459,0.546,0.0,0.0,0.3949,0.0022,0.118,0.0028,24.6583,5.8499,0.0001,0.0001,0.0,0.0001,0.0001,0.0012,0.001,0.1422,0.1422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0087,0.0087
64,0.05,3,10,50,16,8,128,checkpoints/model_64_0.05_3_10_50_128epoch=05.ckpt,5,0.3475,1,128,0.05,26.8815,4.6875,0.0,44.7557,1.1715,9.3287,0.7272,1827.599,150.7358,0.5727,0.0,0.0,0.1793,0.0027,0.4438,0.0034,25.6064,11.3487,0.0001,0.0001,0.0,0.0001,0.0001,0.0011,0.001,0.1605,0.1605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0093,0.0093
64,0.001,2,10,50,16,8,128,checkpoints/model_64_0.001_2_10_50_128epoch=00.ckpt,0,0.4438888888888889,7,128,0.05,37.9633,3.6375,0.0017,4.3161,1.2461,7.174,0.646,763.7052,53.4747,0.2125,0.3048,1e-04,0.0168,0.0037,0.2011,0.0038,3.5861,2.3668,0.0001,0.0001,0.0,0.0001,0.0001,0.0013,0.0011,0.1402,0.1402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0117,0.0117
64,0.001,2,10,50,16,8,128,checkpoints/model_64_0.001_2_10_50_128epoch=01.ckpt,1,0.47444444444444445,7,128,0.05,40.9033,3.1088,0.0012,4.1252,1.1838,6.6463,0.712,895.0874,62.8244,0.1639,0.4444,0.0,0.0115,0.0026,0.2765,0.0031,3.4666,2.3768,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1637,0.1637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063,0.0063
64,0.001,2,10,50,16,8,128,checkpoints/model_64_0.001_2_10_50_128epoch=02.ckpt,2,0.4913888888888889,7,128,0.05,44.6341,2.6976,0.001,4.006,1.1837,7.402,0.7114,1022.05,73.5024,0.1748,0.2661,0.0,0.0116,0.0016,0.3276,0.0019,4.1695,1.7207,0.0001,0.0001,0.0,0.0001,0.0001,0.0013,0.001,0.1709,0.1709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0129,0.0129
64,0.001,2,10,50,16,8,128,checkpoints/model_64_0.001_2_10_50_128epoch=03.ckpt,3,0.49833333333333335,7,128,0.05,43.9654,2.5541,0.0005,4.0313,1.1567,6.2061,0.7458,1057.7944,72.0827,0.171,0.3617,0.0,0.009,0.0013,0.305,0.0016,4.0621,1.6526,0.0001,0.0001,0.0,0.0001,0.0001,0.0013,0.0011,0.1518,0.1518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071,0.0071
64,0.001,2,10,50,16,8,128,checkpoints/model_64_0.001_2_10_50_128epoch=04.ckpt,4,0.5211111111111111,7,128,0.05,44.3374,2.3518,0.0003,4.0504,1.1477,6.6699,0.7576,1109.0109,74.5531,0.164,0.1404,0.0,0.0082,0.0014,0.2899,0.0018,4.6761,2.5113,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.0011,0.1545,0.1545,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0147,0.0147
64,0.001,2,10,50,16,8,128,checkpoints/model_64_0.001_2_10_50_128epoch=05.ckpt,5,0.5102777777777778,7,128,0.05,45.9851,2.3784,0.0004,3.986,1.1551,6.6489,0.748,1163.718,75.9388,0.1725,0.1972,0.0,0.0097,0.0013,0.3435,0.0016,5.3727,3.1165,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.0011,0.1645,0.1645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.011
64,0.001,2,10,50,16,8,128,checkpoints/model_64_0.001_2_10_50_128epoch=06.ckpt,6,0.51,7,128,0.05,44.1365,2.2869,0.0003,4.0886,1.1353,6.7158,0.7742,1142.0878,77.728,0.1646,0.11,0.0,0.0077,0.0011,0.2822,0.0015,4.6534,2.0839,0.0001,0.0001,0.0,0.0001,0.0001,0.0013,0.001,0.1684,0.1684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0124,0.0124
64,0.001,2,10,50,16,8,128,checkpoints/model_64_0.001_2_10_50_128epoch=07.ckpt,7,0.5241666666666667,7,128,0.05,47.2753,2.345,0.0003,3.9925,1.153,6.7832,0.7502,1234.5042,83.0702,0.1658,0.2446,0.0,0.0094,0.0011,0.2602,0.0014,4.5598,2.7667,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1632,0.1632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0156,0.0156
64,0.001,2,10,50,16,8,128,checkpoints/model_64_0.001_2_10_50_128epoch=08.ckpt,8,0.5197222222222222,7,128,0.05,48.9563,2.5226,0.0005,3.8635,1.1584,7.0823,0.7428,1271.8728,87.2682,0.1905,0.2169,0.0,0.0135,0.0013,0.3253,0.0017,4.0986,2.7502,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1528,0.1528,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0077,0.0077
64,0.001,2,10,50,16,8,128,checkpoints/model_64_0.001_2_10_50_128epoch=09.ckpt,9,0.5252777777777777,7,128,0.05,47.7419,2.4433,0.0004,3.8726,1.1486,7.0539,0.7561,1272.9193,83.3999,0.1927,0.3068,0.0,0.0159,0.0013,0.2997,0.0017,4.7085,3.8052,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1495,0.1495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111,0.0111
64,0.001,2,10,50,16,8,128,checkpoints/model_64_0.001_2_10_50_128epoch=10.ckpt,10,0.5377777777777778,7,128,0.05,47.8524,2.534,0.0004,3.9302,1.1529,6.8442,0.7504,1287.3531,84.7932,0.2079,0.3739,0.0,0.0161,0.0013,0.2991,0.0016,5.2481,3.0055,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1601,0.1601,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0096,0.0096
64,0.001,2,10,50,16,8,128,checkpoints/model_64_0.001_2_10_50_128epoch=11.ckpt,11,0.5452777777777778,7,128,0.05,48.1362,2.6137,0.0003,3.9726,1.1522,7.2541,0.7511,1305.5516,88.4519,0.1899,0.4033,0.0,0.0161,0.0013,0.3544,0.0016,5.3869,3.0802,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.171,0.171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0118,0.0118
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=00.ckpt,0,0.45666666666666667,3,128,0.05,36.3895,3.4823,0.0014,4.3053,1.1723,5.9739,0.7279,767.7828,51.8545,0.1591,0.2955,1e-04,0.0162,0.003,0.2114,0.0038,3.3905,3.4015,0.0001,0.0001,0.0,0.0001,0.0001,0.0013,0.001,0.156,0.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092,0.0092
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=01.ckpt,1,0.47333333333333333,3,128,0.05,39.1854,3.2788,0.0014,4.0557,1.1314,6.5053,0.7806,894.0654,60.5352,0.1465,0.3219,1e-04,0.0108,0.0012,0.2532,0.0017,3.6218,2.8311,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.003,0.1676,0.1676,0.0,0.0,0.0,0.0,0.0,0.0,0.0061,0.0144,0.0144
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=02.ckpt,2,0.4955555555555556,3,128,0.05,39.0197,2.73,0.001,3.9563,1.1104,5.7093,0.8103,952.1914,63.098,0.1642,0.2524,0.0,0.0117,0.001,0.2622,0.0014,4.8675,3.9097,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1673,0.1673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0118,0.0118
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=03.ckpt,3,0.5091666666666667,3,128,0.05,41.7136,2.6788,0.0008,3.9383,1.1155,6.3975,0.8022,1051.1661,74.4359,0.1708,0.271,0.0,0.013,0.001,0.2844,0.0014,5.669,3.4804,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1674,0.1674,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0138,0.0138
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=04.ckpt,4,0.5072222222222222,3,128,0.05,42.9802,2.3249,0.0007,3.9146,1.1168,6.9713,0.8003,1107.577,79.3168,0.166,0.1509,0.0,0.0094,0.0009,0.3412,0.0012,5.7815,3.8721,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1777,0.1777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0229,0.0229
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=05.ckpt,5,0.5072222222222222,3,128,0.05,43.5474,2.2758,0.0005,3.9888,1.1179,7.4297,0.7989,1149.7374,81.0103,0.1353,0.1029,0.0,0.0118,0.0008,0.367,0.0011,4.9158,4.4778,0.0001,0.0001,0.0,0.0001,0.0001,0.0013,0.001,0.1811,0.1811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0124,0.0124
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=06.ckpt,6,0.5252777777777777,3,128,0.05,45.3999,2.2467,0.0005,3.9251,1.1263,7.3145,0.7869,1201.5593,83.809,0.1248,0.1751,0.0,0.0131,0.001,0.3125,0.0014,5.2549,2.9589,0.0001,0.0001,0.0,0.0001,0.0001,0.0013,0.001,0.1823,0.1823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0106,0.0106
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=07.ckpt,7,0.52,3,128,0.05,46.4028,2.221,0.0005,3.9569,1.1326,7.4173,0.778,1232.6567,85.279,0.1261,0.1679,0.0,0.0128,0.0009,0.3349,0.0012,4.724,3.692,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.175,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0165,0.0165
64,0.001,5,10,50,16,8,128,checkpoints/model_64_0.001_5_10_50_128epoch=00.ckpt,0,0.47055555555555556,8,128,0.05,32.9526,3.3962,0.0006,4.3965,1.1083,6.464,0.8129,795.4283,56.4014,0.1427,0.3236,0.0,0.0151,0.0015,0.3873,0.0022,2.7826,1.9503,0.0001,0.0001,0.0,0.0001,0.0001,0.0013,0.001,0.1512,0.1512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0094,0.0094
64,0.001,5,10,50,16,8,128,checkpoints/model_64_0.001_5_10_50_128epoch=01.ckpt,1,0.4802777777777778,8,128,0.05,35.3328,3.0538,0.0003,4.4371,1.0848,7.0006,0.8477,893.6989,64.5629,0.142,0.3779,0.0,0.0193,0.0012,0.3597,0.0019,4.8771,3.7659,0.0001,0.0001,0.0,0.0001,0.0001,0.0013,0.001,0.1707,0.1707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0126,0.0126
64,0.001,5,10,50,16,8,128,checkpoints/model_64_0.001_5_10_50_128epoch=02.ckpt,2,0.4905555555555556,8,128,0.05,36.2629,2.8882,0.0002,4.4288,1.0804,7.3186,0.8554,956.8246,64.736,0.1397,0.3209,0.0,0.0204,0.0009,0.3744,0.0015,4.9412,2.933,0.0001,0.0001,0.0,0.0001,0.0,0.0013,0.001,0.1685,0.1685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0129,0.0129
64,0.001,5,10,50,16,8,128,checkpoints/model_64_0.001_5_10_50_128epoch=03.ckpt,3,0.5077777777777778,8,128,0.05,36.4871,2.696,0.0002,4.4393,1.078,7.2367,0.8592,998.2023,65.7096,0.1267,0.2261,0.0,0.0177,0.0009,0.3424,0.0014,5.1445,2.7444,0.0001,0.0001,0.0,0.0002,0.0001,0.0013,0.001,0.1506,0.1506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049,0.0049
64,0.001,5,10,50,16,8,128,checkpoints/model_64_0.001_5_10_50_128epoch=04.ckpt,4,0.5077777777777778,8,128,0.05,37.6022,2.6611,0.0003,4.4922,1.0797,7.5659,0.8564,1039.3396,69.4545,0.1376,0.2905,0.0,0.0178,0.0008,0.3717,0.0013,4.3614,3.6263,0.0001,0.0001,0.0,0.0001,0.0001,0.0013,0.001,0.161,0.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092,0.0092
