batch_size,learning_rate,split_count,cnt_min,cnt_max,embedding_dim,category_embedding_dim,hidden_size,checkpoint,epoch_num,accuracy,early_stop_epoch,hidden_size.1,metric_rankme,metric_coherence,metric_pseudo_condition_number,metric_alpha_req,metric_stable_rank,metric_ne_sum,metric_self_clustering,metric_ripser_sum_H0,metric_ripser_sum_H1,time_rankme,time_coherence,time_pseudo_condition_number,time_alpha_req,time_stable_rank,time_ne_sum,time_self_clustering,time_ripser_sum_H0,time_ripser_sum_H1,sample_fraction
16,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_16_0.001_3_10_50_128epoch=10.ckpt,10,0.7218604651162791,16,128,41.9805,8.8706,0.0017,4.1792,1.201,10.0549,0.6865,3341.1401,373.694,0.0001,0.0003,0.0,0.0002,0.0002,0.0022,0.0091,1.8229,1.8229,0.525
16,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_16_0.001_3_10_50_128epoch=11.ckpt,11,0.7125581395348837,16,128,42.6918,8.9173,0.0017,4.1724,1.2078,10.3886,0.6792,3414.5713,386.0321,0.0001,0.0003,0.0,0.0002,0.0002,0.0022,0.009,1.8916,1.8916,0.525
16,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_16_0.001_3_10_50_128epoch=12.ckpt,12,0.7106976744186047,16,128,42.1803,9.0522,0.0016,4.1648,1.192,10.9993,0.6963,3394.442,379.1669,0.0001,0.0003,0.0,0.0002,0.0002,0.0023,0.0092,1.8338,1.8338,0.525
16,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_16_0.001_3_10_50_128epoch=13.ckpt,13,0.7088372093023256,16,128,42.5474,9.1637,0.0016,4.1762,1.1969,10.8721,0.6903,3468.0828,395.2856,0.0001,0.0003,0.0,0.0002,0.0002,0.0023,0.009,1.8645,1.8645,0.525
16,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_16_0.001_3_10_50_128epoch=14.ckpt,14,0.7088372093023256,16,128,42.9323,8.6324,0.0015,4.1861,1.2028,9.5489,0.6846,3515.495,400.0013,0.0001,0.0003,0.0,0.0002,0.0002,0.0023,0.0091,1.8187,1.8187,0.525
16,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_16_0.001_3_10_50_128epoch=15.ckpt,15,0.7237209302325581,16,128,43.4211,9.0572,0.0015,4.1965,1.2023,11.0227,0.6845,3557.47,398.3411,0.0001,0.0003,0.0,0.0002,0.0002,0.0022,0.0092,1.7877,1.7877,0.525
16,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_16_0.001_3_10_50_128epoch=16.ckpt,16,0.7209302325581395,16,128,42.4134,9.3668,0.0013,4.2216,1.1846,10.4399,0.7051,3487.5833,381.6666,0.0001,0.0003,0.0,0.0002,0.0002,0.0022,0.0092,1.8177,1.8177,0.525
16,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_16_0.001_3_10_50_128epoch=17.ckpt,17,0.7255813953488373,16,128,43.1424,9.034,0.0014,4.2394,1.1906,9.9751,0.6983,3537.382,396.2562,0.0001,0.0003,0.0,0.0002,0.0002,0.0022,0.0092,2.0292,2.0292,0.525
16,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_16_0.001_3_10_50_128epoch=18.ckpt,18,0.7023255813953488,16,128,43.8963,8.9937,0.0014,4.2011,1.1977,11.0221,0.6895,3628.9692,405.8145,0.0001,0.0003,0.0,0.0002,0.0001,0.0022,0.009,1.844,1.844,0.525
16,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_16_0.001_3_10_50_128epoch=19.ckpt,19,0.7032558139534884,16,128,43.7802,9.0289,0.0014,4.2159,1.1918,10.6917,0.6957,3609.3271,395.9915,0.0001,0.0003,0.0,0.0002,0.0002,0.0022,0.009,1.7463,1.7463,0.525
16,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_16_0.001_3_10_50_128epoch=20.ckpt,20,0.72,16,128,43.7823,9.0466,0.0013,4.2307,1.1884,10.9855,0.6999,3618.2563,400.1353,0.0001,0.0003,0.0,0.0002,0.0002,0.0022,0.0089,1.7685,1.7685,0.525
32,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_32_0.001_3_10_50_128epoch=00.ckpt,0,0.6809302325581396,13,128,32.3912,11.6543,0.0018,4.1752,1.3753,4.5621,0.5418,1794.0278,127.8217,0.0001,0.0003,0.0,0.0002,0.0002,0.0022,0.0091,0.9089,0.9089,0.525
32,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_32_0.001_3_10_50_128epoch=01.ckpt,1,0.6753488372093023,13,128,35.3536,10.2481,0.0021,4.1038,1.3956,3.4983,0.5236,2022.7416,148.5156,0.0001,0.0003,0.0,0.0002,0.0002,0.0022,0.0091,0.9892,0.9892,0.525
32,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_32_0.001_3_10_50_128epoch=02.ckpt,2,0.6874418604651162,13,128,39.9749,9.7133,0.0025,4.0432,1.4256,4.6537,0.4894,2270.5327,170.9098,0.0001,0.0003,0.0,0.0002,0.0002,0.0022,0.0091,1.0,1.0,0.525
32,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_32_0.001_3_10_50_128epoch=03.ckpt,3,0.7023255813953488,13,128,40.2798,8.8074,0.0021,4.0049,1.3559,5.5287,0.5424,2493.7227,202.2618,0.0001,0.0003,0.0,0.0002,0.0002,0.0022,0.009,1.0987,1.0987,0.525
32,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_32_0.001_3_10_50_128epoch=04.ckpt,4,0.6995348837209302,13,128,41.1241,8.6492,0.002,3.989,1.3264,5.5077,0.5686,2674.0713,228.5046,0.0001,0.0003,0.0,0.0002,0.0002,0.0022,0.0088,1.1615,1.1615,0.525
32,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_32_0.001_3_10_50_128epoch=05.ckpt,5,0.7162790697674418,13,128,42.4484,8.5189,0.0021,3.983,1.3176,6.569,0.5721,2864.6553,258.0884,0.0001,0.0003,0.0,0.0002,0.0002,0.0022,0.0092,1.2307,1.2307,0.525
32,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_32_0.001_3_10_50_128epoch=06.ckpt,6,0.7283720930232558,13,128,43.0266,8.5577,0.0019,3.9902,1.2958,6.4192,0.5926,2994.535,277.5246,0.0001,0.0003,0.0,0.0002,0.0002,0.0022,0.0089,1.2817,1.2817,0.525
32,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_32_0.001_3_10_50_128epoch=07.ckpt,7,0.7134883720930233,13,128,43.479,8.7844,0.0018,4.0412,1.2843,6.6755,0.6044,3078.7375,290.5614,0.0001,0.0003,0.0,0.0002,0.0001,0.0022,0.0087,1.3499,1.3499,0.525
32,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_32_0.001_3_10_50_128epoch=08.ckpt,8,0.7134883720930233,13,128,45.0676,8.3706,0.0017,4.0679,1.284,9.2257,0.6038,3213.802,307.189,0.0001,0.0003,0.0,0.0002,0.0002,0.0022,0.0098,1.403,1.403,0.525
32,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_32_0.001_3_10_50_128epoch=09.ckpt,9,0.7153488372093023,13,128,45.0439,8.5085,0.0016,4.1084,1.2646,10.0345,0.6217,3299.1836,330.6401,0.0001,0.0003,0.0,0.0002,0.0001,0.0023,0.0088,1.5449,1.5449,0.525
32,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_32_0.001_3_10_50_128epoch=10.ckpt,10,0.7209302325581395,13,128,45.9334,8.3401,0.0016,4.1211,1.2718,9.4294,0.6145,3374.8965,346.8831,0.0001,0.0003,0.0,0.0002,0.0001,0.0022,0.009,1.5898,1.5898,0.525
32,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_32_0.001_3_10_50_128epoch=11.ckpt,11,0.7153488372093023,13,128,46.3129,8.503,0.0016,4.1311,1.271,10.0505,0.6153,3440.0889,364.3148,0.0001,0.0003,0.0,0.0002,0.0001,0.0022,0.0089,1.654,1.654,0.525
32,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_32_0.001_3_10_50_128epoch=12.ckpt,12,0.72,13,128,46.4419,8.3551,0.0016,4.1306,1.2699,9.7123,0.6163,3467.0583,365.6546,0.0001,0.0003,0.0,0.0002,0.0001,0.0022,0.0095,1.6563,1.6563,0.525
32,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_32_0.001_3_10_50_128epoch=13.ckpt,13,0.7227906976744186,13,128,45.832,8.535,0.0014,4.1816,1.2517,10.1536,0.6341,3471.0933,371.1215,0.0001,0.0003,0.0,0.0002,0.0001,0.0022,0.0092,1.7501,1.7501,0.525
32,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_32_0.001_3_10_50_128epoch=14.ckpt,14,0.7144186046511628,13,128,46.2022,8.5653,0.0014,4.1815,1.257,10.2874,0.6282,3535.9575,383.1008,0.0001,0.0003,0.0,0.0002,0.0001,0.0022,0.0092,1.6483,1.6483,0.525
32,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_32_0.001_3_10_50_128epoch=15.ckpt,15,0.7144186046511628,13,128,46.3272,8.7656,0.0014,4.1861,1.2484,10.8729,0.6367,3550.6372,387.7963,0.0001,0.0003,0.0,0.0002,0.0001,0.0022,0.0092,1.7141,1.7141,0.525
32,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_32_0.001_3_10_50_128epoch=16.ckpt,16,0.7376744186046512,13,128,46.604,8.6083,0.0015,4.1734,1.2477,10.6931,0.6362,3588.9363,386.7467,0.0001,0.0003,0.0,0.0002,0.0001,0.0022,0.0094,1.6061,1.6061,0.525
32,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_32_0.001_3_10_50_128epoch=17.ckpt,17,0.7293023255813953,13,128,47.0593,8.8583,0.0015,4.1987,1.2574,11.054,0.6278,3664.9468,403.7107,0.0001,0.0003,0.0,0.0002,0.0001,0.0023,0.0093,1.716,1.716,0.525
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=00.ckpt,0,0.6846511627906977,23,128,31.4177,11.296,0.0019,4.2518,1.4719,3.7726,0.4857,1629.3998,123.3948,0.0001,0.0003,0.0,0.0002,0.0001,0.0022,0.0089,0.8865,0.8865,0.525
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=01.ckpt,1,0.6902325581395349,23,128,33.1038,10.4071,0.0017,4.2352,1.3433,6.3632,0.5559,1932.3254,145.2804,0.0001,0.0003,0.0,0.0002,0.0001,0.0022,0.009,0.9339,0.9339,0.525
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=02.ckpt,2,0.707906976744186,23,128,34.5021,10.044,0.0018,4.2049,1.3134,5.9609,0.5787,2083.9065,157.0819,0.0001,0.0003,0.0,0.0002,0.0001,0.0022,0.009,0.9811,0.9811,0.525
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=03.ckpt,3,0.6967441860465117,23,128,35.4943,9.8665,0.0019,4.1688,1.3078,5.7412,0.5856,2206.0293,171.9311,0.0001,0.0003,0.0,0.0002,0.0001,0.0022,0.009,1.0009,1.0009,0.525
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=04.ckpt,4,0.7144186046511628,23,128,37.655,9.543,0.0021,4.1008,1.3014,6.8312,0.5864,2371.3035,190.3263,0.0001,0.0003,0.0,0.0002,0.0001,0.0022,0.0088,1.0485,1.0485,0.525
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=05.ckpt,5,0.6976744186046512,23,128,38.7946,9.3294,0.002,4.0691,1.2919,7.0207,0.597,2466.8086,206.2358,0.0001,0.0003,0.0,0.0002,0.0001,0.0022,0.0087,1.1317,1.1317,0.525
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=06.ckpt,6,0.7051162790697675,23,128,39.5446,8.9792,0.002,4.0384,1.2871,6.1465,0.5985,2609.9673,224.345,0.0001,0.0003,0.0,0.0002,0.0001,0.0023,0.0089,1.177,1.177,0.525
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=07.ckpt,7,0.7190697674418605,23,128,39.9984,8.831,0.0018,4.0193,1.261,6.1091,0.6189,2674.1802,230.5334,0.0001,0.0003,0.0,0.0002,0.0002,0.0023,0.009,1.1571,1.1571,0.525
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=08.ckpt,8,0.7227906976744186,23,128,41.984,8.7463,0.0018,3.9876,1.2901,6.6891,0.5955,2851.022,259.5003,0.0001,0.0003,0.0,0.0002,0.0002,0.0023,0.009,1.2161,1.2161,0.525
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=09.ckpt,9,0.7172093023255814,23,128,41.4131,9.1302,0.0016,4.0256,1.2589,8.2024,0.625,2846.605,265.6896,0.0001,0.0003,0.0,0.0002,0.0001,0.0022,0.0092,1.2413,1.2413,0.525
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=10.ckpt,10,0.7153488372093023,23,128,43.9143,8.6765,0.0018,3.9934,1.2975,9.3668,0.5896,3032.549,295.589,0.0001,0.0003,0.0,0.0002,0.0001,0.0022,0.0092,1.3736,1.3736,0.525
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=11.ckpt,11,0.706046511627907,23,128,44.1491,8.8791,0.0017,4.0085,1.2908,9.5724,0.597,3072.5447,304.8731,0.0001,0.0003,0.0,0.0002,0.0001,0.0023,0.0091,1.3725,1.3725,0.525
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=12.ckpt,12,0.7051162790697675,23,128,44.6901,8.6402,0.0018,3.9862,1.2888,9.618,0.5986,3117.1387,309.5929,0.0001,0.0003,0.0,0.0002,0.0001,0.0022,0.0092,1.3662,1.3662,0.525
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=13.ckpt,13,0.7097674418604651,23,128,45.0756,8.9395,0.0018,3.9797,1.2905,9.326,0.5962,3191.3677,320.4096,0.0001,0.0003,0.0,0.0002,0.0001,0.0022,0.0088,1.3606,1.3606,0.525
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=14.ckpt,14,0.7106976744186047,23,128,44.6893,9.0279,0.0017,4.0156,1.2804,8.8548,0.6054,3185.1746,322.5196,0.0001,0.0003,0.0,0.0002,0.0001,0.0022,0.0089,1.3952,1.3952,0.525
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=15.ckpt,15,0.7116279069767442,23,128,45.3588,9.468,0.0017,3.9818,1.2831,8.2056,0.6037,3234.7922,322.3987,0.0001,0.0003,0.0,0.0002,0.0001,0.0023,0.0098,1.3373,1.3373,0.525
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=16.ckpt,16,0.7172093023255814,23,128,44.5388,9.3021,0.0016,4.029,1.2631,9.3844,0.6214,3214.8008,321.9268,0.0001,0.0003,0.0,0.0002,0.0001,0.0022,0.009,1.3307,1.3307,0.525
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=17.ckpt,17,0.7088372093023256,23,128,45.616,8.9579,0.0016,4.014,1.2812,9.7576,0.6047,3305.6914,333.6472,0.0001,0.0003,0.0,0.0002,0.0001,0.0023,0.0091,1.4078,1.4078,0.525
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=18.ckpt,18,0.718139534883721,23,128,45.4077,9.3949,0.0016,4.0159,1.2756,8.9929,0.6092,3305.3472,336.1438,0.0001,0.0003,0.0,0.0002,0.0002,0.0022,0.0092,1.4255,1.4255,0.525
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=19.ckpt,19,0.7218604651162791,23,128,45.2743,9.5139,0.0015,4.0427,1.2618,9.9607,0.6228,3315.118,333.3996,0.0001,0.0003,0.0,0.0002,0.0002,0.0022,0.0098,1.4191,1.4191,0.525
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=20.ckpt,20,0.718139534883721,23,128,46.8077,8.6068,0.0017,3.9982,1.2882,9.5732,0.5986,3414.691,344.275,0.0001,0.0003,0.0,0.0002,0.0001,0.0022,0.0091,1.4554,1.4554,0.525
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=21.ckpt,21,0.7153488372093023,23,128,46.0295,8.8479,0.0016,4.0336,1.2824,9.647,0.6038,3383.1772,346.6765,0.0001,0.0003,0.0,0.0002,0.0001,0.0022,0.009,1.4643,1.4643,0.525
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=22.ckpt,22,0.7255813953488373,23,128,46.161,8.7964,0.0016,4.0225,1.2766,9.7925,0.6092,3384.9065,345.8778,0.0001,0.0003,0.0,0.0002,0.0001,0.0022,0.0092,1.4358,1.4358,0.525
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=23.ckpt,23,0.7069767441860465,23,128,46.7826,8.78,0.0017,4.0103,1.2829,10.2489,0.6033,3434.5017,355.857,0.0001,0.0003,0.0,0.0002,0.0002,0.0023,0.0091,1.4796,1.4796,0.525
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=24.ckpt,24,0.7218604651162791,23,128,46.7909,8.772,0.0017,4.0059,1.28,9.9897,0.6062,3446.5413,355.0291,0.0001,0.0003,0.0,0.0002,0.0002,0.0022,0.009,1.4635,1.4635,0.525
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=25.ckpt,25,0.7320930232558139,23,128,47.1513,9.0992,0.0017,3.9954,1.2843,10.4719,0.6018,3475.3003,356.4998,0.0001,0.0003,0.0,0.0002,0.0002,0.0022,0.0092,1.4876,1.4876,0.525
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=26.ckpt,26,0.7069767441860465,23,128,47.1463,8.5834,0.0016,4.0016,1.2825,10.8006,0.603,3487.7544,364.978,0.0001,0.0003,0.0,0.0002,0.0001,0.0023,0.0094,1.5204,1.5204,0.525
64,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.001_3_10_50_128epoch=27.ckpt,27,0.7153488372093023,23,128,47.1148,8.7285,0.0016,4.01,1.2796,10.365,0.6056,3475.5923,361.3288,0.0001,0.0003,0.0,0.0002,0.0001,0.0023,0.009,1.4985,1.4985,0.525
128,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_128_0.001_3_10_50_128epoch=00.ckpt,0,0.7023255813953488,8,128,25.9404,13.2131,0.0012,4.4267,1.2535,3.2085,0.6476,1089.6167,72.1801,0.0001,0.0003,0.0,0.0002,0.0001,0.0022,0.009,0.8021,0.8021,0.525
128,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_128_0.001_3_10_50_128epoch=01.ckpt,1,0.6846511627906977,8,128,28.684,12.1269,0.0015,4.3013,1.3771,4.3901,0.5385,1607.3956,119.1083,0.0001,0.0003,0.0,0.0002,0.0001,0.0022,0.0088,0.9347,0.9347,0.525
128,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_128_0.001_3_10_50_128epoch=02.ckpt,2,0.6744186046511628,8,128,33.2906,11.5773,0.002,4.2101,1.4446,5.0803,0.4924,1908.4333,152.854,0.0001,0.0003,0.0,0.0002,0.0002,0.0022,0.0089,1.009,1.009,0.525
128,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_128_0.001_3_10_50_128epoch=03.ckpt,3,0.706046511627907,8,128,34.5567,11.3404,0.002,4.2206,1.3461,6.7201,0.5546,1934.25,147.9193,0.0001,0.0003,0.0,0.0002,0.0002,0.0022,0.0096,0.9899,0.9899,0.525
128,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_128_0.001_3_10_50_128epoch=04.ckpt,4,0.695813953488372,8,128,36.2073,11.0025,0.0021,4.2012,1.3674,7.0618,0.5388,2053.6023,158.3661,0.0001,0.0003,0.0,0.0002,0.0001,0.0022,0.0092,0.9787,0.9787,0.525
128,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_128_0.001_3_10_50_128epoch=05.ckpt,5,0.6846511627906977,8,128,35.9877,10.7758,0.002,4.222,1.3575,4.9923,0.5438,2038.832,155.1179,0.0001,0.0003,0.0,0.0002,0.0001,0.0022,0.009,0.9945,0.9945,0.525
128,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_128_0.001_3_10_50_128epoch=06.ckpt,6,0.6827906976744186,8,128,38.7831,10.7587,0.0023,4.1933,1.3562,8.3224,0.5494,2189.3982,174.1606,0.0001,0.0003,0.0,0.0002,0.0001,0.0022,0.009,1.0576,1.0576,0.525
128,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_128_0.001_3_10_50_128epoch=07.ckpt,7,0.68,8,128,39.6282,10.2201,0.0023,4.1555,1.347,8.1373,0.5538,2268.5234,181.6408,0.0001,0.0003,0.0,0.0002,0.0001,0.0022,0.009,1.0371,1.0371,0.525
128,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_128_0.001_3_10_50_128epoch=08.ckpt,8,0.7004651162790698,8,128,37.1213,9.8454,0.002,4.178,1.2867,6.256,0.5972,2181.467,165.3097,0.0001,0.0003,0.0,0.0002,0.0001,0.0022,0.0089,0.9945,0.9945,0.525
128,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_128_0.001_3_10_50_128epoch=09.ckpt,9,0.7051162790697675,8,128,39.9131,9.6585,0.0023,4.0964,1.3301,6.3819,0.5646,2359.0183,183.0074,0.0001,0.0003,0.0,0.0002,0.0002,0.0022,0.0091,1.0349,1.0349,0.525
128,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_128_0.001_3_10_50_128epoch=10.ckpt,10,0.7283720930232558,8,128,40.3059,9.5956,0.0023,4.0871,1.3066,6.7419,0.5841,2386.372,191.5628,0.0001,0.0003,0.0,0.0002,0.0002,0.0022,0.009,1.0593,1.0593,0.525
128,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_128_0.001_3_10_50_128epoch=11.ckpt,11,0.695813953488372,8,128,41.9501,9.671,0.0025,4.0751,1.3615,6.67,0.5443,2479.3496,207.4862,0.0001,0.0003,0.0,0.0002,0.0001,0.0022,0.009,1.1339,1.1339,0.525
128,0.001,3,10,50,16,8,128,rosbank/checkpoints/model_128_0.001_3_10_50_128epoch=12.ckpt,12,0.7144186046511628,8,128,42.3546,9.2923,0.0025,4.0701,1.3492,6.9407,0.5551,2509.567,210.5016,0.0001,0.0003,0.0,0.0002,0.0001,0.0022,0.0091,1.1328,1.1328,0.525
64,0.0001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.0001_3_10_50_128epoch=00.ckpt,0,0.6874418604651162,21,128,21.5365,13.7957,0.0007,4.6461,1.2223,1.6707,0.7598,551.4865,28.11,0.0001,0.0003,0.0,0.0002,0.0002,0.0022,0.0091,0.7027,0.7027,0.525
64,0.0001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.0001_3_10_50_128epoch=01.ckpt,1,0.6725581395348837,21,128,26.622,13.686,0.001,4.5884,1.2969,1.8709,0.6606,690.7159,37.5888,0.0001,0.0003,0.0,0.0002,0.0001,0.0022,0.0092,0.7242,0.7242,0.525
64,0.0001,3,10,50,16,8,128,rosbank/checkpoints/model_64_0.0001_3_10_50_128epoch=02.ckpt,2,0.666046511627907,21,128,28.9192,13.5826,0.0012,4.5618,1.3237,2.3571,0.6151,827.8623,49.8601,0.0001,0.0003,0.0,0.0002,0.0001,0.0022,0.0093,0.7583,0.7583,0.525
