,batch_size,learning_rate,split_count,cnt_min,cnt_max,embedding_dim,category_embedding_dim,hidden_size,mcc_code_in,term_id_in,tr_type_in,num_epochs,source_features,checkpoint,epoch_num,early_stop_epoch,recall_topk,metric_rankme,metric_coherence,metric_pseudo_condition_number,metric_alpha_req,metric_stable_rank,metric_ne_sum,metric_self_clustering,metric_ripser,metric_ripser_sum_H0,metric_ripser_sq_sum_H0,metric_ripser_sum_H0_norm0.5,metric_ripser_sq_sum_H0_norm0.5,metric_ripser_sum_H0_norm0.7,metric_ripser_sq_sum_H0_norm0.7,metric_ripser_sum_H0_norm0.8,metric_ripser_sq_sum_H0_norm0.8,metric_ripser_sum_H0_norm0.9,metric_ripser_sq_sum_H0_norm0.9,metric_ripser_sum_H0_norm0.95,metric_ripser_sq_sum_H0_norm0.95,metric_ripser_sum_H0_norm0.99,metric_ripser_sq_sum_H0_norm0.99,metric_ripser_sum_H1,metric_ripser_sq_sum_H1,metric_ripser_sum_H1_norm0.5,metric_ripser_sq_sum_H1_norm0.5,metric_ripser_sum_H1_norm0.7,metric_ripser_sq_sum_H1_norm0.7,metric_ripser_sum_H1_norm0.8,metric_ripser_sq_sum_H1_norm0.8,metric_ripser_sum_H1_norm0.9,metric_ripser_sq_sum_H1_norm0.9,metric_ripser_sum_H1_norm0.95,metric_ripser_sq_sum_H1_norm0.95,metric_ripser_sum_H1_norm0.99,metric_ripser_sq_sum_H1_norm0.99,std_rankme,std_coherence,std_pseudo_condition_number,std_alpha_req,std_stable_rank,std_ne_sum,std_self_clustering,std_ripser,std_ripser_sum_H0,std_ripser_sq_sum_H0,std_ripser_sum_H0_norm0.5,std_ripser_sq_sum_H0_norm0.5,std_ripser_sum_H0_norm0.7,std_ripser_sq_sum_H0_norm0.7,std_ripser_sum_H0_norm0.8,std_ripser_sq_sum_H0_norm0.8,std_ripser_sum_H0_norm0.9,std_ripser_sq_sum_H0_norm0.9,std_ripser_sum_H0_norm0.95,std_ripser_sq_sum_H0_norm0.95,std_ripser_sum_H0_norm0.99,std_ripser_sq_sum_H0_norm0.99,std_ripser_sum_H1,std_ripser_sq_sum_H1,std_ripser_sum_H1_norm0.5,std_ripser_sq_sum_H1_norm0.5,std_ripser_sum_H1_norm0.7,std_ripser_sq_sum_H1_norm0.7,std_ripser_sum_H1_norm0.8,std_ripser_sq_sum_H1_norm0.8,std_ripser_sum_H1_norm0.9,std_ripser_sq_sum_H1_norm0.9,std_ripser_sum_H1_norm0.95,std_ripser_sq_sum_H1_norm0.95,std_ripser_sum_H1_norm0.99,std_ripser_sq_sum_H1_norm0.99,accuracy,roc_auc,sample_fraction
10,16,0.001,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_16_0.001_3_10_100_128_32_8_128epoch=10.ckpt,10,30,0.4469976,29.2146,1.0,0.002,3.9594,1.1974,7.717,0.694,,190.3869,22.4194,50.9441,5.999,47.3961,5.5812,45.526,5.361,42.9014,5.0519,41.0757,4.8369,38.0079,4.4757,7.5967,1.3586,2.0327,0.3635,1.8912,0.3382,1.8165,0.3249,1.7118,0.3061,1.639,0.2931,1.5166,0.2712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.656,0.7258,0.05
11,16,0.001,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_16_0.001_3_10_100_128_32_8_128epoch=11.ckpt,11,30,0.4443628,29.5019,1.0,0.0019,3.9687,1.2067,7.6465,0.6835,,192.957,22.7336,50.6791,5.9708,47.2188,5.5632,45.2356,5.3295,42.6544,5.0254,40.9134,4.8203,37.787,4.4519,7.131,1.2998,1.8729,0.3414,1.745,0.3181,1.6717,0.3047,1.5764,0.2873,1.512,0.2756,1.3965,0.2545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.728,0.7484,0.05
12,16,0.001,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_16_0.001_3_10_100_128_32_8_128epoch=12.ckpt,12,30,0.4488358,29.3904,1.0,0.0022,3.9541,1.2024,7.1768,0.6883,,193.5219,22.7931,50.9989,6.0067,47.4814,5.5924,45.7015,5.3827,42.9835,5.0626,41.0965,4.8404,37.6108,4.4298,7.0166,1.2768,1.8491,0.3365,1.7216,0.3133,1.657,0.3015,1.5585,0.2836,1.4901,0.2711,1.3637,0.2481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.696,0.7211,0.05
13,16,0.001,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_16_0.001_3_10_100_128_32_8_128epoch=13.ckpt,13,30,0.44712013,29.2923,1.0,0.0021,3.9505,1.1973,7.8785,0.6946,,190.926,22.4867,50.6839,5.9694,47.2607,5.5662,45.4396,5.3517,42.6895,5.0278,40.9268,4.8202,37.7893,4.4507,6.4222,1.2385,1.7048,0.3288,1.5897,0.3066,1.5284,0.2948,1.4359,0.2769,1.3767,0.2655,1.2711,0.2451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.716,0.7471,0.05
14,16,0.001,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_16_0.001_3_10_100_128_32_8_128epoch=14.ckpt,14,30,0.44583333,29.16,1.0,0.0023,3.9631,1.1962,7.6854,0.6954,,193.635,22.8071,50.953,6.0015,47.5613,5.602,45.7481,5.3884,43.0141,5.0664,41.2216,4.8552,38.0893,4.4863,6.7696,1.2968,1.7813,0.3412,1.6628,0.3185,1.5994,0.3064,1.5038,0.2881,1.4411,0.2761,1.3316,0.2551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.716,0.7567,0.05
15,16,0.001,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_16_0.001_3_10_100_128_32_8_128epoch=15.ckpt,15,30,0.44883567,29.1717,1.0,0.0025,3.9354,1.195,7.4298,0.6973,,192.7235,22.681,50.8593,5.9855,47.4065,5.5791,45.7202,5.3807,42.9994,5.0605,41.1994,4.8486,37.837,4.4529,6.4791,1.2367,1.7098,0.3264,1.5937,0.3042,1.537,0.2934,1.4456,0.2759,1.3851,0.2644,1.272,0.2428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.732,0.05
16,16,0.001,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_16_0.001_3_10_100_128_32_8_128epoch=16.ckpt,16,30,0.44950983,29.684,1.0,0.0023,3.9545,1.2015,7.8767,0.6896,,196.2313,23.1024,51.2593,6.0348,47.8484,5.6332,45.9991,5.4155,43.3303,5.1013,41.3208,4.8647,38.2131,4.4988,7.0215,1.2343,1.8341,0.3224,1.7121,0.301,1.6459,0.2893,1.5504,0.2725,1.4785,0.2599,1.3673,0.2404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.684,0.7409,0.05
17,16,0.001,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_16_0.001_3_10_100_128_32_8_128epoch=17.ckpt,17,30,0.45196083,29.4749,1.0,0.0021,3.9449,1.1966,7.6742,0.6953,,192.0777,22.6215,50.8862,5.993,47.2984,5.5705,45.6318,5.3742,43.0155,5.066,41.333,4.8679,38.1618,4.4944,6.2247,1.2502,1.6491,0.3312,1.5328,0.3078,1.4788,0.297,1.394,0.28,1.3395,0.269,1.2367,0.2484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.696,0.723,0.05
18,16,0.001,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_16_0.001_3_10_100_128_32_8_128epoch=18.ckpt,18,30,0.453125,29.563,1.0,0.0023,3.9455,1.1999,7.83,0.6913,,195.4015,23.0088,51.0674,6.0132,47.623,5.6077,45.8909,5.4037,43.4195,5.1127,41.6256,4.9015,38.4698,4.5299,6.6713,1.2607,1.7435,0.3295,1.6259,0.3073,1.5668,0.2961,1.4824,0.2801,1.4212,0.2686,1.3134,0.2482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.664,0.7154,0.05
19,16,0.001,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_16_0.001_3_10_100_128_32_8_128epoch=19.ckpt,19,30,0.45128676,29.2074,1.0,0.0022,4.0148,1.1959,7.7506,0.6956,,194.7208,22.9359,51.0212,6.0097,47.6688,5.6148,45.857,5.4014,43.3106,5.1015,41.7726,4.9203,38.3397,4.516,6.6374,1.2196,1.7391,0.3196,1.6249,0.2986,1.5631,0.2872,1.4763,0.2713,1.4239,0.2616,1.3069,0.2401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.712,0.7394,0.05
