,batch_size,learning_rate,split_count,cnt_min,cnt_max,embedding_dim,category_embedding_dim,hidden_size,mcc_code_in,term_id_in,tr_type_in,num_epochs,source_features,checkpoint,epoch_num,early_stop_epoch,recall_topk,metric_rankme,metric_coherence,metric_pseudo_condition_number,metric_alpha_req,metric_stable_rank,metric_ne_sum,metric_self_clustering,metric_ripser,metric_ripser_sum_H0,metric_ripser_sq_sum_H0,metric_ripser_sum_H0_norm0.5,metric_ripser_sq_sum_H0_norm0.5,metric_ripser_sum_H0_norm0.7,metric_ripser_sq_sum_H0_norm0.7,metric_ripser_sum_H0_norm0.8,metric_ripser_sq_sum_H0_norm0.8,metric_ripser_sum_H0_norm0.9,metric_ripser_sq_sum_H0_norm0.9,metric_ripser_sum_H0_norm0.95,metric_ripser_sq_sum_H0_norm0.95,metric_ripser_sum_H0_norm0.99,metric_ripser_sq_sum_H0_norm0.99,metric_ripser_sum_H1,metric_ripser_sq_sum_H1,metric_ripser_sum_H1_norm0.5,metric_ripser_sq_sum_H1_norm0.5,metric_ripser_sum_H1_norm0.7,metric_ripser_sq_sum_H1_norm0.7,metric_ripser_sum_H1_norm0.8,metric_ripser_sq_sum_H1_norm0.8,metric_ripser_sum_H1_norm0.9,metric_ripser_sq_sum_H1_norm0.9,metric_ripser_sum_H1_norm0.95,metric_ripser_sq_sum_H1_norm0.95,metric_ripser_sum_H1_norm0.99,metric_ripser_sq_sum_H1_norm0.99,std_rankme,std_coherence,std_pseudo_condition_number,std_alpha_req,std_stable_rank,std_ne_sum,std_self_clustering,std_ripser,std_ripser_sum_H0,std_ripser_sq_sum_H0,std_ripser_sum_H0_norm0.5,std_ripser_sq_sum_H0_norm0.5,std_ripser_sum_H0_norm0.7,std_ripser_sq_sum_H0_norm0.7,std_ripser_sum_H0_norm0.8,std_ripser_sq_sum_H0_norm0.8,std_ripser_sum_H0_norm0.9,std_ripser_sq_sum_H0_norm0.9,std_ripser_sum_H0_norm0.95,std_ripser_sq_sum_H0_norm0.95,std_ripser_sum_H0_norm0.99,std_ripser_sq_sum_H0_norm0.99,std_ripser_sum_H1,std_ripser_sq_sum_H1,std_ripser_sum_H1_norm0.5,std_ripser_sq_sum_H1_norm0.5,std_ripser_sum_H1_norm0.7,std_ripser_sq_sum_H1_norm0.7,std_ripser_sum_H1_norm0.8,std_ripser_sq_sum_H1_norm0.8,std_ripser_sum_H1_norm0.9,std_ripser_sq_sum_H1_norm0.9,std_ripser_sum_H1_norm0.95,std_ripser_sq_sum_H1_norm0.95,std_ripser_sum_H1_norm0.99,std_ripser_sq_sum_H1_norm0.99,accuracy,roc_auc,sample_fraction
0,16,0.001,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_16_0.001_3_10_100_128_32_8_128epoch=00.ckpt,0,30,0.38143387,28.8517,8.7553,0.0015,4.059,1.2846,6.0665,0.6167,,1512.7628,45.7797,524.1274,15.8613,463.9682,14.0407,432.4615,13.0873,393.8113,11.9176,365.4116,11.0582,317.1672,9.5982,117.6608,3.9909,40.766,1.3827,36.0869,1.224,33.6363,1.1409,30.6302,1.0389,28.4213,0.964,24.6689,0.8367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.584,0.5365,0.7625
1,16,0.001,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_16_0.001_3_10_100_128_32_8_128epoch=01.ckpt,1,30,0.40986517,31.5331,8.5392,0.0013,4.0754,1.2331,6.959,0.6617,,1786.4852,53.6493,564.1037,16.9404,510.5555,15.3323,482.0072,14.475,446.3116,13.403,418.8017,12.5769,367.6324,11.0402,151.617,4.8834,47.8748,1.542,43.3303,1.3956,40.9074,1.3176,37.878,1.22,35.5432,1.1448,31.2005,1.0049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.664,0.6664,0.7625
2,16,0.001,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_16_0.001_3_10_100_128_32_8_128epoch=02.ckpt,2,30,0.41648296,35.4027,8.3844,0.0011,4.1951,1.2308,6.4202,0.6639,,2004.0146,60.0545,593.107,17.7737,540.1066,16.1854,511.9561,15.3418,476.5308,14.2802,449.7684,13.4782,401.1799,12.0222,162.7833,5.1341,48.1772,1.5195,43.8721,1.3837,41.5855,1.3116,38.7079,1.2208,36.534,1.1523,32.5873,1.0278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.684,0.6937,0.7625
3,16,0.001,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_16_0.001_3_10_100_128_32_8_128epoch=03.ckpt,3,30,0.42604163,37.3665,7.7923,0.001,4.3265,1.2235,7.4138,0.6702,,2150.9302,64.3126,612.1964,18.3046,561.4129,16.7862,534.2879,15.9751,500.5418,14.9661,475.0275,14.2033,429.695,12.8478,169.4629,5.2279,48.2324,1.488,44.2314,1.3645,42.0943,1.2986,39.4356,1.2166,37.4254,1.1546,33.8539,1.0444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.644,0.6683,0.7625
4,16,0.001,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_16_0.001_3_10_100_128_32_8_128epoch=04.ckpt,4,30,0.43541664,39.2052,7.8757,0.0008,4.4209,1.2148,7.4896,0.6796,,2240.4312,66.9346,628.7241,18.7836,577.747,17.2606,550.3521,16.4422,515.9341,15.4139,489.7479,14.6316,443.5512,13.2514,167.4207,5.1797,46.9827,1.4536,43.1733,1.3357,41.1262,1.2724,38.5542,1.1928,36.5974,1.1323,33.1452,1.0255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.672,0.6958,0.7625
5,16,0.001,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_16_0.001_3_10_100_128_32_8_128epoch=05.ckpt,5,30,0.43903193,40.7768,8.0121,0.0006,4.5033,1.2019,8.3643,0.6937,,2320.0696,69.3014,643.9826,19.236,593.4,17.7251,566.3281,16.9165,532.4252,15.9038,506.4323,15.1273,458.1373,13.6848,154.972,4.8782,43.0156,1.354,39.6369,1.2477,37.8286,1.1908,35.564,1.1195,33.8278,1.0648,30.6019,0.9633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.668,0.6766,0.7625
6,16,0.001,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_16_0.001_3_10_100_128_32_8_128epoch=06.ckpt,6,30,0.4390318,42.6349,8.7591,0.0007,4.481,1.2062,8.6166,0.6879,,2405.6714,71.8486,654.6902,19.5532,605.3239,18.0788,578.8964,17.2895,545.2526,16.2847,519.9132,15.5279,474.2051,14.1628,159.8103,5.0331,43.4915,1.3697,40.2121,1.2664,38.4565,1.2112,36.2215,1.1408,34.5382,1.0878,31.5018,0.9921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.712,0.7115,0.7625
7,16,0.001,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_16_0.001_3_10_100_128_32_8_128epoch=07.ckpt,7,30,0.44871333,43.611,8.4662,0.0007,4.5694,1.206,8.8136,0.6881,,2451.612,73.1515,657.4287,19.6164,609.1875,18.177,583.3595,17.4063,551.0177,16.4413,526.3483,15.7052,481.499,14.367,157.5605,4.9957,42.2517,1.3397,39.1513,1.2414,37.4914,1.1887,35.4129,1.1228,33.8274,1.0726,30.945,0.9812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.6765,0.7625
8,16,0.001,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_16_0.001_3_10_100_128_32_8_128epoch=08.ckpt,8,30,0.441299,44.1314,7.9673,0.0005,4.6135,1.2022,8.7217,0.6925,,2477.5603,73.9735,664.1156,19.8288,615.2341,18.3693,588.9792,17.5854,556.0038,16.6008,530.9015,15.8513,484.9779,14.4802,159.0121,4.9683,42.6236,1.3318,39.4863,1.2337,37.8012,1.1811,35.6848,1.115,34.0738,1.0646,31.1263,0.9725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.688,0.7207,0.7625
9,16,0.001,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_16_0.001_3_10_100_128_32_8_128epoch=09.ckpt,9,30,0.44540447,45.7996,8.3104,0.0005,4.6467,1.2066,9.4571,0.6878,,2519.622,75.1787,673.1843,20.086,625.5466,18.6646,599.7762,17.8957,567.0783,16.9201,541.7435,16.1642,495.6573,14.7891,161.0807,4.9885,43.037,1.3328,39.9915,1.2385,38.344,1.1875,36.2536,1.1227,34.6339,1.0726,31.6876,0.9813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.688,0.7284,0.7625
10,16,0.001,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_16_0.001_3_10_100_128_32_8_128epoch=10.ckpt,10,30,0.4469976,45.0639,7.9107,0.0005,4.6179,1.2012,9.5414,0.6933,,2530.786,75.5004,673.4954,20.0923,625.6786,18.6657,599.928,17.8975,567.0133,16.9156,541.7891,16.1631,496.5089,14.8123,171.3418,5.2338,45.5977,1.3928,42.3603,1.2939,40.6169,1.2407,38.3885,1.1726,36.6808,1.1204,33.6151,1.0268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.656,0.7258,0.7625
11,16,0.001,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_16_0.001_3_10_100_128_32_8_128epoch=11.ckpt,11,30,0.4443628,45.537,8.6057,0.0005,4.6407,1.2095,9.5007,0.684,,2572.0564,76.734,672.6457,20.0675,625.0443,18.6474,599.5582,17.8871,567.1704,16.9208,542.4867,16.1844,497.2369,14.8344,172.8533,5.3316,45.2047,1.3943,42.0057,1.2957,40.2929,1.2428,38.1163,1.1757,36.4575,1.1245,33.4165,1.0307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.728,0.7484,0.7625
12,16,0.001,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_16_0.001_3_10_100_128_32_8_128epoch=12.ckpt,12,30,0.4488358,45.1013,7.8302,0.0005,4.6768,1.204,9.1619,0.69,,2565.4255,76.5402,673.7881,20.1027,626.0698,18.679,600.5596,17.9179,568.1936,16.9522,543.3708,16.2116,496.8763,14.8244,173.0977,5.2384,45.4627,1.3758,42.243,1.2784,40.5217,1.2263,38.3379,1.1602,36.663,1.1095,33.5259,1.0146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.696,0.7211,0.7625
13,16,0.001,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_16_0.001_3_10_100_128_32_8_128epoch=13.ckpt,13,30,0.44712013,44.9794,8.096,0.0005,4.703,1.1986,9.6269,0.6964,,2551.5962,76.1162,675.4983,20.1507,627.8072,18.728,602.2367,17.9652,569.8861,17.0002,544.9844,16.2573,499.498,14.9004,166.1437,5.1176,43.9841,1.3548,40.8788,1.2592,39.2138,1.2079,37.1073,1.143,35.4859,1.093,32.5241,1.0018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.716,0.7471,0.7625
14,16,0.001,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_16_0.001_3_10_100_128_32_8_128epoch=14.ckpt,14,30,0.44583333,44.5484,8.3388,0.0004,4.7673,1.1989,9.5879,0.696,,2565.9275,76.5313,672.3817,20.0544,625.2717,18.6493,600.0271,17.8964,568.14,16.9453,543.9665,16.2243,499.4632,14.897,177.514,5.4315,46.5162,1.4233,43.257,1.3236,41.5106,1.2701,39.3046,1.2026,37.6323,1.1514,34.5535,1.0572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.716,0.7567,0.7625
15,16,0.001,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_16_0.001_3_10_100_128_32_8_128epoch=15.ckpt,15,30,0.44883567,44.6073,7.6059,0.0004,4.7798,1.1974,9.2842,0.6976,,2561.5117,76.4106,672.0644,20.0479,624.9456,18.6423,599.9023,17.8952,568.1524,16.9481,543.9614,16.2265,499.2949,14.8941,177.7125,5.4061,46.6265,1.4184,43.3575,1.319,41.62,1.2661,39.4173,1.1991,37.7389,1.148,34.6401,1.0538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.732,0.7625
16,16,0.001,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_16_0.001_3_10_100_128_32_8_128epoch=16.ckpt,16,30,0.44950983,45.4145,7.8913,0.0005,4.7164,1.2045,9.8838,0.6897,,2608.7095,77.7957,677.1934,20.1949,629.638,18.7768,603.9689,18.0113,571.6182,17.0465,546.9625,16.3112,502.242,14.9776,176.8732,5.3976,45.9144,1.4012,42.6901,1.3028,40.9497,1.2497,38.7563,1.1827,37.0846,1.1317,34.0525,1.0392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.684,0.7409,0.7625
17,16,0.001,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_16_0.001_3_10_100_128_32_8_128epoch=17.ckpt,17,30,0.45196083,45.0583,7.9466,0.0004,4.7816,1.1998,9.7173,0.695,,2577.4922,76.826,678.8577,20.2344,631.1953,18.8137,605.6534,18.0524,573.1693,17.0842,548.4861,16.3484,503.744,15.0148,176.1066,5.2829,46.3828,1.3914,43.1263,1.2937,41.3812,1.2414,39.1617,1.1748,37.4752,1.1242,34.4182,1.0325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.696,0.723,0.7625
18,16,0.001,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_16_0.001_3_10_100_128_32_8_128epoch=18.ckpt,18,30,0.453125,45.1779,7.5068,0.0004,4.7809,1.2029,9.7318,0.6916,,2605.5476,77.6942,677.7187,20.2087,630.5903,18.8034,605.3468,18.0507,573.3364,17.0962,548.9034,16.3676,504.2257,15.0354,184.1803,5.5049,47.9064,1.4319,44.575,1.3323,42.7906,1.2789,40.5279,1.2113,38.8007,1.1597,35.6426,1.0653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.664,0.7154,0.7625
19,16,0.001,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_16_0.001_3_10_100_128_32_8_128epoch=19.ckpt,19,30,0.45128676,44.7065,7.7307,0.0004,4.7826,1.1989,9.8284,0.6958,,2595.1094,77.371,678.4398,20.2271,631.1114,18.816,605.557,18.0542,573.4089,17.0957,548.6861,16.3586,504.6965,15.0471,176.8616,5.3107,46.237,1.3884,43.0114,1.2915,41.2699,1.2392,39.0789,1.1734,37.394,1.1228,34.396,1.0328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.712,0.7394,0.7625
20,16,0.001,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_16_0.001_3_10_100_128_32_8_128epoch=20.ckpt,20,30,0.4511642,44.3769,7.5972,0.0004,4.7768,1.1935,9.6363,0.7021,,2559.2627,76.2775,676.476,20.162,629.0985,18.7499,603.7786,17.9953,571.7368,17.0403,547.3111,16.3123,503.5443,15.0079,173.6218,5.2342,45.8925,1.3835,42.6784,1.2866,40.9607,1.2348,38.7869,1.1693,37.1299,1.1194,34.1607,1.0298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.708,0.7506,0.7625
