,batch_size,learning_rate,split_count,cnt_min,cnt_max,embedding_dim,category_embedding_dim,hidden_size,mcc_code_in,term_id_in,tr_type_in,num_epochs,source_features,checkpoint,epoch_num,early_stop_epoch,recall_topk,metric_rankme,metric_coherence,metric_pseudo_condition_number,metric_alpha_req,metric_stable_rank,metric_ne_sum,metric_self_clustering,metric_ripser,metric_ripser_sum_H0,metric_ripser_sq_sum_H0,metric_ripser_sum_H0_norm0.5,metric_ripser_sq_sum_H0_norm0.5,metric_ripser_sum_H0_norm0.7,metric_ripser_sq_sum_H0_norm0.7,metric_ripser_sum_H0_norm0.8,metric_ripser_sq_sum_H0_norm0.8,metric_ripser_sum_H0_norm0.9,metric_ripser_sq_sum_H0_norm0.9,metric_ripser_sum_H0_norm0.95,metric_ripser_sq_sum_H0_norm0.95,metric_ripser_sum_H0_norm0.99,metric_ripser_sq_sum_H0_norm0.99,metric_ripser_sum_H1,metric_ripser_sq_sum_H1,metric_ripser_sum_H1_norm0.5,metric_ripser_sq_sum_H1_norm0.5,metric_ripser_sum_H1_norm0.7,metric_ripser_sq_sum_H1_norm0.7,metric_ripser_sum_H1_norm0.8,metric_ripser_sq_sum_H1_norm0.8,metric_ripser_sum_H1_norm0.9,metric_ripser_sq_sum_H1_norm0.9,metric_ripser_sum_H1_norm0.95,metric_ripser_sq_sum_H1_norm0.95,metric_ripser_sum_H1_norm0.99,metric_ripser_sq_sum_H1_norm0.99,std_rankme,std_coherence,std_pseudo_condition_number,std_alpha_req,std_stable_rank,std_ne_sum,std_self_clustering,std_ripser,std_ripser_sum_H0,std_ripser_sq_sum_H0,std_ripser_sum_H0_norm0.5,std_ripser_sq_sum_H0_norm0.5,std_ripser_sum_H0_norm0.7,std_ripser_sq_sum_H0_norm0.7,std_ripser_sum_H0_norm0.8,std_ripser_sq_sum_H0_norm0.8,std_ripser_sum_H0_norm0.9,std_ripser_sq_sum_H0_norm0.9,std_ripser_sum_H0_norm0.95,std_ripser_sq_sum_H0_norm0.95,std_ripser_sum_H0_norm0.99,std_ripser_sq_sum_H0_norm0.99,std_ripser_sum_H1,std_ripser_sq_sum_H1,std_ripser_sum_H1_norm0.5,std_ripser_sq_sum_H1_norm0.5,std_ripser_sum_H1_norm0.7,std_ripser_sq_sum_H1_norm0.7,std_ripser_sum_H1_norm0.8,std_ripser_sq_sum_H1_norm0.8,std_ripser_sum_H1_norm0.9,std_ripser_sq_sum_H1_norm0.9,std_ripser_sum_H1_norm0.95,std_ripser_sq_sum_H1_norm0.95,std_ripser_sum_H1_norm0.99,std_ripser_sq_sum_H1_norm0.99,accuracy,roc_auc,sample_fraction
10,16,0.001,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_16_0.001_3_10_100_128_32_8_128epoch=10.ckpt,10,30,0.4469976,43.971,3.2418,0.0004,4.7984,1.2024,9.7743,0.6922,,1003.0844,48.9017,267.3938,13.0358,248.1128,12.0958,237.6201,11.5843,223.9828,10.9195,212.8028,10.3744,187.8789,9.1593,53.2048,3.0071,14.1829,0.8016,13.1602,0.7438,12.6037,0.7123,11.8803,0.6715,11.2873,0.638,9.9653,0.5632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.656,0.7258,0.2875
11,16,0.001,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_16_0.001_3_10_100_128_32_8_128epoch=11.ckpt,11,30,0.4443628,44.4263,3.3198,0.0004,4.8251,1.2112,9.2683,0.6823,,1016.5135,49.5443,266.0931,12.9692,246.8395,12.0308,236.4921,11.5265,222.9894,10.8684,212.065,10.3359,187.0698,9.1177,54.7673,3.0667,14.3364,0.8028,13.2991,0.7447,12.7416,0.7135,12.0141,0.6727,11.4255,0.6398,10.0789,0.5644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.728,0.7484,0.2875
12,16,0.001,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_16_0.001_3_10_100_128_32_8_128epoch=12.ckpt,12,30,0.4488358,43.9944,3.2424,0.0004,4.8636,1.2056,9.3906,0.6884,,1015.9443,49.5273,267.0739,13.0198,247.9295,12.0866,237.4863,11.5775,223.8887,10.9146,212.8747,10.3776,186.1436,9.0745,56.3726,3.1215,14.8194,0.8206,13.7571,0.7618,13.1776,0.7297,12.4231,0.6879,11.812,0.6541,10.3287,0.5719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.696,0.7211,0.2875
13,16,0.001,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_16_0.001_3_10_100_128_32_8_128epoch=13.ckpt,13,30,0.44712013,43.8375,3.2602,0.0004,4.8887,1.2004,9.6288,0.6945,,1011.2128,49.2894,267.822,13.0544,248.5686,12.116,238.1356,11.6074,224.5472,10.9451,213.3805,10.4008,187.9001,9.1588,55.0085,3.0682,14.5691,0.8126,13.5218,0.7542,12.9542,0.7226,12.215,0.6813,11.6076,0.6474,10.2215,0.5701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.716,0.7471,0.2875
14,16,0.001,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_16_0.001_3_10_100_128_32_8_128epoch=14.ckpt,14,30,0.44583333,43.4289,3.2945,0.0004,4.9599,1.2004,9.7135,0.6945,,1017.2741,49.5898,266.9568,13.0135,248.0526,12.092,237.6005,11.5825,224.2044,10.9295,213.5486,10.41,189.1008,9.2182,58.8719,3.2168,15.4494,0.8442,14.3554,0.7844,13.7505,0.7513,12.9752,0.709,12.3585,0.6753,10.9437,0.598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.716,0.7567,0.2875
15,16,0.001,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_16_0.001_3_10_100_128_32_8_128epoch=15.ckpt,15,30,0.44883567,43.4838,3.2136,0.0003,4.9771,1.1991,9.442,0.6959,,1015.0729,49.4624,266.4798,12.985,247.5003,12.0602,237.2062,11.5586,223.7294,10.9019,213.1099,10.3844,188.4928,9.1849,57.8104,3.1887,15.1765,0.8371,14.0956,0.7775,13.5093,0.7452,12.7418,0.7028,12.137,0.6695,10.735,0.5921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.732,0.2875
16,16,0.001,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_16_0.001_3_10_100_128_32_8_128epoch=16.ckpt,16,30,0.44950983,44.2423,3.2439,0.0004,4.9019,1.2063,9.9788,0.688,,1032.2583,50.3211,268.1618,13.0725,248.9905,12.1379,238.4973,11.6264,225.0329,10.97,214.3255,10.4481,190.2819,9.276,57.8473,3.1846,15.0277,0.8273,13.9533,0.7682,13.3653,0.7358,12.6107,0.6942,12.0107,0.6612,10.6633,0.587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.684,0.7409,0.2875
17,16,0.001,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_16_0.001_3_10_100_128_32_8_128epoch=17.ckpt,17,30,0.45196083,43.9137,3.2281,0.0004,4.9548,1.2015,9.6915,0.693,,1017.5721,49.5399,267.7939,13.0374,248.7179,12.1087,238.4041,11.6066,225.0459,10.9562,214.4468,10.4402,189.9542,9.2478,54.5716,3.0483,14.3616,0.8022,13.3385,0.7451,12.7854,0.7142,12.069,0.6742,11.5006,0.6424,10.1871,0.569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.696,0.723,0.2875
18,16,0.001,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_16_0.001_3_10_100_128_32_8_128epoch=18.ckpt,18,30,0.453125,44.0598,3.1956,0.0003,4.9661,1.2046,9.6212,0.6898,,1029.55,50.1363,267.9712,13.0495,249.1066,12.1308,238.7218,11.6251,225.3254,10.9727,214.598,10.4503,190.0557,9.2552,58.3712,3.1901,15.1929,0.8303,14.1233,0.7719,13.5345,0.7397,12.775,0.6982,12.1668,0.6649,10.7754,0.5889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.664,0.7154,0.2875
19,16,0.001,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_16_0.001_3_10_100_128_32_8_128epoch=19.ckpt,19,30,0.45128676,43.564,3.2149,0.0003,4.9611,1.2007,9.7784,0.6939,,1025.012,49.9385,267.9932,13.0566,249.0367,12.133,238.7456,11.6317,225.3931,10.9811,214.6323,10.4569,191.4877,9.3293,55.4902,3.0968,14.5081,0.8097,13.4819,0.7524,12.9248,0.7213,12.2019,0.681,11.6194,0.6485,10.3664,0.5785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.712,0.7394,0.2875
20,16,0.001,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_16_0.001_3_10_100_128_32_8_128epoch=20.ckpt,20,30,0.4511642,43.1896,3.193,0.0003,4.9572,1.1949,9.7654,0.7003,,1010.9931,49.209,267.2055,13.0059,248.2348,12.0826,237.9342,11.5812,224.4853,10.9266,213.7302,10.4031,189.742,9.2355,53.9576,3.0364,14.261,0.8025,13.2485,0.7456,12.6988,0.7146,11.981,0.6742,11.407,0.6419,10.1267,0.5699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.708,0.7506,0.2875
21,16,0.001,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_16_0.001_3_10_100_128_32_8_128epoch=21.ckpt,21,30,0.45049012,43.9349,3.1965,0.0003,4.8731,1.1991,9.7515,0.6958,,1018.5281,49.6155,266.9332,13.0031,248.0444,12.083,237.5909,11.5738,224.1875,10.9208,213.3647,10.3936,189.8894,9.2501,52.3031,2.9668,13.7075,0.7775,12.7375,0.7225,12.2007,0.6921,11.5124,0.653,10.9566,0.6215,9.7511,0.5531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7665,0.2875
22,16,0.001,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_16_0.001_3_10_100_128_32_8_128epoch=22.ckpt,22,30,0.45269606,43.396,3.1883,0.0003,4.9049,1.1944,9.7462,0.7007,,1014.7164,49.3901,267.9869,13.0439,249.186,12.1288,238.8016,11.6234,225.255,10.964,214.5014,10.4406,189.9909,9.2476,53.2576,2.9659,14.0654,0.7833,13.0786,0.7283,12.5336,0.698,11.8226,0.6584,11.2582,0.627,9.9717,0.5553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.712,0.7565,0.2875
23,16,0.001,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_16_0.001_3_10_100_128_32_8_128epoch=23.ckpt,23,30,0.45379904,43.9063,3.1571,0.0003,4.8656,1.2013,9.8035,0.6934,,1028.9185,50.1047,267.5532,13.0289,248.7583,12.1137,238.4493,11.6116,225.0464,10.959,214.3298,10.4371,190.0963,9.257,58.1725,3.1983,15.1268,0.8317,14.0642,0.7732,13.4813,0.7412,12.7236,0.6995,12.1177,0.6662,10.7476,0.5909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.728,0.7681,0.2875
