,batch_size,learning_rate,split_count,cnt_min,cnt_max,embedding_dim,category_embedding_dim,hidden_size,mcc_code_in,term_id_in,tr_type_in,num_epochs,source_features,checkpoint,epoch_num,early_stop_epoch,recall_topk,metric_rankme,metric_coherence,metric_pseudo_condition_number,metric_alpha_req,metric_stable_rank,metric_ne_sum,metric_self_clustering,metric_ripser,metric_ripser_sum_H0,metric_ripser_sq_sum_H0,metric_ripser_sum_H0_norm0.5,metric_ripser_sq_sum_H0_norm0.5,metric_ripser_sum_H0_norm0.7,metric_ripser_sq_sum_H0_norm0.7,metric_ripser_sum_H0_norm0.8,metric_ripser_sq_sum_H0_norm0.8,metric_ripser_sum_H0_norm0.9,metric_ripser_sq_sum_H0_norm0.9,metric_ripser_sum_H0_norm0.95,metric_ripser_sq_sum_H0_norm0.95,metric_ripser_sum_H0_norm0.99,metric_ripser_sq_sum_H0_norm0.99,metric_ripser_sum_H1,metric_ripser_sq_sum_H1,metric_ripser_sum_H1_norm0.5,metric_ripser_sq_sum_H1_norm0.5,metric_ripser_sum_H1_norm0.7,metric_ripser_sq_sum_H1_norm0.7,metric_ripser_sum_H1_norm0.8,metric_ripser_sq_sum_H1_norm0.8,metric_ripser_sum_H1_norm0.9,metric_ripser_sq_sum_H1_norm0.9,metric_ripser_sum_H1_norm0.95,metric_ripser_sq_sum_H1_norm0.95,metric_ripser_sum_H1_norm0.99,metric_ripser_sq_sum_H1_norm0.99,std_rankme,std_coherence,std_pseudo_condition_number,std_alpha_req,std_stable_rank,std_ne_sum,std_self_clustering,std_ripser,std_ripser_sum_H0,std_ripser_sq_sum_H0,std_ripser_sum_H0_norm0.5,std_ripser_sq_sum_H0_norm0.5,std_ripser_sum_H0_norm0.7,std_ripser_sq_sum_H0_norm0.7,std_ripser_sum_H0_norm0.8,std_ripser_sq_sum_H0_norm0.8,std_ripser_sum_H0_norm0.9,std_ripser_sq_sum_H0_norm0.9,std_ripser_sum_H0_norm0.95,std_ripser_sq_sum_H0_norm0.95,std_ripser_sum_H0_norm0.99,std_ripser_sq_sum_H0_norm0.99,std_ripser_sum_H1,std_ripser_sq_sum_H1,std_ripser_sum_H1_norm0.5,std_ripser_sq_sum_H1_norm0.5,std_ripser_sum_H1_norm0.7,std_ripser_sq_sum_H1_norm0.7,std_ripser_sum_H1_norm0.8,std_ripser_sq_sum_H1_norm0.8,std_ripser_sum_H1_norm0.9,std_ripser_sq_sum_H1_norm0.9,std_ripser_sum_H1_norm0.95,std_ripser_sq_sum_H1_norm0.95,std_ripser_sum_H1_norm0.99,std_ripser_sq_sum_H1_norm0.99,accuracy,roc_auc,sample_fraction
10,16,0.001,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_16_0.001_3_10_100_128_32_8_128epoch=10.ckpt,10,30,0.4469976,45.2812,9.8479,0.0005,4.5678,1.2008,9.6495,0.6937,,3259.4397,84.8755,868.8959,22.626,807.294,21.0219,773.7639,20.1487,730.9405,19.0336,698.2132,18.1814,639.9741,16.6649,230.8406,6.0409,61.5371,1.6104,57.1743,1.4962,54.7997,1.4341,51.7668,1.3547,49.449,1.294,45.3244,1.1861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.656,0.7258,1.0
11,16,0.001,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_16_0.001_3_10_100_128_32_8_128epoch=11.ckpt,11,30,0.4443628,45.6961,10.9917,0.0005,4.5882,1.2092,9.3911,0.6843,,3312.319,86.2466,867.5761,22.5901,806.3048,20.9947,773.1242,20.1307,730.8806,19.0308,698.5634,18.1893,640.5673,16.6792,231.7717,6.1256,60.7066,1.6044,56.4193,1.4911,54.0975,1.4298,51.1416,1.3516,48.8803,1.2919,44.8222,1.1846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.728,0.7484,1.0
12,16,0.001,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_16_0.001_3_10_100_128_32_8_128epoch=12.ckpt,12,30,0.4488358,45.2877,9.852,0.0005,4.6248,1.2037,9.1805,0.6904,,3304.3845,86.0464,869.0452,22.63,807.5917,21.0297,774.3869,20.1651,732.2097,19.0668,699.9327,18.2263,641.5036,16.7048,231.4171,6.0684,60.8621,1.596,56.5583,1.4831,54.2329,1.4221,51.2791,1.3447,49.0186,1.2854,44.9266,1.1781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.696,0.7211,1.0
13,16,0.001,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_16_0.001_3_10_100_128_32_8_128epoch=13.ckpt,13,30,0.44712013,45.1801,10.35,0.0005,4.6505,1.1983,9.5366,0.6966,,3286.8093,85.5898,871.2444,22.6875,809.8331,21.0884,776.6177,20.2234,734.4402,19.1251,702.0648,18.282,644.2416,16.7763,226.4064,5.9671,60.0142,1.5817,55.784,1.4702,53.496,1.4099,50.5907,1.3333,48.3606,1.2746,44.3775,1.1696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.716,0.7471,1.0
14,16,0.001,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_16_0.001_3_10_100_128_32_8_128epoch=14.ckpt,14,30,0.44583333,44.727,10.6949,0.0004,4.7183,1.1987,9.599,0.6962,,3309.3782,86.1534,868.4731,22.6091,807.4875,21.0214,774.4984,20.1626,732.6361,19.0728,700.7178,18.2419,643.3739,16.749,236.062,6.1946,61.9492,1.6256,57.5991,1.5115,55.2459,1.4497,52.2598,1.3714,49.9831,1.3116,45.8926,1.2043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.716,0.7567,1.0
15,16,0.001,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_16_0.001_3_10_100_128_32_8_128epoch=15.ckpt,15,30,0.44883567,44.7649,9.5262,0.0005,4.7285,1.197,9.2982,0.698,,3300.8586,85.9453,867.2964,22.582,806.4877,20.9987,773.8796,20.1497,732.453,19.0711,701.1217,18.2553,644.3306,16.7766,233.702,6.1359,61.4049,1.6122,57.0996,1.4992,54.791,1.4385,51.8579,1.3615,49.6397,1.3033,45.6188,1.1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.732,1.0
16,16,0.001,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_16_0.001_3_10_100_128_32_8_128epoch=16.ckpt,16,30,0.44950983,45.5792,9.9074,0.0005,4.6683,1.204,9.7149,0.6901,,3360.295,87.4699,873.6253,22.7408,812.2915,21.1443,779.002,20.2777,736.8337,19.1801,704.8678,18.348,647.0555,16.8431,235.8882,6.1991,61.3273,1.6117,57.0218,1.4985,54.6849,1.4371,51.7247,1.3593,49.4808,1.3004,45.4224,1.1937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.684,0.7409,1.0
17,16,0.001,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_16_0.001_3_10_100_128_32_8_128epoch=17.ckpt,17,30,0.45196083,45.2393,10.083,0.0005,4.7265,1.1995,9.8352,0.6952,,3320.5889,86.4014,875.8497,22.7895,814.4458,21.1918,781.2176,20.3272,738.8925,19.2259,706.7361,18.3892,648.9864,16.8866,233.1221,6.0587,61.4891,1.5981,57.1782,1.486,54.8454,1.4254,51.874,1.3482,49.6164,1.2895,45.5621,1.1841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.696,0.723,1.0
18,16,0.001,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_16_0.001_3_10_100_128_32_8_128epoch=18.ckpt,18,30,0.453125,45.3483,9.3677,0.0005,4.7256,1.2027,9.6928,0.6917,,3357.4937,87.3926,874.0956,22.7519,813.3886,21.1718,780.6171,20.3188,738.9749,19.2349,707.1975,18.4077,649.9512,16.9177,242.319,6.2871,63.0857,1.6368,58.7043,1.5231,56.3391,1.4618,53.3337,1.3838,51.0403,1.3243,46.9087,1.2171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.664,0.7154,1.0
19,16,0.001,3,10,100,32,8,128,184,435241,73,30,"{'sourceA': ['event_time', 'mcc_code', 'term_id'], 'sourceB': ['event_time', 'tr_type', 'amount']}",gender/checkpoints_large_30/model_16_0.001_3_10_100_128_32_8_128epoch=19.ckpt,19,30,0.45128676,44.9058,9.6777,0.0004,4.7269,1.1987,9.9645,0.6958,,3344.307,87.0314,874.9014,22.7682,813.9197,21.1812,780.8854,20.3216,739.1463,19.2354,707.1286,18.4021,650.4792,16.9279,236.219,6.1352,61.7971,1.605,57.4897,1.4932,55.1564,1.4326,52.2083,1.356,49.9467,1.2972,45.9454,1.1933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.712,0.7394,1.0
